position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Albirex Niigata,42,25,9,8,73:35,38,84,https://www.transfermarkt.com.br/albirex-niigata/spielplan/verein/8344/saison_id/2021
2,Yokohama FC,42,23,11,8,66:49,17,80,https://www.transfermarkt.com.br/yokohama-fc/spielplan/verein/943/saison_id/2021
3,Fagiano Okayama,42,20,12,10,61:42,19,72,https://www.transfermarkt.com.br/fagiano-okayama/spielplan/verein/22171/saison_id/2021
4,Roasso Kumamoto,42,18,13,11,58:48,10,67,https://www.transfermarkt.com.br/roasso-kumamoto/spielplan/verein/22175/saison_id/2021
5,Oita Trinita,42,17,15,10,62:52,10,66,https://www.transfermarkt.com.br/oita-trinita/spielplan/verein/3935/saison_id/2021
6,Montedio Yamagata,42,17,13,12,62:40,22,64,https://www.transfermarkt.com.br/montedio-yamagata/spielplan/verein/16190/saison_id/2021
7,Vegalta Sendai,42,18,9,15,67:59,8,63,https://www.transfermarkt.com.br/vegalta-sendai/spielplan/verein/6395/saison_id/2021
8,Tokushima Vortis,42,13,23,6,48:35,13,62,https://www.transfermarkt.com.br/tokushima-vortis/spielplan/verein/17832/saison_id/2021
9,Tokyo Verdy,42,16,13,13,62:55,7,61,https://www.transfermarkt.com.br/tokyo-verdy/spielplan/verein/3734/saison_id/2021
10,JEF United Chiba,42,17,10,15,44:42,2,61,https://www.transfermarkt.com.br/jef-united-chiba/spielplan/verein/672/saison_id/2021
11,V-Varen Nagasaki,42,15,11,16,50:54,-4,56,https://www.transfermarkt.com.br/v-varen-nagasaki/spielplan/verein/23581/saison_id/2021
12,Blaublitz Akita,42,15,11,16,39:46,-7,56,https://www.transfermarkt.com.br/blaublitz-akita/spielplan/verein/23580/saison_id/2021
13,Mito HollyHock,42,14,12,16,47:46,1,54,https://www.transfermarkt.com.br/mito-hollyhock/spielplan/verein/21975/saison_id/2021
14,Zweigen Kanazawa,42,13,13,16,56:69,-13,52,https://www.transfermarkt.com.br/zweigen-kanazawa/spielplan/verein/24321/saison_id/2021
15,Machida Zelvia,42,14,9,19,51:50,1,51,https://www.transfermarkt.com.br/machida-zelvia/spielplan/verein/23568/saison_id/2021
16,Renofa Yamaguchi,42,13,11,18,51:54,-3,50,https://www.transfermarkt.com.br/renofa-yamaguchi/spielplan/verein/28730/saison_id/2021
17,Tochigi SC,42,11,16,15,32:40,-8,49,https://www.transfermarkt.com.br/tochigi-sc/spielplan/verein/22179/saison_id/2021
18,Ventforet Kofu,42,11,15,16,47:54,-7,48,https://www.transfermarkt.com.br/ventforet-kofu/spielplan/verein/10999/saison_id/2021
19,Omiya Ardija,42,10,13,19,48:64,-16,43,https://www.transfermarkt.com.br/omiya-ardija/spielplan/verein/7452/saison_id/2021
20,Thespakusatsu Gunma,42,11,9,22,36:57,-21,42,https://www.transfermarkt.com.br/thespakusatsu-gunma/spielplan/verein/22178/saison_id/2021
21,FC Ryukyu,42,8,13,21,41:65,-24,37,https://www.transfermarkt.com.br/fc-ryukyu/spielplan/verein/23569/saison_id/2021
22,Iwate Grulla Morioka,42,9,7,26,35:80,-45,34,https://www.transfermarkt.com.br/iwate-grulla-morioka/spielplan/verein/16005/saison_id/2021
