position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Manchester United FC,42,24,12,6,67:31,36,84,https://www.transfermarkt.com.br/manchester-united/spielplan/verein/985/saison_id/1992
2,Aston Villa FC,42,21,11,10,57:40,17,74,https://www.transfermarkt.com.br/aston-villa/spielplan/verein/405/saison_id/1992
3,Norwich City,42,21,9,12,61:65,-4,72,https://www.transfermarkt.com.br/norwich-city/spielplan/verein/1123/saison_id/1992
4,Blackburn Rovers,42,20,11,11,68:46,22,71,https://www.transfermarkt.com.br/blackburn-rovers/spielplan/verein/164/saison_id/1992
5,Queens Park Rangers,42,17,12,13,63:55,8,63,https://www.transfermarkt.com.br/queens-park-rangers/spielplan/verein/1039/saison_id/1992
6,FC Liverpool,42,16,11,15,62:55,7,59,https://www.transfermarkt.com.br/fc-liverpool/spielplan/verein/31/saison_id/1992
7,Sheffield Wednesday,42,15,14,13,55:51,4,59,https://www.transfermarkt.com.br/sheffield-wednesday/spielplan/verein/1035/saison_id/1992
8,Tottenham Hotspur,42,16,11,15,60:66,-6,59,https://www.transfermarkt.com.br/tottenham-hotspur/spielplan/verein/148/saison_id/1992
9,Manchester City FC,42,15,12,15,56:51,5,57,https://www.transfermarkt.com.br/manchester-city/spielplan/verein/281/saison_id/1992
10,FC Arsenal,42,15,11,16,40:38,2,56,https://www.transfermarkt.com.br/fc-arsenal/spielplan/verein/11/saison_id/1992
11,Chelsea FC,42,14,14,14,51:54,-3,56,https://www.transfermarkt.com.br/fc-chelsea/spielplan/verein/631/saison_id/1992
12,Wimbledon FC (- 2004),42,14,12,16,56:55,1,54,https://www.transfermarkt.com.br/wimbledon-fc-2004-/spielplan/verein/114309/saison_id/1992
13,FC Everton,42,15,8,19,53:55,-2,53,https://www.transfermarkt.com.br/fc-everton/spielplan/verein/29/saison_id/1992
14,Sheffield United,42,14,10,18,54:53,1,52,https://www.transfermarkt.com.br/sheffield-united/spielplan/verein/350/saison_id/1992
15,Coventry City,42,13,13,16,52:57,-5,52,https://www.transfermarkt.com.br/coventry-city/spielplan/verein/990/saison_id/1992
16,Ipswich Town FC,42,12,16,14,50:55,-5,52,https://www.transfermarkt.com.br/ipswich-town/spielplan/verein/677/saison_id/1992
17,Leeds United FC,42,12,15,15,57:62,-5,51,https://www.transfermarkt.com.br/leeds-united/spielplan/verein/399/saison_id/1992
18,FC Southampton,42,13,11,18,54:61,-7,50,https://www.transfermarkt.com.br/fc-southampton/spielplan/verein/180/saison_id/1992
19,Oldham Athletic,42,13,10,19,63:74,-11,49,https://www.transfermarkt.com.br/oldham-athletic/spielplan/verein/1078/saison_id/1992
20,Crystal Palace FC,42,11,16,15,48:61,-13,49,https://www.transfermarkt.com.br/crystal-palace/spielplan/verein/873/saison_id/1992
21,FC Middlesbrough,42,11,11,20,54:75,-21,44,https://www.transfermarkt.com.br/fc-middlesbrough/spielplan/verein/641/saison_id/1992
22,Nottingham Forest,42,10,10,22,41:62,-21,40,https://www.transfermarkt.com.br/nottingham-forest/spielplan/verein/703/saison_id/1992
