position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Chelsea FC,38,27,5,6,103:32,71,86,https://www.transfermarkt.com.br/fc-chelsea/spielplan/verein/631/saison_id/2009
2,Manchester United FC,38,27,4,7,86:28,58,85,https://www.transfermarkt.com.br/manchester-united/spielplan/verein/985/saison_id/2009
3,FC Arsenal,38,23,6,9,83:41,42,75,https://www.transfermarkt.com.br/fc-arsenal/spielplan/verein/11/saison_id/2009
4,Tottenham Hotspur,38,21,7,10,67:41,26,70,https://www.transfermarkt.com.br/tottenham-hotspur/spielplan/verein/148/saison_id/2009
5,Manchester City FC,38,18,13,7,73:45,28,67,https://www.transfermarkt.com.br/manchester-city/spielplan/verein/281/saison_id/2009
6,Aston Villa FC,38,17,13,8,52:39,13,64,https://www.transfermarkt.com.br/aston-villa/spielplan/verein/405/saison_id/2009
7,FC Liverpool,38,18,9,11,61:35,26,63,https://www.transfermarkt.com.br/fc-liverpool/spielplan/verein/31/saison_id/2009
8,FC Everton,38,16,13,9,60:49,11,61,https://www.transfermarkt.com.br/fc-everton/spielplan/verein/29/saison_id/2009
9,Birmingham City,38,13,11,14,38:47,-9,50,https://www.transfermarkt.com.br/birmingham-city/spielplan/verein/337/saison_id/2009
10,Blackburn Rovers,38,13,11,14,41:55,-14,50,https://www.transfermarkt.com.br/blackburn-rovers/spielplan/verein/164/saison_id/2009
11,Stoke City,38,11,14,13,34:48,-14,47,https://www.transfermarkt.com.br/stoke-city/spielplan/verein/512/saison_id/2009
12,FC Fulham,38,12,10,16,39:46,-7,46,https://www.transfermarkt.com.br/fc-fulham/spielplan/verein/931/saison_id/2009
13,AFC Sunderland,38,11,11,16,48:56,-8,44,https://www.transfermarkt.com.br/afc-sunderland/spielplan/verein/289/saison_id/2009
14,Bolton Wanderers,38,10,9,19,42:67,-25,39,https://www.transfermarkt.com.br/bolton-wanderers/spielplan/verein/355/saison_id/2009
15,Wolverhampton Wanderers,38,9,11,18,32:56,-24,38,https://www.transfermarkt.com.br/wolverhampton-wanderers/spielplan/verein/543/saison_id/2009
16,Wigan Athletic,38,9,9,20,37:79,-42,36,https://www.transfermarkt.com.br/wigan-athletic/spielplan/verein/1071/saison_id/2009
17,West Ham United,38,8,11,19,47:66,-19,35,https://www.transfermarkt.com.br/west-ham-united/spielplan/verein/379/saison_id/2009
18,FC Burnley,38,8,6,24,42:82,-40,30,https://www.transfermarkt.com.br/fc-burnley/spielplan/verein/1132/saison_id/2009
19,Hull City,38,6,12,20,34:75,-41,30,https://www.transfermarkt.com.br/hull-city/spielplan/verein/3008/saison_id/2009
20,FC Portsmouth,38,7,7,24,34:66,-32,19,https://www.transfermarkt.com.br/fc-portsmouth/spielplan/verein/1020/saison_id/2009
