position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Goiás EC,38,23,9,6,75:37,38,78,https://www.transfermarkt.com.br/goias-ec/spielplan/verein/3197/saison_id/2011
2,Criciúma EC,38,22,7,9,78:57,21,73,https://www.transfermarkt.com.br/criciuma-esporte-clube/spielplan/verein/7178/saison_id/2011
3,Clube Atlético Paranaense,38,21,8,9,65:37,28,71,https://www.transfermarkt.com.br/club-athletico-paranaense/spielplan/verein/679/saison_id/2011
4,EC Vitória,38,21,8,9,59:43,16,71,https://www.transfermarkt.com.br/esporte-clube-vitoria/spielplan/verein/2125/saison_id/2011
5,AD São Caetano,38,20,11,7,58:38,20,71,https://www.transfermarkt.com.br/ad-sao-caetano-sp-/spielplan/verein/291/saison_id/2011
6,Joinville EC,38,17,9,12,58:40,18,60,https://www.transfermarkt.com.br/joinville-ec-sc-/spielplan/verein/3330/saison_id/2011
7,Avaí FC,38,18,5,15,44:42,2,59,https://www.transfermarkt.com.br/avai-fc-sc-/spielplan/verein/2035/saison_id/2011
8,América Mineiro,38,16,7,15,63:58,5,55,https://www.transfermarkt.com.br/america-futebol-clube-mg-/spielplan/verein/2863/saison_id/2011
9,América FC,38,14,12,12,60:61,-1,54,https://www.transfermarkt.com.br/america-futebol-clube-rn-/spielplan/verein/1751/saison_id/2011
10,Paraná Clube,38,14,10,14,50:47,3,52,https://www.transfermarkt.com.br/parana-clube/spielplan/verein/309/saison_id/2011
11,Ceará SC,38,12,11,15,51:52,-1,47,https://www.transfermarkt.com.br/ceara-sporting-club/spielplan/verein/2029/saison_id/2011
12,ABC FC,38,11,12,15,50:52,-2,45,https://www.transfermarkt.com.br/abc-futebol-clube-rn-/spielplan/verein/7209/saison_id/2011
13,ASA de Arapiraca,38,13,5,20,48:56,-8,44,https://www.transfermarkt.com.br/asa-de-arapiraca/spielplan/verein/20092/saison_id/2011
14,CA Bragantino,38,12,8,18,45:53,-8,44,https://www.transfermarkt.com.br/red-bull-bragantino/spielplan/verein/8793/saison_id/2011
15,Boa EC,38,11,11,16,51:63,-12,44,https://www.transfermarkt.com.br/boa-esporte-clube-mg-/spielplan/verein/17561/saison_id/2011
16,Guaratinguetá,38,13,4,21,41:63,-22,43,https://www.transfermarkt.com.br/guaratingueta-futebol-ltda-sp-/spielplan/verein/15064/saison_id/2011
17,CRB,38,12,6,20,47:67,-20,42,https://www.transfermarkt.com.br/clube-de-regatas-brasil-al-/spielplan/verein/11449/saison_id/2011
18,Guarani FC,38,10,11,17,36:47,-11,41,https://www.transfermarkt.com.br/guarani-fc-sp-/spielplan/verein/1755/saison_id/2011
19,Ipatinga FC,38,8,7,23,38:73,-35,31,https://www.transfermarkt.com.br/ipatinga-futebol-clube-mg-/spielplan/verein/3270/saison_id/2011
20,Grêmio Barueri Futebol Ltda.,38,7,9,22,38:69,-31,30,https://www.transfermarkt.com.br/gremio-barueri-futebol-ltda-/spielplan/verein/8698/saison_id/2011
