round,date,time,home_team,away_team,formation,coach,audience,result,match_link
1,dom 25/02/2024,02:00,Tokushima Vort.,Ventforet Kofu,4-2-3-1,Yoshiyuki Shinoda,8009,1:5,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4258609
2,sáb 02/03/2024,02:00,Mito HollyHock,Ventforet Kofu,4-2-3-1,Yoshiyuki Shinoda,3328,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4277917
3,sáb 09/03/2024,02:00,Ventforet Kofu,Tochigi SC,4-2-3-1,Yoshiyuki Shinoda,9476,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4277938
4,sáb 16/03/2024,02:00,Monte. Yamagata,Ventforet Kofu,4-2-3-1,Yoshiyuki Shinoda,11932,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4277927
5,qua 20/03/2024,02:00,Ventforet Kofu,Iwaki FC,4-2-3-1,Yoshiyuki Shinoda,7790,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4277951
6,dom 24/03/2024,02:00,V-V. Nagasaki,Ventforet Kofu,4-2-3-1,Yoshiyuki Shinoda,4708,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4277963
7,sáb 30/03/2024,01:00,Ventforet Kofu,Reno. Yamaguchi,4-2-3-1,Yoshiyuki Shinoda,7420,0:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4277966
8,qua 03/04/2024,07:00,Kagoshima Utd.,Ventforet Kofu,4-2-3-1,Yoshiyuki Shinoda,3208,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4278019
9,dom 07/04/2024,02:00,Ventforet Kofu,Shimizu S-Pulse,4-2-3-1,Yoshiyuki Shinoda,14268,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4277981
10,dom 14/04/2024,02:00,Roasso Kumamoto,Ventforet Kofu,4-2-3-1,Yoshiyuki Shinoda,4145,3:3,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4278005
11,sáb 20/04/2024,02:00,Ventforet Kofu,Thespa Gunma,4-2-3-1,Yoshiyuki Shinoda,7300,4:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4277987
12,sáb 27/04/2024,02:55,Ehime FC,Ventforet Kofu,4-2-3-1,Yoshiyuki Shinoda,3776,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4278009
13,sex 03/05/2024,02:00,Ventforet Kofu,Oita Trinita,4-2-3-1,Yoshiyuki Shinoda,11366,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4278030
14,seg 06/05/2024,02:00,Blaublitz Akita,Ventforet Kofu,4-2-3-1,Yoshiyuki Shinoda,4021,2:3,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4278046
15,dom 12/05/2024,04:00,Ventforet Kofu,JEF Utd. Chiba,4-4-2 duplo 6,Yoshiyuki Shinoda,9245,2:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4278075
16,dom 19/05/2024,02:00,Fagiano Okayama,Ventforet Kofu,4-2-3-1,Yoshiyuki Shinoda,8798,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4278043
17,sáb 25/05/2024,04:00,Ventforet Kofu,Yokohama FC,4-4-2 duplo 6,Yoshiyuki Shinoda,7738,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4278059
18,sáb 01/06/2024,02:00,Fujieda MYFC,Ventforet Kofu,3-4-2-1,Yoshiyuki Shinoda,4413,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4278106
19,sáb 08/06/2024,06:00,Ventforet Kofu,Vegalta Sendai,3-4-2-1,Yoshiyuki Shinoda,8628,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4278117
20,dom 16/06/2024,04:00,Iwaki FC,Ventforet Kofu,3-4-2-1,Yoshiyuki Shinoda,4060,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4278098
21,sáb 22/06/2024,06:00,Ventforet Kofu,Ehime FC,3-4-2-1,Yoshiyuki Shinoda,7435,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4278078
22,sáb 29/06/2024,07:00,Oita Trinita,Ventforet Kofu,3-4-2-1,Yoshiyuki Shinoda,11778,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4278092
23,sáb 06/07/2024,06:00,Ventforet Kofu,Tokushima Vort.,3-4-2-1,Shinji Otsuka,7548,1:3,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4278168
24,dom 14/07/2024,06:00,Ventforet Kofu,V-V. Nagasaki,3-4-2-1,Shinji Otsuka,8003,2:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4278130
25,sáb 03/08/2024,07:00,Thespa Gunma,Ventforet Kofu,3-4-2-1,Shinji Otsuka,11271,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4278148
26,sáb 10/08/2024,06:00,Ventforet Kofu,Fujieda MYFC,3-4-2-1,Shinji Otsuka,8891,3:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4278159
27,sáb 17/08/2024,06:30,Shimizu S-Pulse,Ventforet Kofu,3-4-2-1,Shinji Otsuka,16943,3:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4278196
28,dom 25/08/2024,07:00,Tochigi SC,Ventforet Kofu,3-4-2-1,Shinji Otsuka,5654,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4278184
29,sáb 31/08/2024,06:00,Ventforet Kofu,Kagoshima Utd.,3-4-2-1,Shinji Otsuka,4792,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4278137
30,qua 25/09/2024,07:00,Ventforet Kofu,Roasso Kumamoto,3-4-2-1,Shinji Otsuka,5675,2:4,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4278195
31,dom 15/09/2024,06:00,Yokohama FC,Ventforet Kofu,3-4-2-1,Shinji Otsuka,7745,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4278209
32,sáb 21/09/2024,06:00,Vegalta Sendai,Ventforet Kofu,3-4-2-1,Shinji Otsuka,11272,2:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4278216
33,sáb 28/09/2024,04:00,Ventforet Kofu,Monte. Yamagata,4-4-2 duplo 6,Shinji Otsuka,8620,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4278226
34,sáb 05/10/2024,02:00,Ventforet Kofu,Fagiano Okayama,3-4-2-1,Shinji Otsuka,6036,3:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4278268
35,sáb 19/10/2024,02:00,JEF Utd. Chiba,Ventforet Kofu,3-4-2-1,Shinji Otsuka,12303,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4278237
36,dom 27/10/2024,02:00,Reno. Yamaguchi,Ventforet Kofu,3-4-2-1,Shinji Otsuka,5193,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4278263
37,dom 03/11/2024,02:00,Ventforet Kofu,Blaublitz Akita,3-4-2-1,Shinji Otsuka,7796,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4278249
38,dom 10/11/2024,02:00,Ventforet Kofu,Mito HollyHock,3-4-2-1,Shinji Otsuka,9184,3:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/4278281
