round,date,time,home_team,away_team,formation,coach,audience,result,match_link
1,sáb 15/08/2015,10:30,Darmstadt 98,Hannover,4-4-1-1,Dirk Schuster,17000,2:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2581153
2,sáb 22/08/2015,10:30,Schalke,Darmstadt 98,4-2-3-1,Dirk Schuster,61565,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2581174
3,sáb 29/08/2015,10:30,Darmstadt 98,Hoffenheim,4-4-2 duplo 6,Dirk Schuster,17000,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2581190
4,sáb 12/09/2015,10:30,Leverkusen,Darmstadt 98,4-4-1-1,Dirk Schuster,29936,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2581194
5,sáb 19/09/2015,10:30,Darmstadt 98,Bayern,4-2-3-1,Dirk Schuster,17000,0:3,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2581641
6,ter 22/09/2015,15:00,Darmstadt 98,Werder Bremen,4-4-1-1,Dirk Schuster,17000,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2581650
7,dom 27/09/2015,12:30,Dortmund,Darmstadt 98,4-1-4-1,Dirk Schuster,81359,2:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2581651
8,sex 02/10/2015,15:30,Darmstadt 98,Mainz,4-4-1-1,Dirk Schuster,17000,2:3,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2581674
9,sáb 17/10/2015,10:30,Augsburg,Darmstadt 98,4-4-1-1,Dirk Schuster,30009,0:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2581679
10,sáb 24/10/2015,11:30,Darmstadt 98,Wolfsburg,4-2-3-1,Dirk Schuster,15800,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2581698
11,dom 01/11/2015,12:30,Stuttgart,Darmstadt 98,4-4-2 duplo 6,Dirk Schuster,52000,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2581702
12,sáb 07/11/2015,15:30,Darmstadt 98,Hamburgo,4-4-2 duplo 6,Dirk Schuster,17000,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2581722
13,dom 22/11/2015,14:40,Ingolstadt,Darmstadt 98,4-2-3-1,Dirk Schuster,14551,3:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2581731
14,sex 27/11/2015,17:30,Darmstadt 98,Colônia,4-4-1-1,Dirk Schuster,17000,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2581746
15,dom 06/12/2015,14:30,Frankfurt,Darmstadt 98,4-4-1-1,Dirk Schuster,51500,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2581758
16,sáb 12/12/2015,12:31,Darmstadt 98,Hertha Berlim,4-4-2 duplo 6,Dirk Schuster,17000,0:4,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2581770
17,dom 20/12/2015,14:30,M'gladbach,Darmstadt 98,4-4-1-1,Dirk Schuster,53610,3:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2581778
18,sáb 23/01/2016,12:30,Hannover,Darmstadt 98,4-4-2 duplo 6,Dirk Schuster,38000,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2581791
19,sáb 30/01/2016,12:30,Darmstadt 98,Schalke,4-4-1-1,Dirk Schuster,17000,0:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2581815
20,dom 07/02/2016,14:30,Hoffenheim,Darmstadt 98,4-4-1-1,Dirk Schuster,26231,0:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2581829
21,sáb 13/02/2016,12:30,Darmstadt 98,Leverkusen,4-4-1-1,Dirk Schuster,16800,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2581851
22,sáb 20/02/2016,12:30,Bayern,Darmstadt 98,4-4-1-1,Dirk Schuster,75024,3:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2581852
23,sáb 27/02/2016,11:30,Werder Bremen,Darmstadt 98,4-4-1-1,Dirk Schuster,40396,2:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2581872
24,qua 02/03/2016,16:00,Darmstadt 98,Dortmund,4-2-3-1,Dirk Schuster,17000,0:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2581896
25,dom 06/03/2016,11:30,Mainz,Darmstadt 98,4-4-1-1,Dirk Schuster,34000,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2581911
26,sáb 12/03/2016,11:30,Darmstadt 98,Augsburg,4-2-3-1,Dirk Schuster,16000,2:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2581926
27,sáb 19/03/2016,11:30,Wolfsburg,Darmstadt 98,4-4-1-1,Dirk Schuster,26422,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2581934
28,sáb 02/04/2016,10:30,Darmstadt 98,Stuttgart,4-4-1-1,Dirk Schuster,17000,2:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2581950
29,sáb 09/04/2016,10:30,Hamburgo,Darmstadt 98,4-4-1-1,Dirk Schuster,57000,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2581953
30,sáb 16/04/2016,10:30,Darmstadt 98,Ingolstadt,4-4-1-1,Dirk Schuster,15600,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2581968
