position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,RC Lens,38,20,8,10,47:35,12,68,https://www.transfermarkt.com.br/rc-lens/spielplan/verein/826/saison_id/2008
2,Montpellier HSC,38,19,9,10,61:36,25,66,https://www.transfermarkt.com.br/montpellier-hsc/spielplan/verein/969/saison_id/2008
3,US Boulogne,38,20,6,12,51:36,15,66,https://www.transfermarkt.com.br/us-boulogne/spielplan/verein/7042/saison_id/2008
4,RC Strasbourg Alsace,38,18,11,9,57:45,12,65,https://www.transfermarkt.com.br/rc-strassburg-alsace/spielplan/verein/667/saison_id/2008
5,FC Metz,38,17,12,9,48:35,13,63,https://www.transfermarkt.com.br/fc-metz/spielplan/verein/347/saison_id/2008
6,Tours FC,38,17,10,11,50:41,9,61,https://www.transfermarkt.com.br/fc-tours/spielplan/verein/3161/saison_id/2008
7,Angers SCO,38,13,14,11,46:42,4,53,https://www.transfermarkt.com.br/sco-angers/spielplan/verein/1420/saison_id/2008
8,Dijon FCO,38,14,10,14,43:46,-3,52,https://www.transfermarkt.com.br/dijon-fco/spielplan/verein/2969/saison_id/2008
9,CS Sedan-Ardennes,38,13,12,13,46:49,-3,51,https://www.transfermarkt.com.br/cs-sedan-ardennes/spielplan/verein/1081/saison_id/2008
10,Vannes OC,38,14,9,15,34:45,-11,51,https://www.transfermarkt.com.br/vannes-oc/spielplan/verein/1377/saison_id/2008
11,SC Bastia,38,13,9,16,38:47,-9,48,https://www.transfermarkt.com.br/sc-bastia/spielplan/verein/595/saison_id/2008
12,Clermont Foot Auvergne 63,38,12,11,15,46:50,-4,47,https://www.transfermarkt.com.br/clermont-foot-63/spielplan/verein/3524/saison_id/2008
13,EA Guingamp,38,10,16,12,37:35,2,46,https://www.transfermarkt.com.br/ea-guingamp/spielplan/verein/855/saison_id/2008
14,Stade Brestois 29,38,13,6,19,45:50,-5,45,https://www.transfermarkt.com.br/stade-brest-29/spielplan/verein/3911/saison_id/2008
15,LB Châteauroux,38,11,11,16,40:46,-6,44,https://www.transfermarkt.com.br/lb-chateauroux/spielplan/verein/1175/saison_id/2008
16,AC Ajaccio,38,11,11,16,44:56,-12,44,https://www.transfermarkt.com.br/ac-ajaccio/spielplan/verein/1147/saison_id/2008
17,Nîmes Olympique,38,11,11,16,32:46,-14,44,https://www.transfermarkt.com.br/nimes-olympique/spielplan/verein/1160/saison_id/2008
18,Amiens SC,38,9,16,13,35:40,-5,43,https://www.transfermarkt.com.br/amiens-sc/spielplan/verein/1416/saison_id/2008
19,ESTAC Troyes,38,9,11,18,39:48,-9,38,https://www.transfermarkt.com.br/es-troyes-ac/spielplan/verein/1095/saison_id/2008
20,Stade Reims,38,7,15,16,40:51,-11,36,https://www.transfermarkt.com.br/stade-reims/spielplan/verein/1421/saison_id/2008
