position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Real Madrid CF,38,23,7,8,66:40,26,76,https://www.transfermarkt.com.br/real-madrid/spielplan/verein/418/saison_id/2006
2,FC Barcelona,38,22,10,6,78:33,45,76,https://www.transfermarkt.com.br/fc-barcelona/spielplan/verein/131/saison_id/2006
3,Sevilla FC,38,21,8,9,64:35,29,71,https://www.transfermarkt.com.br/fc-sevilla/spielplan/verein/368/saison_id/2006
4,Valencia CF,38,20,6,12,57:42,15,66,https://www.transfermarkt.com.br/fc-valencia/spielplan/verein/1049/saison_id/2006
5,FC Villarreal,38,18,8,12,48:44,4,62,https://www.transfermarkt.com.br/fc-villarreal/spielplan/verein/1050/saison_id/2006
6,Real Zaragoza,38,16,12,10,55:43,12,60,https://www.transfermarkt.com.br/real-saragossa/spielplan/verein/142/saison_id/2006
7,Atlético de Madrid,38,17,9,12,46:39,7,60,https://www.transfermarkt.com.br/atletico-madrid/spielplan/verein/13/saison_id/2006
8,Recreativo de Huelva,38,15,9,14,54:52,2,54,https://www.transfermarkt.com.br/recreativo-huelva/spielplan/verein/2867/saison_id/2006
9,Getafe CF,38,14,10,14,39:33,6,52,https://www.transfermarkt.com.br/fc-getafe/spielplan/verein/3709/saison_id/2006
10,Racing Santander,38,12,14,12,42:48,-6,50,https://www.transfermarkt.com.br/racing-santander/spielplan/verein/630/saison_id/2006
11,RCD Mallorca,38,14,7,17,41:47,-6,49,https://www.transfermarkt.com.br/rcd-mallorca/spielplan/verein/237/saison_id/2006
12,RCD Espanyol,38,12,13,13,46:53,-7,49,https://www.transfermarkt.com.br/espanyol-barcelona/spielplan/verein/714/saison_id/2006
13,RC Deportivo de Corunha,38,12,11,15,32:45,-13,47,https://www.transfermarkt.com.br/deportivo-la-coruna/spielplan/verein/897/saison_id/2006
14,CA Osasuna,38,13,7,18,51:49,2,46,https://www.transfermarkt.com.br/ca-osasuna/spielplan/verein/331/saison_id/2006
15,Levante UD,38,10,12,16,37:53,-16,42,https://www.transfermarkt.com.br/ud-levante/spielplan/verein/3368/saison_id/2006
16,Real Betis Balompié,38,8,16,14,36:49,-13,40,https://www.transfermarkt.com.br/real-betis-sevilla/spielplan/verein/150/saison_id/2006
17,Athletic Bilbao,38,10,10,18,44:62,-18,40,https://www.transfermarkt.com.br/athletic-bilbao/spielplan/verein/621/saison_id/2006
18,Celta de Vigo,38,10,9,19,40:59,-19,39,https://www.transfermarkt.com.br/celta-vigo/spielplan/verein/940/saison_id/2006
19,Real Sociedad,38,8,11,19,32:47,-15,35,https://www.transfermarkt.com.br/real-sociedad-san-sebastian/spielplan/verein/681/saison_id/2006
20,Gimnàstic de Tarragona,38,7,7,24,34:69,-35,28,https://www.transfermarkt.com.br/gimnastic-de-tarragona/spielplan/verein/5648/saison_id/2006
