position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Juventus FC,38,33,3,2,80:23,57,102,https://www.transfermarkt.com.br/juventus-turin/spielplan/verein/506/saison_id/2013
2,AS Roma,38,26,7,5,72:25,47,85,https://www.transfermarkt.com.br/as-rom/spielplan/verein/12/saison_id/2013
3,SSC Napoli,38,23,9,6,77:39,38,78,https://www.transfermarkt.com.br/ssc-neapel/spielplan/verein/6195/saison_id/2013
4,ACF Fiorentina,38,19,8,11,65:44,21,65,https://www.transfermarkt.com.br/ac-florenz/spielplan/verein/430/saison_id/2013
5,Inter de Milão,38,15,15,8,62:39,23,60,https://www.transfermarkt.com.br/inter-mailand/spielplan/verein/46/saison_id/2013
6,Parma FC,38,15,13,10,58:46,12,58,https://www.transfermarkt.com.br/parma-calcio-1913/spielplan/verein/130/saison_id/2013
7,Torino FC,38,15,12,11,58:48,10,57,https://www.transfermarkt.com.br/fc-turin/spielplan/verein/416/saison_id/2013
8,AC Milan,38,16,9,13,57:49,8,57,https://www.transfermarkt.com.br/ac-mailand/spielplan/verein/5/saison_id/2013
9,SS Lazio,38,15,11,12,54:54,0,56,https://www.transfermarkt.com.br/lazio-rom/spielplan/verein/398/saison_id/2013
10,Hellas Verona,38,16,6,16,62:68,-6,54,https://www.transfermarkt.com.br/hellas-verona/spielplan/verein/276/saison_id/2013
11,Atalanta BC,38,15,5,18,43:51,-8,50,https://www.transfermarkt.com.br/atalanta-bergamo/spielplan/verein/800/saison_id/2013
12,UC Sampdoria,38,12,9,17,48:62,-14,45,https://www.transfermarkt.com.br/sampdoria-genua/spielplan/verein/1038/saison_id/2013
13,Udinese Calcio,38,12,8,18,46:57,-11,44,https://www.transfermarkt.com.br/udinese-calcio/spielplan/verein/410/saison_id/2013
14,Genoa,38,11,11,16,41:50,-9,44,https://www.transfermarkt.com.br/genua-cfc/spielplan/verein/252/saison_id/2013
15,Cagliari Calcio,38,9,12,17,34:53,-19,39,https://www.transfermarkt.com.br/cagliari-calcio/spielplan/verein/1390/saison_id/2013
16,Chievo Verona,38,10,6,22,34:54,-20,36,https://www.transfermarkt.com.br/chievo-verona/spielplan/verein/862/saison_id/2013
17,US Sassuolo,38,9,7,22,43:72,-29,34,https://www.transfermarkt.com.br/us-sassuolo/spielplan/verein/6574/saison_id/2013
18,Catania Calcio,38,8,8,22,34:66,-32,32,https://www.transfermarkt.com.br/catania-calcio/spielplan/verein/1627/saison_id/2013
19,Bologna,38,5,14,19,28:58,-30,29,https://www.transfermarkt.com.br/fc-bologna/spielplan/verein/1025/saison_id/2013
20,AS Livorno,38,6,7,25,39:77,-38,25,https://www.transfermarkt.com.br/as-livorno/spielplan/verein/1210/saison_id/2013
