position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Barcelona,38,25,7,6,80:35,45,82,https://www.transfermarkt.com.br/fc-barcelona/spielplan/verein/131/saison_id/2005
2,Real Madrid CF,38,20,10,8,70:40,30,70,https://www.transfermarkt.com.br/real-madrid/spielplan/verein/418/saison_id/2005
3,Valencia CF,38,19,12,7,58:33,25,69,https://www.transfermarkt.com.br/fc-valencia/spielplan/verein/1049/saison_id/2005
4,CA Osasuna,38,21,5,12,49:43,6,68,https://www.transfermarkt.com.br/ca-osasuna/spielplan/verein/331/saison_id/2005
5,Sevilla FC,38,20,8,10,54:39,15,68,https://www.transfermarkt.com.br/fc-sevilla/spielplan/verein/368/saison_id/2005
6,Celta de Vigo,38,20,4,14,45:33,12,64,https://www.transfermarkt.com.br/celta-vigo/spielplan/verein/940/saison_id/2005
7,FC Villarreal,38,14,15,9,50:39,11,57,https://www.transfermarkt.com.br/fc-villarreal/spielplan/verein/1050/saison_id/2005
8,RC Deportivo de Corunha,38,15,10,13,47:45,2,55,https://www.transfermarkt.com.br/deportivo-la-coruna/spielplan/verein/897/saison_id/2005
9,Getafe CF,38,15,9,14,54:49,5,54,https://www.transfermarkt.com.br/fc-getafe/spielplan/verein/3709/saison_id/2005
10,Atlético de Madrid,38,13,13,12,45:37,8,52,https://www.transfermarkt.com.br/atletico-madrid/spielplan/verein/13/saison_id/2005
11,Real Zaragoza,38,10,16,12,46:51,-5,46,https://www.transfermarkt.com.br/real-saragossa/spielplan/verein/142/saison_id/2005
12,Athletic Bilbao,38,11,12,15,40:46,-6,45,https://www.transfermarkt.com.br/athletic-bilbao/spielplan/verein/621/saison_id/2005
13,RCD Mallorca,38,10,13,15,37:51,-14,43,https://www.transfermarkt.com.br/rcd-mallorca/spielplan/verein/237/saison_id/2005
14,Real Betis Balompié,38,10,12,16,34:51,-17,42,https://www.transfermarkt.com.br/real-betis-sevilla/spielplan/verein/150/saison_id/2005
15,RCD Espanyol,38,10,11,17,36:56,-20,41,https://www.transfermarkt.com.br/espanyol-barcelona/spielplan/verein/714/saison_id/2005
16,Real Sociedad,38,11,7,20,48:65,-17,40,https://www.transfermarkt.com.br/real-sociedad-san-sebastian/spielplan/verein/681/saison_id/2005
17,Racing Santander,38,9,13,16,36:49,-13,40,https://www.transfermarkt.com.br/racing-santander/spielplan/verein/630/saison_id/2005
18,Deportivo Alavés,38,9,12,17,35:54,-19,39,https://www.transfermarkt.com.br/deportivo-alaves/spielplan/verein/1108/saison_id/2005
19,Cádiz CF,38,8,12,18,36:52,-16,36,https://www.transfermarkt.com.br/fc-cadiz/spielplan/verein/2687/saison_id/2005
20,Málaga CF,38,5,9,24,36:68,-32,24,https://www.transfermarkt.com.br/fc-malaga/spielplan/verein/1084/saison_id/2005
