position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Olympique Marselha,38,22,11,5,67:28,39,55:21,https://www.transfermarkt.com.br/olympique-marseille/spielplan/verein/244/saison_id/1990
2,AS Monaco,38,20,11,7,51:30,21,51:25,https://www.transfermarkt.com.br/as-monaco/spielplan/verein/162/saison_id/1990
3,AJ Auxerre,38,19,10,9,63:36,27,48:28,https://www.transfermarkt.com.br/aj-auxerre/spielplan/verein/290/saison_id/1990
4,AS Cannes,38,12,17,9,32:28,4,41:35,https://www.transfermarkt.com.br/as-cannes/spielplan/verein/895/saison_id/1990
5,Olympique Lyon,38,15,11,12,39:44,-5,41:35,https://www.transfermarkt.com.br/olympique-lyon/spielplan/verein/1041/saison_id/1990
6,LOSC Lille,38,11,17,10,39:37,2,39:37,https://www.transfermarkt.com.br/losc-lille/spielplan/verein/1082/saison_id/1990
7,Montpellier HSC,38,12,14,12,44:35,9,38:38,https://www.transfermarkt.com.br/montpellier-hsc/spielplan/verein/969/saison_id/1990
8,SM Caen,38,13,12,13,38:36,2,38:38,https://www.transfermarkt.com.br/sm-caen/spielplan/verein/1162/saison_id/1990
9,FC Paris Saint-Germain,38,13,12,13,41:42,-1,38:38,https://www.transfermarkt.com.br/fc-paris-saint-germain/spielplan/verein/583/saison_id/1990
10,FCG Bordeaux,38,11,15,12,34:32,2,37:39,https://www.transfermarkt.com.br/fc-girondins-bordeaux/spielplan/verein/40/saison_id/1990
11,Brest Armorique FC,38,11,15,12,45:46,-1,37:39,https://www.transfermarkt.com.br/stade-brest-29/spielplan/verein/3911/saison_id/1990
12,FC Metz,38,12,12,14,44:51,-7,36:40,https://www.transfermarkt.com.br/fc-metz/spielplan/verein/347/saison_id/1990
13,AS Saint-Étienne,38,13,9,16,40:46,-6,35:41,https://www.transfermarkt.com.br/as-saint-etienne/spielplan/verein/618/saison_id/1990
14,OGC Nice,38,10,14,14,40:42,-2,34:42,https://www.transfermarkt.com.br/ogc-nizza/spielplan/verein/417/saison_id/1990
15,FC Nantes,38,9,16,13,34:44,-10,34:42,https://www.transfermarkt.com.br/fc-nantes/spielplan/verein/995/saison_id/1990
16,Sporting Club de Toulon et du Var,38,9,16,13,31:42,-11,34:42,https://www.transfermarkt.com.br/sporting-club-de-toulon/spielplan/verein/494/saison_id/1990
17,AS Nancy-Lorraine,38,11,11,16,38:58,-20,33:43,https://www.transfermarkt.com.br/as-nancy-lorraine/spielplan/verein/1159/saison_id/1990
18,FC Sochaux-Montbéliard,38,8,16,14,24:33,-9,32:44,https://www.transfermarkt.com.br/fc-sochaux-montbeliard/spielplan/verein/750/saison_id/1990
19,FC Toulouse,38,8,15,15,33:45,-12,31:45,https://www.transfermarkt.com.br/fc-toulouse/spielplan/verein/415/saison_id/1990
20,Stade Rennais FC,38,7,14,17,29:51,-22,28:48,https://www.transfermarkt.com.br/fc-stade-rennes/spielplan/verein/273/saison_id/1990
