position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Bayer 04 Leverkusen,34,28,6,0,89:24,65,90,https://www.transfermarkt.com.br/bayer-04-leverkusen/spielplan/verein/15/saison_id/2023
2,VfB Stuttgart,34,23,4,7,78:39,39,73,https://www.transfermarkt.com.br/vfb-stuttgart/spielplan/verein/79/saison_id/2023
3,FC Bayern Munique,34,23,3,8,94:45,49,72,https://www.transfermarkt.com.br/fc-bayern-munchen/spielplan/verein/27/saison_id/2023
4,RB Leipzig,34,19,8,7,77:39,38,65,https://www.transfermarkt.com.br/rasenballsport-leipzig/spielplan/verein/23826/saison_id/2023
5,Borussia Dortmund,34,18,9,7,68:43,25,63,https://www.transfermarkt.com.br/borussia-dortmund/spielplan/verein/16/saison_id/2023
6,SG Eintracht Frankfurt,34,11,14,9,51:50,1,47,https://www.transfermarkt.com.br/eintracht-frankfurt/spielplan/verein/24/saison_id/2023
7,TSG 1899 Hoffenheim,34,13,7,14,66:66,0,46,https://www.transfermarkt.com.br/tsg-1899-hoffenheim/spielplan/verein/533/saison_id/2023
8,1.FC Heidenheim 1846,34,10,12,12,50:55,-5,42,https://www.transfermarkt.com.br/1-fc-heidenheim-1846/spielplan/verein/2036/saison_id/2023
9,Werder Bremen,34,11,9,14,48:54,-6,42,https://www.transfermarkt.com.br/sv-werder-bremen/spielplan/verein/86/saison_id/2023
10,SC Freiburg,34,11,9,14,45:58,-13,42,https://www.transfermarkt.com.br/sc-freiburg/spielplan/verein/60/saison_id/2023
11,FC Augsburg,34,10,9,15,50:60,-10,39,https://www.transfermarkt.com.br/fc-augsburg/spielplan/verein/167/saison_id/2023
12,VfL Wolfsburg,34,10,7,17,41:56,-15,37,https://www.transfermarkt.com.br/vfl-wolfsburg/spielplan/verein/82/saison_id/2023
13,1.FSV Mainz 05,34,7,14,13,39:51,-12,35,https://www.transfermarkt.com.br/1-fsv-mainz-05/spielplan/verein/39/saison_id/2023
14,Borussia Mönchengladbach,34,7,13,14,56:67,-11,34,https://www.transfermarkt.com.br/borussia-monchengladbach/spielplan/verein/18/saison_id/2023
15,1.FC Union Berlim,34,9,6,19,33:58,-25,33,https://www.transfermarkt.com.br/1-fc-union-berlin/spielplan/verein/89/saison_id/2023
16,VfL Bochum,34,7,12,15,42:74,-32,33,https://www.transfermarkt.com.br/vfl-bochum/spielplan/verein/80/saison_id/2023
17,1.FC Colônia,34,5,12,17,28:60,-32,27,https://www.transfermarkt.com.br/1-fc-koln/spielplan/verein/3/saison_id/2023
18,SV Darmstadt 98,34,3,8,23,30:86,-56,17,https://www.transfermarkt.com.br/sv-darmstadt-98/spielplan/verein/105/saison_id/2023
