position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Manchester United FC,38,28,6,4,68:24,44,90,https://www.transfermarkt.com.br/manchester-united/spielplan/verein/985/saison_id/2008
2,FC Liverpool,38,25,11,2,77:27,50,86,https://www.transfermarkt.com.br/fc-liverpool/spielplan/verein/31/saison_id/2008
3,Chelsea FC,38,25,8,5,68:24,44,83,https://www.transfermarkt.com.br/fc-chelsea/spielplan/verein/631/saison_id/2008
4,FC Arsenal,38,20,12,6,68:37,31,72,https://www.transfermarkt.com.br/fc-arsenal/spielplan/verein/11/saison_id/2008
5,FC Everton,38,17,12,9,55:37,18,63,https://www.transfermarkt.com.br/fc-everton/spielplan/verein/29/saison_id/2008
6,Aston Villa FC,38,17,11,10,54:48,6,62,https://www.transfermarkt.com.br/aston-villa/spielplan/verein/405/saison_id/2008
7,FC Fulham,38,14,11,13,39:34,5,53,https://www.transfermarkt.com.br/fc-fulham/spielplan/verein/931/saison_id/2008
8,Tottenham Hotspur,38,14,9,15,45:45,0,51,https://www.transfermarkt.com.br/tottenham-hotspur/spielplan/verein/148/saison_id/2008
9,West Ham United,38,14,9,15,42:45,-3,51,https://www.transfermarkt.com.br/west-ham-united/spielplan/verein/379/saison_id/2008
10,Manchester City FC,38,15,5,18,58:50,8,50,https://www.transfermarkt.com.br/manchester-city/spielplan/verein/281/saison_id/2008
11,Wigan Athletic,38,12,9,17,34:45,-11,45,https://www.transfermarkt.com.br/wigan-athletic/spielplan/verein/1071/saison_id/2008
12,Stoke City,38,12,9,17,38:55,-17,45,https://www.transfermarkt.com.br/stoke-city/spielplan/verein/512/saison_id/2008
13,Bolton Wanderers,38,11,8,19,41:53,-12,41,https://www.transfermarkt.com.br/bolton-wanderers/spielplan/verein/355/saison_id/2008
14,FC Portsmouth,38,10,11,17,38:57,-19,41,https://www.transfermarkt.com.br/fc-portsmouth/spielplan/verein/1020/saison_id/2008
15,Blackburn Rovers,38,10,11,17,40:60,-20,41,https://www.transfermarkt.com.br/blackburn-rovers/spielplan/verein/164/saison_id/2008
16,AFC Sunderland,38,9,9,20,34:54,-20,36,https://www.transfermarkt.com.br/afc-sunderland/spielplan/verein/289/saison_id/2008
17,Hull City,38,8,11,19,39:64,-25,35,https://www.transfermarkt.com.br/hull-city/spielplan/verein/3008/saison_id/2008
18,Newcastle United,38,7,13,18,40:59,-19,34,https://www.transfermarkt.com.br/newcastle-united/spielplan/verein/762/saison_id/2008
19,FC Middlesbrough,38,7,11,20,28:57,-29,32,https://www.transfermarkt.com.br/fc-middlesbrough/spielplan/verein/641/saison_id/2008
20,West Bromwich Albion,38,8,8,22,36:67,-31,32,https://www.transfermarkt.com.br/west-bromwich-albion/spielplan/verein/984/saison_id/2008
