position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,RC Lens,34,21,5,8,55:30,25,68,https://www.transfermarkt.com.br/rc-lens/spielplan/verein/826/saison_id/1997
2,FC Metz,34,20,8,6,48:28,20,68,https://www.transfermarkt.com.br/fc-metz/spielplan/verein/347/saison_id/1997
3,AS Monaco,34,18,5,11,51:33,18,59,https://www.transfermarkt.com.br/as-monaco/spielplan/verein/162/saison_id/1997
4,Olympique Marselha,34,16,9,9,47:27,20,57,https://www.transfermarkt.com.br/olympique-marseille/spielplan/verein/244/saison_id/1997
5,FCG Bordeaux,34,15,11,8,49:41,8,56,https://www.transfermarkt.com.br/fc-girondins-bordeaux/spielplan/verein/40/saison_id/1997
6,Olympique Lyon,34,16,5,13,39:37,2,53,https://www.transfermarkt.com.br/olympique-lyon/spielplan/verein/1041/saison_id/1997
7,AJ Auxerre,34,14,9,11,55:45,10,51,https://www.transfermarkt.com.br/aj-auxerre/spielplan/verein/290/saison_id/1997
8,FC Paris Saint-Germain,34,14,8,12,43:35,8,50,https://www.transfermarkt.com.br/fc-paris-saint-germain/spielplan/verein/583/saison_id/1997
9,SC Bastia,34,13,11,10,36:31,5,50,https://www.transfermarkt.com.br/sc-bastia/spielplan/verein/595/saison_id/1997
10,Le Havre AC,34,10,14,10,38:35,3,44,https://www.transfermarkt.com.br/ac-le-havre/spielplan/verein/738/saison_id/1997
11,FC Nantes,34,11,8,15,35:41,-6,41,https://www.transfermarkt.com.br/fc-nantes/spielplan/verein/995/saison_id/1997
12,Montpellier HSC,34,10,11,13,32:42,-10,41,https://www.transfermarkt.com.br/montpellier-hsc/spielplan/verein/969/saison_id/1997
13,RC Strasbourg Alsace,34,9,10,15,39:43,-4,37,https://www.transfermarkt.com.br/rc-strassburg-alsace/spielplan/verein/667/saison_id/1997
14,Stade Rennais FC,34,9,9,16,36:48,-12,36,https://www.transfermarkt.com.br/fc-stade-rennes/spielplan/verein/273/saison_id/1997
15,FC Toulouse,34,9,9,16,26:46,-20,36,https://www.transfermarkt.com.br/fc-toulouse/spielplan/verein/415/saison_id/1997
16,EA Guingamp,34,9,8,17,30:42,-12,35,https://www.transfermarkt.com.br/ea-guingamp/spielplan/verein/855/saison_id/1997
17,LB Châteauroux,34,8,7,19,31:59,-28,31,https://www.transfermarkt.com.br/lb-chateauroux/spielplan/verein/1175/saison_id/1997
18,AS Cannes,34,7,7,20,32:59,-27,28,https://www.transfermarkt.com.br/as-cannes/spielplan/verein/895/saison_id/1997
