position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,GD Estoril Praia,30,16,9,5,40:20,20,57,https://www.transfermarkt.com.br/gd-estoril-praia/spielplan/verein/1465/saison_id/2011
2,Moreirense Futebol Clube,30,15,7,8,47:32,15,52,https://www.transfermarkt.com.br/moreirense-fc/spielplan/verein/979/saison_id/2011
3,Clube Desportivo das Aves (- 2020),30,12,14,4,38:23,15,50,https://www.transfermarkt.com.br/desportivo-aves/spielplan/verein/3336/saison_id/2011
4,Naval 1º de Maio,30,12,10,8,40:33,7,46,https://www.transfermarkt.com.br/associacao-naval-1893/spielplan/verein/4814/saison_id/2011
5,CF Os Belenenses,30,10,11,9,34:32,2,41,https://www.transfermarkt.com.br/cf-os-belenenses/spielplan/verein/68608/saison_id/2011
6,Leixões SC,30,11,7,12,32:34,-2,40,https://www.transfermarkt.com.br/leixoes-sc/spielplan/verein/3345/saison_id/2011
7,UD Oliveirense,30,10,9,11,39:38,1,39,https://www.transfermarkt.com.br/ud-oliveirense/spielplan/verein/8827/saison_id/2011
8,Clube Desportivo Trofense,30,11,6,13,36:45,-9,39,https://www.transfermarkt.com.br/cd-trofense/spielplan/verein/3348/saison_id/2011
9,Futebol Clube Penafiel,30,10,8,12,33:36,-3,38,https://www.transfermarkt.com.br/fc-penafiel/spielplan/verein/3327/saison_id/2011
10,CF União da Madeira (-2021),30,9,10,11,35:40,-5,37,https://www.transfermarkt.com.br/cf-uniao-madeira/spielplan/verein/976/saison_id/2011
11,Atlético Clube de Portugal,30,9,10,11,27:36,-9,37,https://www.transfermarkt.com.br/atletico-cp/spielplan/verein/5227/saison_id/2011
12,FC Arouca,30,7,13,10,32:36,-4,34,https://www.transfermarkt.com.br/fc-arouca/spielplan/verein/8024/saison_id/2011
13,SC Freamunde,30,7,13,10,35:40,-5,34,https://www.transfermarkt.com.br/sc-freamunde/spielplan/verein/2421/saison_id/2011
14,Clube Desportivo Santa Clara,30,8,10,12,29:38,-9,34,https://www.transfermarkt.com.br/cd-santa-clara/spielplan/verein/2423/saison_id/2011
15,Portimonense SAD,30,8,8,14,35:42,-7,32,https://www.transfermarkt.com.br/portimonense-sc/spielplan/verein/7378/saison_id/2011
16,SC Covilhã,30,7,11,12,22:29,-7,32,https://www.transfermarkt.com.br/sc-covilha/spielplan/verein/10140/saison_id/2011
