position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Standard de Liège,30,20,7,3,59:17,42,67,https://www.transfermarkt.com.br/standard-luttich/spielplan/verein/3057/saison_id/2013
2,Club Brugge,30,19,6,5,54:28,26,63,https://www.transfermarkt.com.br/fc-brugge/spielplan/verein/2282/saison_id/2013
3,RSC Anderlecht,30,18,3,9,61:31,30,57,https://www.transfermarkt.com.br/rsc-anderlecht/spielplan/verein/58/saison_id/2013
4,Zulte Waregem,30,14,11,5,51:38,13,53,https://www.transfermarkt.com.br/sv-zulte-waregem/spielplan/verein/3508/saison_id/2013
5,KSC Lokeren (-2020),30,15,6,9,48:31,17,51,https://www.transfermarkt.com.br/ksc-lokeren/spielplan/verein/498/saison_id/2013
6,KRC Genk,30,14,3,13,42:39,3,45,https://www.transfermarkt.com.br/krc-genk/spielplan/verein/1184/saison_id/2013
7,KAA Gent,30,12,8,10,39:37,2,44,https://www.transfermarkt.com.br/kaa-gent/spielplan/verein/157/saison_id/2013
8,KV Kortrijk,30,10,9,11,42:44,-2,39,https://www.transfermarkt.com.br/kv-kortrijk/spielplan/verein/601/saison_id/2013
9,R Charleroi SC,30,8,10,12,36:41,-5,34,https://www.transfermarkt.com.br/rsc-charleroi/spielplan/verein/172/saison_id/2013
10,KV Oostende (-2024),30,9,7,14,28:46,-18,34,https://www.transfermarkt.com.br/kv-oostende/spielplan/verein/2861/saison_id/2013
11,Cercle Brügge,30,9,6,15,29:55,-26,33,https://www.transfermarkt.com.br/cercle-brugge/spielplan/verein/520/saison_id/2013
12,Lierse SK (-2018),30,9,5,16,36:53,-17,32,https://www.transfermarkt.com.br/lierse-sk/spielplan/verein/204/saison_id/2013
13,KVRS Waasland - SK Beveren,30,6,13,11,28:35,-7,31,https://www.transfermarkt.com.br/waasland-beveren/spielplan/verein/28643/saison_id/2013
14,KV Mechelen,30,8,7,15,34:51,-17,31,https://www.transfermarkt.com.br/kv-mechelen/spielplan/verein/354/saison_id/2013
15,Oud-Heverlee Leuven,30,6,9,15,30:47,-17,27,https://www.transfermarkt.com.br/oud-heverlee-leuven/spielplan/verein/2727/saison_id/2013
16,RAEC Mons (-2015),30,6,4,20,29:53,-24,22,https://www.transfermarkt.com.br/raec-mons/spielplan/verein/1411/saison_id/2013
