position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Bayern Munique,34,28,4,2,80:17,63,88,https://www.transfermarkt.com.br/fc-bayern-munchen/spielplan/verein/27/saison_id/2015
2,Borussia Dortmund,34,24,6,4,82:34,48,78,https://www.transfermarkt.com.br/borussia-dortmund/spielplan/verein/16/saison_id/2015
3,Bayer 04 Leverkusen,34,18,6,10,56:40,16,60,https://www.transfermarkt.com.br/bayer-04-leverkusen/spielplan/verein/15/saison_id/2015
4,Borussia Mönchengladbach,34,17,4,13,67:50,17,55,https://www.transfermarkt.com.br/borussia-monchengladbach/spielplan/verein/18/saison_id/2015
5,Schalke 04,34,15,7,12,51:49,2,52,https://www.transfermarkt.com.br/fc-schalke-04/spielplan/verein/33/saison_id/2015
6,1.FSV Mainz 05,34,14,8,12,46:42,4,50,https://www.transfermarkt.com.br/1-fsv-mainz-05/spielplan/verein/39/saison_id/2015
7,Hertha Berlim,34,14,8,12,42:42,0,50,https://www.transfermarkt.com.br/hertha-bsc/spielplan/verein/44/saison_id/2015
8,VfL Wolfsburg,34,12,9,13,47:49,-2,45,https://www.transfermarkt.com.br/vfl-wolfsburg/spielplan/verein/82/saison_id/2015
9,1.FC Colônia,34,10,13,11,38:42,-4,43,https://www.transfermarkt.com.br/1-fc-koln/spielplan/verein/3/saison_id/2015
10,Hamburger SV,34,11,8,15,40:46,-6,41,https://www.transfermarkt.com.br/hamburger-sv/spielplan/verein/41/saison_id/2015
11,FC Ingolstadt 04,34,10,10,14,33:42,-9,40,https://www.transfermarkt.com.br/fc-ingolstadt-04/spielplan/verein/4795/saison_id/2015
12,FC Augsburg,34,9,11,14,42:52,-10,38,https://www.transfermarkt.com.br/fc-augsburg/spielplan/verein/167/saison_id/2015
13,Werder Bremen,34,10,8,16,50:65,-15,38,https://www.transfermarkt.com.br/sv-werder-bremen/spielplan/verein/86/saison_id/2015
14,SV Darmstadt 98,34,9,11,14,38:53,-15,38,https://www.transfermarkt.com.br/sv-darmstadt-98/spielplan/verein/105/saison_id/2015
15,TSG 1899 Hoffenheim,34,9,10,15,39:54,-15,37,https://www.transfermarkt.com.br/tsg-1899-hoffenheim/spielplan/verein/533/saison_id/2015
16,SG Eintracht Frankfurt,34,9,9,16,34:52,-18,36,https://www.transfermarkt.com.br/eintracht-frankfurt/spielplan/verein/24/saison_id/2015
17,VfB Stuttgart,34,9,6,19,50:75,-25,33,https://www.transfermarkt.com.br/vfb-stuttgart/spielplan/verein/79/saison_id/2015
18,Hannover 96,34,7,4,23,31:62,-31,25,https://www.transfermarkt.com.br/hannover-96/spielplan/verein/42/saison_id/2015
