position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Santos FC,38,20,8,10,57:32,25,68,https://www.transfermarkt.com.br/fc-santos/spielplan/verein/221/saison_id/2023
2,Mirassol FC,38,19,10,9,42:26,16,67,https://www.transfermarkt.com.br/mirassol-futebol-clube-sp-/spielplan/verein/3876/saison_id/2023
3,Sport Recife,38,19,9,10,57:37,20,66,https://www.transfermarkt.com.br/sport-club-do-recife/spielplan/verein/8718/saison_id/2023
4,Ceará SC,38,19,7,12,59:41,18,64,https://www.transfermarkt.com.br/ceara-sporting-club/spielplan/verein/2029/saison_id/2023
5,Grêmio Novorizontino,38,18,10,10,43:31,12,64,https://www.transfermarkt.com.br/gremio-novorizontino-sp-/spielplan/verein/37474/saison_id/2023
6,Goiás EC,38,18,9,11,56:32,24,63,https://www.transfermarkt.com.br/goias-ec/spielplan/verein/3197/saison_id/2023
7,Operário FEC,38,16,10,12,34:32,2,58,https://www.transfermarkt.com.br/operario-ferroviario-ec-pr-/spielplan/verein/27214/saison_id/2023
8,América Mineiro,38,15,13,10,50:35,15,58,https://www.transfermarkt.com.br/america-futebol-clube-mg-/spielplan/verein/2863/saison_id/2023
9,Vila Nova FC,38,16,7,15,42:54,-12,55,https://www.transfermarkt.com.br/vila-nova-futebol-clube-go-/spielplan/verein/5677/saison_id/2023
10,Avaí FC,38,14,11,13,34:32,2,53,https://www.transfermarkt.com.br/avai-fc-sc-/spielplan/verein/2035/saison_id/2023
11,Amazonas FC,38,14,10,14,31:37,-6,52,https://www.transfermarkt.com.br/amazonas-fc/spielplan/verein/87727/saison_id/2023
12,Coritiba FC,38,14,8,16,41:44,-3,50,https://www.transfermarkt.com.br/coritiba-fc/spielplan/verein/776/saison_id/2023
13,Paysandu SC,38,12,14,12,41:43,-2,50,https://www.transfermarkt.com.br/paysandu-sport-club-pa-/spielplan/verein/6347/saison_id/2023
14,Botafogo FC,38,11,12,15,36:51,-15,45,https://www.transfermarkt.com.br/botafogo-futebol-clube-sp-/spielplan/verein/9030/saison_id/2023
15,Chapecoense,38,11,11,16,34:45,-11,44,https://www.transfermarkt.com.br/chapecoense/spielplan/verein/17776/saison_id/2023
16,CRB,38,11,10,17,38:45,-7,43,https://www.transfermarkt.com.br/clube-de-regatas-brasil-al-/spielplan/verein/11449/saison_id/2023
17,AA Ponte Preta,38,10,8,20,37:55,-18,38,https://www.transfermarkt.com.br/aa-ponte-preta/spielplan/verein/1134/saison_id/2023
18,Ituano FC,38,11,4,23,43:63,-20,37,https://www.transfermarkt.com.br/ituano-futebol-clube-sp-/spielplan/verein/4773/saison_id/2023
19,Brusque FC,38,8,12,18,24:44,-20,36,https://www.transfermarkt.com.br/brusque-futebol-clube-sc-/spielplan/verein/14390/saison_id/2023
20,Guarani FC,38,8,9,21,33:53,-20,33,https://www.transfermarkt.com.br/guarani-fc-sp-/spielplan/verein/1755/saison_id/2023
