position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,West Bromwich Albion,46,23,12,11,88:55,33,81,https://www.transfermarkt.com.br/west-bromwich-albion/spielplan/verein/984/saison_id/2007
2,Stoke City,46,21,16,9,69:55,14,79,https://www.transfermarkt.com.br/stoke-city/spielplan/verein/512/saison_id/2007
3,Hull City,46,21,12,13,65:47,18,75,https://www.transfermarkt.com.br/hull-city/spielplan/verein/3008/saison_id/2007
4,Bristol City,46,20,14,12,54:53,1,74,https://www.transfermarkt.com.br/bristol-city/spielplan/verein/698/saison_id/2007
5,Crystal Palace FC,46,18,17,11,58:42,16,71,https://www.transfermarkt.com.br/crystal-palace/spielplan/verein/873/saison_id/2007
6,FC Watford,46,18,16,12,62:56,6,70,https://www.transfermarkt.com.br/fc-watford/spielplan/verein/1010/saison_id/2007
7,Wolverhampton Wanderers,46,18,16,12,53:48,5,70,https://www.transfermarkt.com.br/wolverhampton-wanderers/spielplan/verein/543/saison_id/2007
8,Ipswich Town FC,46,18,15,13,65:56,9,69,https://www.transfermarkt.com.br/ipswich-town/spielplan/verein/677/saison_id/2007
9,Sheffield United,46,17,15,14,56:51,5,66,https://www.transfermarkt.com.br/sheffield-united/spielplan/verein/350/saison_id/2007
10,Plymouth Argyle,46,17,13,16,60:50,10,64,https://www.transfermarkt.com.br/plymouth-argyle/spielplan/verein/2262/saison_id/2007
11,Charlton Athletic,46,17,13,16,63:58,5,64,https://www.transfermarkt.com.br/charlton-athletic/spielplan/verein/358/saison_id/2007
12,Cardiff City,46,16,16,14,59:55,4,64,https://www.transfermarkt.com.br/cardiff-city/spielplan/verein/603/saison_id/2007
13,FC Burnley,46,16,14,16,60:67,-7,62,https://www.transfermarkt.com.br/fc-burnley/spielplan/verein/1132/saison_id/2007
14,Queens Park Rangers,46,14,16,16,60:66,-6,58,https://www.transfermarkt.com.br/queens-park-rangers/spielplan/verein/1039/saison_id/2007
15,Preston North End,46,15,11,20,50:56,-6,56,https://www.transfermarkt.com.br/preston-north-end/spielplan/verein/466/saison_id/2007
16,Sheffield Wednesday,46,14,13,19,54:55,-1,55,https://www.transfermarkt.com.br/sheffield-wednesday/spielplan/verein/1035/saison_id/2007
17,Norwich City,46,15,10,21,49:59,-10,55,https://www.transfermarkt.com.br/norwich-city/spielplan/verein/1123/saison_id/2007
18,Barnsley FC,46,14,13,19,52:65,-13,55,https://www.transfermarkt.com.br/fc-barnsley/spielplan/verein/349/saison_id/2007
19,Blackpool FC,46,12,18,16,59:64,-5,54,https://www.transfermarkt.com.br/fc-blackpool/spielplan/verein/1181/saison_id/2007
20,FC Southampton,46,13,15,18,56:72,-16,54,https://www.transfermarkt.com.br/fc-southampton/spielplan/verein/180/saison_id/2007
21,Coventry City,46,14,11,21,52:64,-12,53,https://www.transfermarkt.com.br/coventry-city/spielplan/verein/990/saison_id/2007
22,Leicester City FC,46,12,16,18,42:45,-3,52,https://www.transfermarkt.com.br/leicester-city/spielplan/verein/1003/saison_id/2007
23,Scunthorpe United,46,11,13,22,46:69,-23,46,https://www.transfermarkt.com.br/scunthorpe-united/spielplan/verein/2964/saison_id/2007
24,Colchester United,46,7,17,22,62:86,-24,38,https://www.transfermarkt.com.br/colchester-united/spielplan/verein/1060/saison_id/2007
