position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Bayern Munique,34,19,6,9,62:37,25,63,https://www.transfermarkt.com.br/fc-bayern-munchen/spielplan/verein/27/saison_id/2000
2,Schalke 04,34,18,8,8,65:35,30,62,https://www.transfermarkt.com.br/fc-schalke-04/spielplan/verein/33/saison_id/2000
3,Borussia Dortmund,34,16,10,8,62:42,20,58,https://www.transfermarkt.com.br/borussia-dortmund/spielplan/verein/16/saison_id/2000
4,Bayer 04 Leverkusen,34,17,6,11,54:40,14,57,https://www.transfermarkt.com.br/bayer-04-leverkusen/spielplan/verein/15/saison_id/2000
5,Hertha Berlim,34,18,2,14,58:52,6,56,https://www.transfermarkt.com.br/hertha-bsc/spielplan/verein/44/saison_id/2000
6,SC Freiburg,34,15,10,9,54:37,17,55,https://www.transfermarkt.com.br/sc-freiburg/spielplan/verein/60/saison_id/2000
7,Werder Bremen,34,15,8,11,53:48,5,53,https://www.transfermarkt.com.br/sv-werder-bremen/spielplan/verein/86/saison_id/2000
8,1.FC Kaiserslautern,34,15,5,14,49:54,-5,50,https://www.transfermarkt.com.br/1-fc-kaiserslautern/spielplan/verein/2/saison_id/2000
9,VfL Wolfsburg,34,12,11,11,60:45,15,47,https://www.transfermarkt.com.br/vfl-wolfsburg/spielplan/verein/82/saison_id/2000
10,1.FC Colônia,34,12,10,12,59:52,7,46,https://www.transfermarkt.com.br/1-fc-koln/spielplan/verein/3/saison_id/2000
11,TSV 1860 Munique,34,12,8,14,43:55,-12,44,https://www.transfermarkt.com.br/tsv-1860-munchen/spielplan/verein/72/saison_id/2000
12,FC Hansa Rostock,34,12,7,15,34:47,-13,43,https://www.transfermarkt.com.br/fc-hansa-rostock/spielplan/verein/30/saison_id/2000
13,Hamburger SV,34,10,11,13,58:58,0,41,https://www.transfermarkt.com.br/hamburger-sv/spielplan/verein/41/saison_id/2000
14,FC Energie Cottbus,34,12,3,19,38:52,-14,39,https://www.transfermarkt.com.br/fc-energie-cottbus/spielplan/verein/25/saison_id/2000
15,VfB Stuttgart,34,9,11,14,42:49,-7,38,https://www.transfermarkt.com.br/vfb-stuttgart/spielplan/verein/79/saison_id/2000
16,SpVgg Unterhaching,34,8,11,15,35:59,-24,35,https://www.transfermarkt.com.br/spvgg-unterhaching/spielplan/verein/66/saison_id/2000
17,SG Eintracht Frankfurt,34,10,5,19,41:68,-27,35,https://www.transfermarkt.com.br/eintracht-frankfurt/spielplan/verein/24/saison_id/2000
18,VfL Bochum,34,7,6,21,30:67,-37,27,https://www.transfermarkt.com.br/vfl-bochum/spielplan/verein/80/saison_id/2000
