position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,São Paulo FC,38,23,8,7,55:19,36,77,https://www.transfermarkt.com.br/fc-sao-paulo/spielplan/verein/585/saison_id/2006
2,Santos FC,38,19,5,14,57:47,10,62,https://www.transfermarkt.com.br/fc-santos/spielplan/verein/221/saison_id/2006
3,CR Flamengo,38,17,10,11,55:49,6,61,https://www.transfermarkt.com.br/flamengo-rio-de-janeiro/spielplan/verein/614/saison_id/2006
4,Fluminense FC,38,16,13,9,57:39,18,61,https://www.transfermarkt.com.br/fluminense-rio-de-janeiro/spielplan/verein/2462/saison_id/2006
5,Cruzeiro EC,38,18,6,14,73:58,15,60,https://www.transfermarkt.com.br/ec-cruzeiro-belo-horizonte/spielplan/verein/609/saison_id/2006
6,Grêmio FBPA,38,17,7,14,44:43,1,58,https://www.transfermarkt.com.br/gremio-porto-alegre/spielplan/verein/210/saison_id/2006
7,SE Palmeiras,38,16,10,12,48:47,1,58,https://www.transfermarkt.com.br/se-palmeiras-sao-paulo/spielplan/verein/1023/saison_id/2006
8,Atlético Mineiro,38,15,10,13,63:51,12,55,https://www.transfermarkt.com.br/clube-atletico-mineiro/spielplan/verein/330/saison_id/2006
9,Botafogo FR,38,14,13,11,62:58,4,55,https://www.transfermarkt.com.br/botafogo-rio-de-janeiro/spielplan/verein/537/saison_id/2006
10,CR Vasco da Gama,38,15,9,14,58:47,11,54,https://www.transfermarkt.com.br/vasco-da-gama-rio-de-janeiro/spielplan/verein/978/saison_id/2006
11,SC Internacional,38,15,9,14,49:44,5,54,https://www.transfermarkt.com.br/sc-internacional-porto-alegre/spielplan/verein/6600/saison_id/2006
12,Clube Atlético Paranaense,38,14,12,12,51:50,1,54,https://www.transfermarkt.com.br/club-athletico-paranaense/spielplan/verein/679/saison_id/2006
13,Figueirense FC,38,14,11,13,57:56,1,53,https://www.transfermarkt.com.br/figueirense-fc/spielplan/verein/4064/saison_id/2006
14,Sport Recife,38,14,9,15,54:55,-1,51,https://www.transfermarkt.com.br/sport-club-do-recife/spielplan/verein/8718/saison_id/2006
15,Náutico,38,14,7,17,66:63,3,49,https://www.transfermarkt.com.br/clube-nautico-capibaribe/spielplan/verein/2646/saison_id/2006
16,Goiás EC,38,13,6,19,49:62,-13,45,https://www.transfermarkt.com.br/goias-ec/spielplan/verein/3197/saison_id/2006
17,SC Corinthians,38,10,14,14,40:50,-10,44,https://www.transfermarkt.com.br/corinthians-sao-paulo/spielplan/verein/199/saison_id/2006
18,EC Juventude,38,11,8,19,43:65,-22,41,https://www.transfermarkt.com.br/esporte-clube-juventude/spielplan/verein/10492/saison_id/2006
19,Paraná Clube,38,11,8,19,42:64,-22,41,https://www.transfermarkt.com.br/parana-clube/spielplan/verein/309/saison_id/2006
20,América FC,38,4,5,29,24:80,-56,17,https://www.transfermarkt.com.br/america-futebol-clube-rn-/spielplan/verein/1751/saison_id/2006
