position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Juventus FC,38,23,15,0,68:20,48,84,https://www.transfermarkt.com.br/juventus-turin/spielplan/verein/506/saison_id/2011
2,AC Milan,38,24,8,6,74:33,41,80,https://www.transfermarkt.com.br/ac-mailand/spielplan/verein/5/saison_id/2011
3,Udinese Calcio,38,18,10,10,52:35,17,64,https://www.transfermarkt.com.br/udinese-calcio/spielplan/verein/410/saison_id/2011
4,SS Lazio,38,18,8,12,56:47,9,62,https://www.transfermarkt.com.br/lazio-rom/spielplan/verein/398/saison_id/2011
5,SSC Napoli,38,16,13,9,66:46,20,61,https://www.transfermarkt.com.br/ssc-neapel/spielplan/verein/6195/saison_id/2011
6,Inter de Milão,38,17,7,14,58:55,3,58,https://www.transfermarkt.com.br/inter-mailand/spielplan/verein/46/saison_id/2011
7,AS Roma,38,16,8,14,60:54,6,56,https://www.transfermarkt.com.br/as-rom/spielplan/verein/12/saison_id/2011
8,Parma FC,38,15,11,12,54:53,1,56,https://www.transfermarkt.com.br/parma-calcio-1913/spielplan/verein/130/saison_id/2011
9,Bologna,38,13,12,13,41:43,-2,51,https://www.transfermarkt.com.br/fc-bologna/spielplan/verein/1025/saison_id/2011
10,Chievo Verona,38,12,13,13,35:45,-10,49,https://www.transfermarkt.com.br/chievo-verona/spielplan/verein/862/saison_id/2011
11,Catania Calcio,38,11,15,12,47:52,-5,48,https://www.transfermarkt.com.br/catania-calcio/spielplan/verein/1627/saison_id/2011
12,Atalanta BC,38,13,13,12,41:43,-2,46,https://www.transfermarkt.com.br/atalanta-bergamo/spielplan/verein/800/saison_id/2011
13,ACF Fiorentina,38,11,13,14,37:43,-6,46,https://www.transfermarkt.com.br/ac-florenz/spielplan/verein/430/saison_id/2011
14,AC Siena,38,11,11,16,45:45,0,44,https://www.transfermarkt.com.br/acn-siena-1904/spielplan/verein/1387/saison_id/2011
15,Cagliari Calcio,38,10,13,15,37:46,-9,43,https://www.transfermarkt.com.br/cagliari-calcio/spielplan/verein/1390/saison_id/2011
16,US Palermo,38,11,10,17,52:62,-10,43,https://www.transfermarkt.com.br/palermo-fc/spielplan/verein/458/saison_id/2011
17,Genoa,38,11,9,18,50:69,-19,42,https://www.transfermarkt.com.br/genua-cfc/spielplan/verein/252/saison_id/2011
18,US Lecce,38,8,12,18,40:56,-16,36,https://www.transfermarkt.com.br/us-lecce/spielplan/verein/1005/saison_id/2011
19,Novara Calcio 1908,38,7,11,20,35:65,-30,32,https://www.transfermarkt.com.br/novara-calcio/spielplan/verein/6692/saison_id/2011
20,AC Cesena,38,4,10,24,24:60,-36,22,https://www.transfermarkt.com.br/cesena-fc/spielplan/verein/1429/saison_id/2011
