position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Levante UD,42,22,13,7,69:42,27,79,https://www.transfermarkt.com.br/ud-levante/spielplan/verein/3368/saison_id/2024
2,Elche CF,42,22,11,9,59:34,25,77,https://www.transfermarkt.com.br/fc-elche/spielplan/verein/1531/saison_id/2024
3,Real Oviedo,42,21,12,9,56:42,14,75,https://www.transfermarkt.com.br/real-oviedo/spielplan/verein/2497/saison_id/2024
4,CD Mirandés,42,22,9,11,59:40,19,75,https://www.transfermarkt.com.br/cd-mirandes/spielplan/verein/13222/saison_id/2024
5,Racing Santander,42,20,11,11,65:51,14,71,https://www.transfermarkt.com.br/racing-santander/spielplan/verein/630/saison_id/2024
6,UD Almería,42,19,12,11,72:55,17,69,https://www.transfermarkt.com.br/ud-almeria/spielplan/verein/3302/saison_id/2024
7,Granada CF,42,18,11,13,65:54,11,65,https://www.transfermarkt.com.br/fc-granada/spielplan/verein/16795/saison_id/2024
8,SD Huesca,42,18,10,14,58:49,9,64,https://www.transfermarkt.com.br/sd-huesca/spielplan/verein/5358/saison_id/2024
9,SD Eibar,42,15,13,14,44:41,3,58,https://www.transfermarkt.com.br/sd-eibar/spielplan/verein/1533/saison_id/2024
10,Albacete Balompié,42,15,13,14,57:57,0,58,https://www.transfermarkt.com.br/albacete-balompie/spielplan/verein/1532/saison_id/2024
11,Real Sporting de Gijón,42,14,14,14,57:54,3,56,https://www.transfermarkt.com.br/sporting-gijon/spielplan/verein/2448/saison_id/2024
12,Burgos CF,42,15,10,17,41:48,-7,55,https://www.transfermarkt.com.br/burgos-cf/spielplan/verein/1536/saison_id/2024
13,Cádiz CF,42,14,13,15,55:53,2,55,https://www.transfermarkt.com.br/fc-cadiz/spielplan/verein/2687/saison_id/2024
14,Córdoba CF,42,14,13,15,59:63,-4,55,https://www.transfermarkt.com.br/fc-cordoba/spielplan/verein/993/saison_id/2024
15,RC Deportivo de Corunha,42,13,14,15,56:54,2,53,https://www.transfermarkt.com.br/deportivo-la-coruna/spielplan/verein/897/saison_id/2024
16,Málaga CF,42,12,17,13,42:46,-4,53,https://www.transfermarkt.com.br/fc-malaga/spielplan/verein/1084/saison_id/2024
17,CD Castellón,42,14,11,17,65:63,2,53,https://www.transfermarkt.com.br/cd-castellon/spielplan/verein/2502/saison_id/2024
18,Real Zaragoza,42,13,12,17,56:63,-7,51,https://www.transfermarkt.com.br/real-saragossa/spielplan/verein/142/saison_id/2024
19,CD Eldense,42,11,12,19,44:63,-19,45,https://www.transfermarkt.com.br/cd-eldense/spielplan/verein/12567/saison_id/2024
20,CD Tenerife,42,8,12,22,35:55,-20,36,https://www.transfermarkt.com.br/cd-teneriffa/spielplan/verein/648/saison_id/2024
21,Racing Ferrol,42,6,12,24,22:64,-42,30,https://www.transfermarkt.com.br/racing-ferrol/spielplan/verein/1176/saison_id/2024
22,FC Cartagena,42,6,5,31,33:78,-45,23,https://www.transfermarkt.com.br/fc-cartagena/spielplan/verein/7077/saison_id/2024
