position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Barcelona,38,32,4,2,115:40,75,100,https://www.transfermarkt.com.br/fc-barcelona/spielplan/verein/131/saison_id/2012
2,Real Madrid CF,38,26,7,5,103:42,61,85,https://www.transfermarkt.com.br/real-madrid/spielplan/verein/418/saison_id/2012
3,Atlético de Madrid,38,23,7,8,65:31,34,76,https://www.transfermarkt.com.br/atletico-madrid/spielplan/verein/13/saison_id/2012
4,Real Sociedad,38,18,12,8,70:49,21,66,https://www.transfermarkt.com.br/real-sociedad-san-sebastian/spielplan/verein/681/saison_id/2012
5,Valencia CF,38,19,8,11,67:54,13,65,https://www.transfermarkt.com.br/fc-valencia/spielplan/verein/1049/saison_id/2012
6,Málaga CF,38,16,9,13,53:50,3,57,https://www.transfermarkt.com.br/fc-malaga/spielplan/verein/1084/saison_id/2012
7,Real Betis Balompié,38,16,8,14,57:56,1,56,https://www.transfermarkt.com.br/real-betis-sevilla/spielplan/verein/150/saison_id/2012
8,Rayo Vallecano,38,16,5,17,50:66,-16,53,https://www.transfermarkt.com.br/rayo-vallecano/spielplan/verein/367/saison_id/2012
9,Sevilla FC,38,14,8,16,58:54,4,50,https://www.transfermarkt.com.br/fc-sevilla/spielplan/verein/368/saison_id/2012
10,Getafe CF,38,13,8,17,43:57,-14,47,https://www.transfermarkt.com.br/fc-getafe/spielplan/verein/3709/saison_id/2012
11,Levante UD,38,12,10,16,40:57,-17,46,https://www.transfermarkt.com.br/ud-levante/spielplan/verein/3368/saison_id/2012
12,Athletic Bilbao,38,12,9,17,44:65,-21,45,https://www.transfermarkt.com.br/athletic-bilbao/spielplan/verein/621/saison_id/2012
13,RCD Espanyol,38,11,11,16,43:52,-9,44,https://www.transfermarkt.com.br/espanyol-barcelona/spielplan/verein/714/saison_id/2012
14,Real Valladolid CF,38,11,10,17,49:58,-9,43,https://www.transfermarkt.com.br/real-valladolid/spielplan/verein/366/saison_id/2012
15,Granada CF,38,11,9,18,37:54,-17,42,https://www.transfermarkt.com.br/fc-granada/spielplan/verein/16795/saison_id/2012
16,CA Osasuna,38,10,9,19,33:50,-17,39,https://www.transfermarkt.com.br/ca-osasuna/spielplan/verein/331/saison_id/2012
17,Celta de Vigo,38,10,7,21,37:52,-15,37,https://www.transfermarkt.com.br/celta-vigo/spielplan/verein/940/saison_id/2012
18,RCD Mallorca,38,9,9,20,43:72,-29,36,https://www.transfermarkt.com.br/rcd-mallorca/spielplan/verein/237/saison_id/2012
19,RC Deportivo de Corunha,38,8,11,19,47:70,-23,35,https://www.transfermarkt.com.br/deportivo-la-coruna/spielplan/verein/897/saison_id/2012
20,Real Zaragoza,38,9,7,22,37:62,-25,34,https://www.transfermarkt.com.br/real-saragossa/spielplan/verein/142/saison_id/2012
