round,date,time,home_team,away_team,formation,coach,audience,result,match_link
1,sáb 27/02/2021,03:00,Kashima Antlers,Shimizu S-Pulse,4-4-2 duplo 6,Antônio Carlos Zago,9312,1:3,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3505153
2,sáb 24/07/2021,07:00,Gamba Osaka,Kashima Antlers,4-4-2,Carlos Pacheco,4961,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3508844
3,qua 10/03/2021,07:00,Kashima Antlers,Shonan Bellmare,4-4-2 duplo 6,Antônio Carlos Zago,4546,3:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3508873
4,sáb 13/03/2021,04:00,Kashima Antlers,Sanf. Hiroshima,4-4-2 duplo 6,Antônio Carlos Zago,6829,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3508996
5,qua 17/03/2021,06:00,Avispa Fukuoka,Kashima Antlers,4-4-2 duplo 6,Antônio Carlos Zago,4510,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3508912
6,dom 21/03/2021,04:00,Kashima Antlers,Nagoya Grampus,4-4-2 duplo 6,Antônio Carlos Zago,7809,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3508940
7,sáb 03/04/2021,03:00,Urawa Reds,Kashima Antlers,4-4-2 duplo 6,Antônio Carlos Zago,9975,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3508948
8,qua 07/04/2021,07:00,Kashima Antlers,Kashiwa Reysol,4-4-2 duplo 6,Antônio Carlos Zago,4550,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3508923
9,dom 11/04/2021,01:05,H. C. Sapporo,Kashima Antlers,4-4-2 duplo 6,Antônio Carlos Zago,10342,2:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3509557
10,sáb 17/04/2021,02:00,Tokushima Vort.,Kashima Antlers,4-2-3-1,Naoki Soma,5748,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3508954
11,sáb 24/04/2021,05:00,Kashima Antlers,Vissel Kobe,4-4-2 duplo 6,Naoki Soma,10223,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3508899
12,sáb 01/05/2021,05:30,Yokohama FC,Kashima Antlers,4-4-2 duplo 6,Naoki Soma,4896,0:3,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3508977
13,dom 09/05/2021,05:00,Kashima Antlers,FC Tokyo,4-4-2 duplo 6,Naoki Soma,7346,3:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3508889
14,sáb 15/05/2021,03:00,Kashima Antlers,Yokohama F. M.,4-4-2 duplo 6,Naoki Soma,11630,5:3,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3508964
15,sáb 22/05/2021,02:00,Sagan Tosu,Kashima Antlers,4-4-2 duplo 6,Naoki Soma,7079,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3508904
16,qua 26/05/2021,07:00,Kashima Antlers,Cerezo Osaka,4-2-3-1,Naoki Soma,5977,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3508983
17,dom 30/05/2021,07:00,Kawasaki Front.,Kashima Antlers,4-2-3-1,Naoki Soma,4958,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3509575
18,dom 20/06/2021,05:00,Kashima Antlers,Vegalta Sendai,4-4-2 duplo 6,Naoki Soma,9312,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3509584
19,qua 23/06/2021,07:00,Oita Trinita,Kashima Antlers,4-4-2,Naoki Soma,4208,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3509041
20,dom 27/06/2021,06:30,Kashima Antlers,H. C. Sapporo,4-4-2 duplo 6,Naoki Soma,7953,4:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3509078
21,qua 12/05/2021,07:00,Nagoya Grampus,Kashima Antlers,4-2-3-1,Naoki Soma,4844,0:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3509089
22,dom 11/07/2021,07:00,Kashiwa Reysol,Kashima Antlers,4-4-2 duplo 6,Naoki Soma,3854,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3509592
23,seg 09/08/2021,07:00,Shonan Bellmare,Kashima Antlers,4-4-2 duplo 6,Naoki Soma,4473,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3509005
24,dom 15/08/2021,06:30,Kashima Antlers,Tokushima Vort.,4-4-2,Naoki Soma,7139,3:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3509605
25,sáb 21/08/2021,06:00,Vissel Kobe,Kashima Antlers,4-4-2 duplo 6,Naoki Soma,6426,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3509026
26,qua 25/08/2021,07:00,Shimizu S-Pulse,Kashima Antlers,4-4-2 duplo 6,Naoki Soma,4356,0:4,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3509096
27,sáb 28/08/2021,07:00,Yokohama F. M.,Kashima Antlers,4-4-2 duplo 6,Naoki Soma,4892,0:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3509063
28,sáb 11/09/2021,06:00,Kashima Antlers,Avispa Fukuoka,4-4-2 duplo 6,Naoki Soma,x,0:3,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3509043
29,sáb 18/09/2021,06:00,Kashima Antlers,Gamba Osaka,4-4-2 duplo 6,Naoki Soma,3586,3:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3509103
30,dom 26/09/2021,03:00,Cerezo Osaka,Kashima Antlers,4-4-2 duplo 6,Naoki Soma,4912,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3509614
31,sáb 02/10/2021,04:00,Kashima Antlers,Yokohama FC,4-4-2 duplo 6,Naoki Soma,7208,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3509618
32,qua 22/09/2021,07:00,Kashima Antlers,Kawasaki Front.,4-4-2 duplo 6,Naoki Soma,4925,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3509627
