position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Galatasaray,38,33,3,2,92:26,66,102,https://www.transfermarkt.com.br/galatasaray-istanbul/spielplan/verein/141/saison_id/2023
2,Fenerbahce,38,31,6,1,99:31,68,99,https://www.transfermarkt.com.br/fenerbahce-istanbul/spielplan/verein/36/saison_id/2023
3,Trabzonspor,38,21,4,13,69:50,19,67,https://www.transfermarkt.com.br/trabzonspor/spielplan/verein/449/saison_id/2023
4,Basaksehir FK,38,18,7,13,57:43,14,61,https://www.transfermarkt.com.br/istanbul-basaksehir-fk/spielplan/verein/6890/saison_id/2023
5,Kasimpasa,38,16,8,14,62:65,-3,56,https://www.transfermarkt.com.br/kasimpasa/spielplan/verein/10484/saison_id/2023
6,Besiktas JK,38,16,8,14,52:47,5,56,https://www.transfermarkt.com.br/besiktas-istanbul/spielplan/verein/114/saison_id/2023
7,Sivasspor,38,14,12,12,47:54,-7,54,https://www.transfermarkt.com.br/sivasspor/spielplan/verein/2381/saison_id/2023
8,Alanyaspor,38,12,16,10,53:50,3,52,https://www.transfermarkt.com.br/alanyaspor/spielplan/verein/11282/saison_id/2023
9,Caykur Rizespor,38,14,8,16,48:58,-10,50,https://www.transfermarkt.com.br/caykur-rizespor/spielplan/verein/126/saison_id/2023
10,Antalyaspor,38,12,13,13,44:49,-5,49,https://www.transfermarkt.com.br/antalyaspor/spielplan/verein/589/saison_id/2023
11,Gaziantep FK,38,12,8,18,50:57,-7,44,https://www.transfermarkt.com.br/gaziantep-fk/spielplan/verein/2832/saison_id/2023
12,Adana Demirspor,38,10,14,14,54:61,-7,44,https://www.transfermarkt.com.br/adana-demirspor/spielplan/verein/3840/saison_id/2023
13,Samsunspor,38,11,10,17,42:52,-10,43,https://www.transfermarkt.com.br/samsunspor/spielplan/verein/152/saison_id/2023
14,Kayserispor,38,11,12,15,44:57,-13,42,https://www.transfermarkt.com.br/kayserispor/spielplan/verein/3205/saison_id/2023
15,Hatayspor,38,9,14,15,45:52,-7,41,https://www.transfermarkt.com.br/hatayspor/spielplan/verein/7775/saison_id/2023
16,Konyaspor,38,9,14,15,40:53,-13,41,https://www.transfermarkt.com.br/konyaspor/spielplan/verein/2293/saison_id/2023
17,MKE Ankaragücü,38,8,16,14,46:52,-6,40,https://www.transfermarkt.com.br/mke-ankaragucu/spielplan/verein/868/saison_id/2023
18,Fatih Karagümrük,38,10,10,18,49:52,-3,40,https://www.transfermarkt.com.br/fatih-karagumruk/spielplan/verein/6646/saison_id/2023
19,Pendikspor,38,9,10,19,42:73,-31,37,https://www.transfermarkt.com.br/pendikspor/spielplan/verein/3209/saison_id/2023
20,Istanbulspor,38,4,7,27,27:80,-53,16,https://www.transfermarkt.com.br/istanbulspor/spielplan/verein/924/saison_id/2023
