position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Lorient,34,22,5,7,68:31,37,71,https://www.transfermarkt.com.br/fc-lorient/spielplan/verein/1158/saison_id/2024
2,Paris FC,34,21,6,7,55:33,22,69,https://www.transfermarkt.com.br/paris-fc/spielplan/verein/10004/saison_id/2024
3,FC Metz,34,18,11,5,64:34,30,65,https://www.transfermarkt.com.br/fc-metz/spielplan/verein/347/saison_id/2024
4,USL Dunkerque,34,17,5,12,47:40,7,56,https://www.transfermarkt.com.br/usl-dunkerque/spielplan/verein/9202/saison_id/2024
5,EA Guingamp,34,17,4,13,57:45,12,55,https://www.transfermarkt.com.br/ea-guingamp/spielplan/verein/855/saison_id/2024
6,FC Annecy,34,14,9,11,42:43,-1,51,https://www.transfermarkt.com.br/fc-annecy/spielplan/verein/30204/saison_id/2024
7,Stade Lavallois,34,14,8,12,44:38,6,50,https://www.transfermarkt.com.br/stade-laval/spielplan/verein/1080/saison_id/2024
8,SC Bastia,34,11,15,8,43:37,6,48,https://www.transfermarkt.com.br/sc-bastia/spielplan/verein/595/saison_id/2024
9,Grenoble Foot 38,34,13,7,14,43:44,-1,46,https://www.transfermarkt.com.br/grenoble-foot-38/spielplan/verein/1290/saison_id/2024
10,ESTAC Troyes,34,13,5,16,36:34,2,44,https://www.transfermarkt.com.br/es-troyes-ac/spielplan/verein/1095/saison_id/2024
11,Amiens SC,34,13,4,17,38:50,-12,43,https://www.transfermarkt.com.br/amiens-sc/spielplan/verein/1416/saison_id/2024
12,AC Ajaccio,34,12,6,16,30:42,-12,42,https://www.transfermarkt.com.br/ac-ajaccio/spielplan/verein/1147/saison_id/2024
13,Pau FC,34,10,12,12,39:53,-14,42,https://www.transfermarkt.com.br/pau-fc/spielplan/verein/3166/saison_id/2024
14,Rodez AF,34,9,12,13,56:54,2,39,https://www.transfermarkt.com.br/rodez-af/spielplan/verein/11273/saison_id/2024
15,Red Star FC,34,9,11,14,37:51,-14,38,https://www.transfermarkt.com.br/red-star-fc/spielplan/verein/1154/saison_id/2024
16,Clermont Foot 63,34,7,12,15,30:46,-16,33,https://www.transfermarkt.com.br/clermont-foot-63/spielplan/verein/3524/saison_id/2024
17,FC Martigues,34,9,5,20,29:56,-27,32,https://www.transfermarkt.com.br/fc-martigues/spielplan/verein/1165/saison_id/2024
18,SM Caen,34,5,7,22,31:58,-27,22,https://www.transfermarkt.com.br/sm-caen/spielplan/verein/1162/saison_id/2024
