position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,1.FC Colônia,34,18,7,9,53:38,15,61,https://www.transfermarkt.com.br/1-fc-koln/spielplan/verein/3/saison_id/2024
2,Hamburger SV,34,16,11,7,78:44,34,59,https://www.transfermarkt.com.br/hamburger-sv/spielplan/verein/41/saison_id/2024
3,SV 07 Elversberg,34,16,10,8,64:37,27,58,https://www.transfermarkt.com.br/sv-07-elversberg/spielplan/verein/64/saison_id/2024
4,SC Paderborn 07,34,15,10,9,56:46,10,55,https://www.transfermarkt.com.br/sc-paderborn-07/spielplan/verein/127/saison_id/2024
5,Magdeburgo,34,14,11,9,64:52,12,53,https://www.transfermarkt.com.br/1-fc-magdeburg/spielplan/verein/187/saison_id/2024
6,Fortuna Düsseldorf 95,34,14,11,9,57:52,5,53,https://www.transfermarkt.com.br/fortuna-dusseldorf/spielplan/verein/38/saison_id/2024
7,1.FC Kaiserslautern,34,15,8,11,56:55,1,53,https://www.transfermarkt.com.br/1-fc-kaiserslautern/spielplan/verein/2/saison_id/2024
8,Karlsruher SC,34,14,10,10,57:55,2,52,https://www.transfermarkt.com.br/karlsruher-sc/spielplan/verein/48/saison_id/2024
9,Hannover 96,34,13,12,9,41:36,5,51,https://www.transfermarkt.com.br/hannover-96/spielplan/verein/42/saison_id/2024
10,1.FC Nuremberg,34,14,6,14,60:57,3,48,https://www.transfermarkt.com.br/1-fc-nurnberg/spielplan/verein/4/saison_id/2024
11,Hertha Berlim,34,12,8,14,49:51,-2,44,https://www.transfermarkt.com.br/hertha-bsc/spielplan/verein/44/saison_id/2024
12,SV Darmstadt 98,34,11,9,14,56:55,1,42,https://www.transfermarkt.com.br/sv-darmstadt-98/spielplan/verein/105/saison_id/2024
13,SpVgg Greuther Fürth,34,10,9,15,45:59,-14,39,https://www.transfermarkt.com.br/spvgg-greuther-furth/spielplan/verein/65/saison_id/2024
14,Schalke 04,34,10,8,16,52:62,-10,38,https://www.transfermarkt.com.br/fc-schalke-04/spielplan/verein/33/saison_id/2024
15,Preußen Münster,34,8,12,14,40:43,-3,36,https://www.transfermarkt.com.br/preussen-munster/spielplan/verein/91/saison_id/2024
16,Eintracht Braunschweig TSV,34,8,11,15,38:64,-26,35,https://www.transfermarkt.com.br/eintracht-braunschweig/spielplan/verein/23/saison_id/2024
17,SSV Ulm 1846,34,6,12,16,36:48,-12,30,https://www.transfermarkt.com.br/ssv-ulm-1846/spielplan/verein/69/saison_id/2024
18,Jahn Regensburg,34,6,7,21,23:71,-48,25,https://www.transfermarkt.com.br/ssv-jahn-regensburg/spielplan/verein/109/saison_id/2024
