position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Metz,38,22,10,6,54:22,32,76,https://www.transfermarkt.com.br/fc-metz/spielplan/verein/347/saison_id/2006
2,SM Caen,38,19,14,5,65:40,25,71,https://www.transfermarkt.com.br/sm-caen/spielplan/verein/1162/saison_id/2006
3,RC Strasbourg Alsace,38,19,13,6,47:33,14,70,https://www.transfermarkt.com.br/rc-strassburg-alsace/spielplan/verein/667/saison_id/2006
4,Amiens SC,38,21,6,11,57:42,15,69,https://www.transfermarkt.com.br/amiens-sc/spielplan/verein/1416/saison_id/2006
5,Grenoble Foot 38,38,15,14,9,51:39,12,59,https://www.transfermarkt.com.br/grenoble-foot-38/spielplan/verein/1290/saison_id/2006
6,Le Havre AC,38,15,11,12,52:38,14,56,https://www.transfermarkt.com.br/ac-le-havre/spielplan/verein/738/saison_id/2006
7,LB Châteauroux,38,15,9,14,42:44,-2,54,https://www.transfermarkt.com.br/lb-chateauroux/spielplan/verein/1175/saison_id/2006
8,Dijon FCO,38,14,12,12,44:47,-3,54,https://www.transfermarkt.com.br/dijon-fco/spielplan/verein/2969/saison_id/2006
9,SC Bastia,38,14,11,13,52:49,3,53,https://www.transfermarkt.com.br/sc-bastia/spielplan/verein/595/saison_id/2006
10,FC Gueugnon,38,13,9,16,47:52,-5,48,https://www.transfermarkt.com.br/fc-gueugnon/spielplan/verein/1397/saison_id/2006
11,Stade Reims,38,12,11,15,43:46,-3,47,https://www.transfermarkt.com.br/stade-reims/spielplan/verein/1421/saison_id/2006
12,AC Ajaccio,38,12,11,15,44:50,-6,47,https://www.transfermarkt.com.br/ac-ajaccio/spielplan/verein/1147/saison_id/2006
13,EA Guingamp,38,11,13,14,45:44,1,46,https://www.transfermarkt.com.br/ea-guingamp/spielplan/verein/855/saison_id/2006
14,Stade Brestois 29,38,10,15,13,40:40,0,45,https://www.transfermarkt.com.br/stade-brest-29/spielplan/verein/3911/saison_id/2006
15,Montpellier HSC,38,11,11,16,41:48,-7,44,https://www.transfermarkt.com.br/montpellier-hsc/spielplan/verein/969/saison_id/2006
16,Chamois Niortais FC,38,10,14,14,36:44,-8,44,https://www.transfermarkt.com.br/chamois-niortais-fc/spielplan/verein/1161/saison_id/2006
17,FC Libourne-Saint-Seurin,38,12,8,18,43:52,-9,44,https://www.transfermarkt.com.br/fc-libourne/spielplan/verein/2968/saison_id/2006
18,US Créteil-Lusitanos,38,9,13,16,33:50,-17,40,https://www.transfermarkt.com.br/us-creteil-lusitanos/spielplan/verein/2067/saison_id/2006
19,FC Istres Ouest Provence,38,8,11,19,35:63,-28,35,https://www.transfermarkt.com.br/istres-football-club/spielplan/verein/2580/saison_id/2006
20,Tours FC,38,6,8,24,30:58,-28,26,https://www.transfermarkt.com.br/fc-tours/spielplan/verein/3161/saison_id/2006
