position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Sporting CP,34,26,7,1,65:20,45,85,https://www.transfermarkt.com.br/sporting-lissabon/spielplan/verein/336/saison_id/2020
2,FC Porto,34,24,8,2,74:29,45,80,https://www.transfermarkt.com.br/fc-porto/spielplan/verein/720/saison_id/2020
3,SL Benfica,34,23,7,4,69:27,42,76,https://www.transfermarkt.com.br/benfica-lissabon/spielplan/verein/294/saison_id/2020
4,SC Braga,34,19,7,8,53:33,20,64,https://www.transfermarkt.com.br/sc-braga/spielplan/verein/1075/saison_id/2020
5,FC Paços de Ferreira,34,15,8,11,40:41,-1,53,https://www.transfermarkt.com.br/fc-pacos-de-ferreira/spielplan/verein/2995/saison_id/2020
6,Clube Desportivo Santa Clara,34,13,7,14,44:36,8,46,https://www.transfermarkt.com.br/cd-santa-clara/spielplan/verein/2423/saison_id/2020
7,Vitória Sport Clube,34,12,7,15,37:44,-7,43,https://www.transfermarkt.com.br/vitoria-guimaraes-sc/spielplan/verein/2420/saison_id/2020
8,Moreirense Futebol Clube,34,10,13,11,37:43,-6,43,https://www.transfermarkt.com.br/moreirense-fc/spielplan/verein/979/saison_id/2020
9,FC Famalicão,34,10,10,14,40:48,-8,40,https://www.transfermarkt.com.br/fc-famalicao/spielplan/verein/3329/saison_id/2020
10,B SAD,34,9,13,12,25:35,-10,40,https://www.transfermarkt.com.br/belenenses-sad/spielplan/verein/2457/saison_id/2020
11,Gil Vicente Futebol Clube,34,11,6,17,33:42,-9,39,https://www.transfermarkt.com.br/gil-vicente-fc/spielplan/verein/2424/saison_id/2020
12,Clube Desportivo Tondela,34,10,6,18,36:57,-21,36,https://www.transfermarkt.com.br/cd-tondela/spielplan/verein/7179/saison_id/2020
13,Boavista FC,34,8,12,14,39:49,-10,36,https://www.transfermarkt.com.br/boavista-porto-fc/spielplan/verein/2503/saison_id/2020
14,Portimonense SAD,34,9,8,17,34:41,-7,35,https://www.transfermarkt.com.br/portimonense-sc/spielplan/verein/7378/saison_id/2020
15,Club Sport Marítimo,34,10,5,19,27:47,-20,35,https://www.transfermarkt.com.br/cs-maritimo/spielplan/verein/1301/saison_id/2020
16,Rio Ave Futebol Clube,34,7,13,14,25:40,-15,34,https://www.transfermarkt.com.br/rio-ave-fc/spielplan/verein/2425/saison_id/2020
17,SC Farense,34,7,10,17,31:48,-17,31,https://www.transfermarkt.com.br/sc-farense/spielplan/verein/4294/saison_id/2020
18,CD Nacional,34,6,7,21,30:59,-29,25,https://www.transfermarkt.com.br/cd-nacional/spielplan/verein/982/saison_id/2020
