position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,VfL Bochum,38,19,10,9,56:34,22,48:28,https://www.transfermarkt.com.br/vfl-bochum/spielplan/verein/80/saison_id/1993
2,Bayer 05 Uerdingen,38,18,11,9,49:30,19,47:29,https://www.transfermarkt.com.br/kfc-uerdingen-05/spielplan/verein/95/saison_id/1993
3,TSV 1860 Munique,38,19,9,10,55:38,17,47:29,https://www.transfermarkt.com.br/tsv-1860-munchen/spielplan/verein/72/saison_id/1993
4,FC St. Pauli,38,17,11,10,47:39,8,45:31,https://www.transfermarkt.com.br/fc-st-pauli/spielplan/verein/35/saison_id/1993
5,VfL Wolfsburg,38,15,10,13,47:45,2,40:36,https://www.transfermarkt.com.br/vfl-wolfsburg/spielplan/verein/82/saison_id/1993
6,SV Waldhof Mannheim,38,11,17,10,44:45,-1,39:37,https://www.transfermarkt.com.br/sv-waldhof-mannheim/spielplan/verein/85/saison_id/1993
7,SV Meppen,38,14,11,13,48:52,-4,39:37,https://www.transfermarkt.com.br/sv-meppen/spielplan/verein/247/saison_id/1993
8,FC Hansa Rostock,38,15,9,14,51:56,-5,39:37,https://www.transfermarkt.com.br/fc-hansa-rostock/spielplan/verein/30/saison_id/1993
9,Chemnitzer FC,38,14,11,13,34:44,-10,39:37,https://www.transfermarkt.com.br/chemnitzer-fc/spielplan/verein/21/saison_id/1993
10,1.FSV Mainz 05,38,13,12,13,46:50,-4,38:38,https://www.transfermarkt.com.br/1-fsv-mainz-05/spielplan/verein/39/saison_id/1993
11,FC 08 Homburg,38,13,11,14,53:46,7,37:39,https://www.transfermarkt.com.br/fc-08-homburg/spielplan/verein/459/saison_id/1993
12,Hertha Berlim,38,11,15,12,48:42,6,37:39,https://www.transfermarkt.com.br/hertha-bsc/spielplan/verein/44/saison_id/1993
13,Hannover 96,38,12,13,13,49:46,3,37:39,https://www.transfermarkt.com.br/hannover-96/spielplan/verein/42/saison_id/1993
14,1.FC Saarbrücken,38,14,9,15,58:69,-11,37:39,https://www.transfermarkt.com.br/1-fc-saarbrucken/spielplan/verein/1/saison_id/1993
15,SC Fortuna Köln,38,13,10,15,53:49,4,36:40,https://www.transfermarkt.com.br/sc-fortuna-koln/spielplan/verein/92/saison_id/1993
16,Stuttgarter Kickers,38,11,13,14,42:50,-8,35:41,https://www.transfermarkt.com.br/stuttgarter-kickers/spielplan/verein/71/saison_id/1993
17,FC Carl Zeiss Jena,38,9,16,13,38:41,-3,34:42,https://www.transfermarkt.com.br/fc-carl-zeiss-jena/spielplan/verein/113/saison_id/1993
18,Wuppertaler SV,38,10,11,17,44:52,-8,31:45,https://www.transfermarkt.com.br/wuppertaler-sv/spielplan/verein/299/saison_id/1993
19,Rot-Weiss Essen,38,9,11,18,44:60,-16,29:47,https://www.transfermarkt.com.br/rot-weiss-essen/spielplan/verein/56/saison_id/1993
20,Tennis Borussia Berlin,38,7,12,19,42:60,-18,26:50,https://www.transfermarkt.com.br/tennis-borussia-berlin/spielplan/verein/101/saison_id/1993
