position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,AC Milan,34,19,12,3,36:15,21,50:18,https://www.transfermarkt.com.br/ac-mailand/spielplan/verein/5/saison_id/1993
2,Juventus FC,34,17,13,4,58:25,33,47:21,https://www.transfermarkt.com.br/juventus-turin/spielplan/verein/506/saison_id/1993
3,SS Lazio,34,17,10,7,55:40,15,44:24,https://www.transfermarkt.com.br/lazio-rom/spielplan/verein/398/saison_id/1993
4,UC Sampdoria,34,18,8,8,64:39,25,44:24,https://www.transfermarkt.com.br/sampdoria-genua/spielplan/verein/1038/saison_id/1993
5,AC Parma,34,17,7,10,50:35,15,41:27,https://www.transfermarkt.com.br/parma-calcio-1913/spielplan/verein/130/saison_id/1993
6,SSC Napoli,34,12,12,10,41:35,6,36:32,https://www.transfermarkt.com.br/ssc-neapel/spielplan/verein/6195/saison_id/1993
7,AS Roma,34,10,15,9,35:30,5,35:33,https://www.transfermarkt.com.br/as-rom/spielplan/verein/12/saison_id/1993
8,Torino Calcio,34,11,12,11,39:37,2,34:34,https://www.transfermarkt.com.br/fc-turin/spielplan/verein/416/saison_id/1993
9,Foggia Calcio,34,10,13,11,46:46,0,33:35,https://www.transfermarkt.com.br/calcio-foggia-1920/spielplan/verein/704/saison_id/1993
10,Genoa 1893,34,8,16,10,32:40,-8,32:36,https://www.transfermarkt.com.br/genua-cfc/spielplan/verein/252/saison_id/1993
11,US Cremonese,34,9,14,11,41:41,0,32:36,https://www.transfermarkt.com.br/us-cremonese/spielplan/verein/2239/saison_id/1993
12,Cagliari Calcio,34,10,12,12,39:48,-9,32:36,https://www.transfermarkt.com.br/cagliari-calcio/spielplan/verein/1390/saison_id/1993
13,Inter de Milão,34,11,9,14,46:45,1,31:37,https://www.transfermarkt.com.br/inter-mailand/spielplan/verein/46/saison_id/1993
14,AC Reggiana,34,10,11,13,29:37,-8,31:37,https://www.transfermarkt.com.br/ac-reggiana-1919/spielplan/verein/5621/saison_id/1993
15,Piacenza FC,34,8,14,12,32:43,-11,30:38,https://www.transfermarkt.com.br/piacenza-calcio-1919/spielplan/verein/1408/saison_id/1993
16,Udinese Calcio,34,7,14,13,35:48,-13,28:40,https://www.transfermarkt.com.br/udinese-calcio/spielplan/verein/410/saison_id/1993
17,Atalanta BC,34,5,11,18,35:65,-30,21:47,https://www.transfermarkt.com.br/atalanta-bergamo/spielplan/verein/800/saison_id/1993
18,US Lecce,34,3,5,26,28:72,-44,11:57,https://www.transfermarkt.com.br/us-lecce/spielplan/verein/1005/saison_id/1993
