position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Porto,34,25,7,2,63:19,44,82,https://www.transfermarkt.com.br/fc-porto/spielplan/verein/720/saison_id/2003
2,SL Benfica,34,22,8,4,62:28,34,74,https://www.transfermarkt.com.br/benfica-lissabon/spielplan/verein/294/saison_id/2003
3,Sporting CP,34,23,4,7,60:33,27,73,https://www.transfermarkt.com.br/sporting-lissabon/spielplan/verein/336/saison_id/2003
4,CD Nacional,34,17,5,12,56:35,21,56,https://www.transfermarkt.com.br/cd-nacional/spielplan/verein/982/saison_id/2003
5,SC Braga,34,15,9,10,36:38,-2,54,https://www.transfermarkt.com.br/sc-braga/spielplan/verein/1075/saison_id/2003
6,Rio Ave Futebol Clube,34,12,12,10,42:37,5,48,https://www.transfermarkt.com.br/rio-ave-fc/spielplan/verein/2425/saison_id/2003
7,Club Sport Marítimo,34,12,12,10,35:33,2,48,https://www.transfermarkt.com.br/cs-maritimo/spielplan/verein/1301/saison_id/2003
8,Boavista FC,34,12,11,11,32:31,1,47,https://www.transfermarkt.com.br/boavista-porto-fc/spielplan/verein/2503/saison_id/2003
9,Moreirense Futebol Clube,34,12,10,12,33:33,0,46,https://www.transfermarkt.com.br/moreirense-fc/spielplan/verein/979/saison_id/2003
10,UD Leiria,34,11,12,11,43:45,-2,45,https://www.transfermarkt.com.br/uniao-leiria/spielplan/verein/2639/saison_id/2003
11,SC Beira-Mar,34,11,8,15,36:45,-9,41,https://www.transfermarkt.com.br/sc-beira-mar/spielplan/verein/1436/saison_id/2003
12,Gil Vicente Futebol Clube,34,10,10,14,43:40,3,40,https://www.transfermarkt.com.br/gil-vicente-fc/spielplan/verein/2424/saison_id/2003
13,Académica de Coimbra,34,11,5,18,40:42,-2,38,https://www.transfermarkt.com.br/academica-coimbra/spielplan/verein/2990/saison_id/2003
14,Vitória Sport Clube,34,9,10,15,31:40,-9,37,https://www.transfermarkt.com.br/vitoria-guimaraes-sc/spielplan/verein/2420/saison_id/2003
15,FC Alverca,34,10,5,19,33:49,-16,35,https://www.transfermarkt.com.br/fc-alverca/spielplan/verein/2521/saison_id/2003
16,CF Os Belenenses,34,8,11,15,35:54,-19,35,https://www.transfermarkt.com.br/cf-os-belenenses/spielplan/verein/68608/saison_id/2003
17,FC Paços de Ferreira,34,8,4,22,27:53,-26,28,https://www.transfermarkt.com.br/fc-pacos-de-ferreira/spielplan/verein/2995/saison_id/2003
18,Clube Futebol Estrela da Amadora,34,4,5,25,22:74,-52,17,https://www.transfermarkt.com.br/cf-estrela-amadora-sad/spielplan/verein/2431/saison_id/2003
