position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Arminia Bielefeld,34,20,7,7,62:32,30,67,https://www.transfermarkt.com.br/arminia-bielefeld/spielplan/verein/10/saison_id/1998
2,SpVgg Unterhaching,34,19,6,9,47:30,17,63,https://www.transfermarkt.com.br/spvgg-unterhaching/spielplan/verein/66/saison_id/1998
3,SSV Ulm 1846,34,15,13,6,63:51,12,58,https://www.transfermarkt.com.br/ssv-ulm-1846/spielplan/verein/69/saison_id/1998
4,Hannover 96,34,16,9,9,52:36,16,57,https://www.transfermarkt.com.br/hannover-96/spielplan/verein/42/saison_id/1998
5,Karlsruher SC,34,17,5,12,54:43,11,56,https://www.transfermarkt.com.br/karlsruher-sc/spielplan/verein/48/saison_id/1998
6,Tennis Borussia Berlin,34,15,9,10,47:39,8,54,https://www.transfermarkt.com.br/tennis-borussia-berlin/spielplan/verein/101/saison_id/1998
7,1.FSV Mainz 05,34,14,8,12,48:44,4,50,https://www.transfermarkt.com.br/1-fsv-mainz-05/spielplan/verein/39/saison_id/1998
8,SpVgg Greuther Fürth,34,13,10,11,40:31,9,49,https://www.transfermarkt.com.br/spvgg-greuther-furth/spielplan/verein/65/saison_id/1998
9,FC St. Pauli,34,12,9,13,49:46,3,45,https://www.transfermarkt.com.br/fc-st-pauli/spielplan/verein/35/saison_id/1998
10,1.FC Colônia,34,12,9,13,46:53,-7,45,https://www.transfermarkt.com.br/1-fc-koln/spielplan/verein/3/saison_id/1998
11,FC Energie Cottbus,34,10,11,13,48:42,6,41,https://www.transfermarkt.com.br/fc-energie-cottbus/spielplan/verein/25/saison_id/1998
12,Rot-Weiß Oberhausen,34,9,14,11,40:47,-7,41,https://www.transfermarkt.com.br/rot-weiss-oberhausen/spielplan/verein/57/saison_id/1998
13,Stuttgarter Kickers,34,11,8,15,38:53,-15,41,https://www.transfermarkt.com.br/stuttgarter-kickers/spielplan/verein/71/saison_id/1998
14,SC Fortuna Köln,34,9,13,12,49:55,-6,40,https://www.transfermarkt.com.br/sc-fortuna-koln/spielplan/verein/92/saison_id/1998
15,FC Gütersloh (1978 - 2000),34,10,7,17,39:58,-19,37,https://www.transfermarkt.com.br/fc-gutersloh-1978-2000-/spielplan/verein/132994/saison_id/1998
16,KFC Uerdingen 05,34,7,10,17,34:57,-23,31,https://www.transfermarkt.com.br/kfc-uerdingen-05/spielplan/verein/95/saison_id/1998
17,SG Wattenscheid 09,34,7,9,18,31:46,-15,30,https://www.transfermarkt.com.br/sg-wattenscheid-09/spielplan/verein/97/saison_id/1998
18,Fortuna Düsseldorf 95,34,5,13,16,35:59,-24,28,https://www.transfermarkt.com.br/fortuna-dusseldorf/spielplan/verein/38/saison_id/1998
