position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Al-Hilal SFC,30,18,7,5,60:27,33,61,https://www.transfermarkt.com.br/al-hilal-riad/spielplan/verein/1114/saison_id/2020
2,Al-Shabab FC,30,17,6,7,68:43,25,57,https://www.transfermarkt.com.br/al-shabab-riad/spielplan/verein/9840/saison_id/2020
3,Al-Ittihad Club,30,15,11,4,45:29,16,56,https://www.transfermarkt.com.br/al-ittihad-dschidda/spielplan/verein/8023/saison_id/2020
4,Al-Taawoun FC,30,13,8,9,42:30,12,47,https://www.transfermarkt.com.br/al-taawoun-fc/spielplan/verein/28844/saison_id/2020
5,Al-Ettifaq FC,30,14,5,11,50:48,2,47,https://www.transfermarkt.com.br/al-ettifaq/spielplan/verein/7732/saison_id/2020
6,Al-Nassr FC,30,13,7,10,53:40,13,46,https://www.transfermarkt.com.br/al-nasr-riad/spielplan/verein/18544/saison_id/2020
7,Al-Fateh SC,30,12,6,12,55:55,0,42,https://www.transfermarkt.com.br/al-fateh/spielplan/verein/27221/saison_id/2020
8,Al-Ahli SFC,30,11,6,13,44:56,-12,39,https://www.transfermarkt.com.br/al-ahli-dschidda/spielplan/verein/18487/saison_id/2020
9,Al-Faisaly FC,30,9,9,12,42:47,-5,36,https://www.transfermarkt.com.br/al-faisaly-harmah/spielplan/verein/28848/saison_id/2020
10,Al-Raed SFC,30,10,6,14,44:47,-3,36,https://www.transfermarkt.com.br/al-raed/spielplan/verein/22381/saison_id/2020
11,Damac FC,30,9,9,12,43:48,-5,36,https://www.transfermarkt.com.br/damac-fc/spielplan/verein/50532/saison_id/2020
12,Al-Batin FC,30,9,9,12,43:55,-12,36,https://www.transfermarkt.com.br/al-batin/spielplan/verein/28597/saison_id/2020
13,Abha Club,30,10,6,14,42:50,-8,36,https://www.transfermarkt.com.br/abha-club/spielplan/verein/40039/saison_id/2020
14,Al-Qadsiah FC,30,8,11,11,41:47,-6,35,https://www.transfermarkt.com.br/al-qadisiyah-fc/spielplan/verein/26069/saison_id/2020
15,Al-Wehda FC,30,9,5,16,40:60,-20,32,https://www.transfermarkt.com.br/al-wahda-mekka/spielplan/verein/17209/saison_id/2020
16,Al-Ain SFC,30,5,5,20,34:64,-30,20,https://www.transfermarkt.com.br/al-ain/spielplan/verein/67913/saison_id/2020
