position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Atlético de Madrid,38,26,8,4,67:25,42,86,https://www.transfermarkt.com.br/atletico-madrid/spielplan/verein/13/saison_id/2020
2,Real Madrid CF,38,25,9,4,67:28,39,84,https://www.transfermarkt.com.br/real-madrid/spielplan/verein/418/saison_id/2020
3,FC Barcelona,38,24,7,7,85:38,47,79,https://www.transfermarkt.com.br/fc-barcelona/spielplan/verein/131/saison_id/2020
4,Sevilla FC,38,24,5,9,53:33,20,77,https://www.transfermarkt.com.br/fc-sevilla/spielplan/verein/368/saison_id/2020
5,Real Sociedad,38,17,11,10,59:38,21,62,https://www.transfermarkt.com.br/real-sociedad-san-sebastian/spielplan/verein/681/saison_id/2020
6,Real Betis Balompié,38,17,10,11,50:50,0,61,https://www.transfermarkt.com.br/real-betis-sevilla/spielplan/verein/150/saison_id/2020
7,FC Villarreal,38,15,13,10,60:44,16,58,https://www.transfermarkt.com.br/fc-villarreal/spielplan/verein/1050/saison_id/2020
8,Celta de Vigo,38,14,11,13,55:57,-2,53,https://www.transfermarkt.com.br/celta-vigo/spielplan/verein/940/saison_id/2020
9,Athletic Bilbao,38,11,13,14,46:42,4,46,https://www.transfermarkt.com.br/athletic-bilbao/spielplan/verein/621/saison_id/2020
10,Granada CF,38,13,7,18,47:65,-18,46,https://www.transfermarkt.com.br/fc-granada/spielplan/verein/16795/saison_id/2020
11,CA Osasuna,38,11,11,16,37:48,-11,44,https://www.transfermarkt.com.br/ca-osasuna/spielplan/verein/331/saison_id/2020
12,Cádiz CF,38,11,11,16,36:58,-22,44,https://www.transfermarkt.com.br/fc-cadiz/spielplan/verein/2687/saison_id/2020
13,Valencia CF,38,10,13,15,50:53,-3,43,https://www.transfermarkt.com.br/fc-valencia/spielplan/verein/1049/saison_id/2020
14,Levante UD,38,9,14,15,46:57,-11,41,https://www.transfermarkt.com.br/ud-levante/spielplan/verein/3368/saison_id/2020
15,Getafe CF,38,9,11,18,28:43,-15,38,https://www.transfermarkt.com.br/fc-getafe/spielplan/verein/3709/saison_id/2020
16,Deportivo Alavés,38,9,11,18,36:57,-21,38,https://www.transfermarkt.com.br/deportivo-alaves/spielplan/verein/1108/saison_id/2020
17,Elche CF,38,8,12,18,34:55,-21,36,https://www.transfermarkt.com.br/fc-elche/spielplan/verein/1531/saison_id/2020
18,SD Huesca,38,7,13,18,34:53,-19,34,https://www.transfermarkt.com.br/sd-huesca/spielplan/verein/5358/saison_id/2020
19,Real Valladolid CF,38,5,16,17,34:57,-23,31,https://www.transfermarkt.com.br/real-valladolid/spielplan/verein/366/saison_id/2020
20,SD Eibar,38,6,12,20,29:52,-23,30,https://www.transfermarkt.com.br/sd-eibar/spielplan/verein/1533/saison_id/2020
