position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Atalanta BC,42,22,13,7,61:35,26,79,https://www.transfermarkt.com.br/atalanta-bergamo/spielplan/verein/800/saison_id/2010
2,AC Siena,42,21,14,7,67:35,32,77,https://www.transfermarkt.com.br/acn-siena-1904/spielplan/verein/1387/saison_id/2010
3,Novara Calcio 1908,42,18,16,8,63:38,25,70,https://www.transfermarkt.com.br/novara-calcio/spielplan/verein/6692/saison_id/2010
4,Varese 1910,42,16,20,6,51:34,17,68,https://www.transfermarkt.com.br/varese-calcio/spielplan/verein/4361/saison_id/2010
5,Calcio Padova,42,15,17,10,63:48,15,62,https://www.transfermarkt.com.br/calcio-padova/spielplan/verein/3037/saison_id/2010
6,Reggina Calcio,42,15,16,11,46:40,6,61,https://www.transfermarkt.com.br/reggina-1914/spielplan/verein/1386/saison_id/2010
7,AS Livorno,42,15,14,13,49:46,3,59,https://www.transfermarkt.com.br/as-livorno/spielplan/verein/1210/saison_id/2010
8,Torino FC,42,15,13,14,49:48,1,58,https://www.transfermarkt.com.br/fc-turin/spielplan/verein/416/saison_id/2010
9,FC Empoli,42,13,18,11,46:39,7,57,https://www.transfermarkt.com.br/fc-empoli/spielplan/verein/749/saison_id/2010
10,Modena FC,42,12,19,11,46:51,-5,55,https://www.transfermarkt.com.br/modena-fc-2018/spielplan/verein/1385/saison_id/2010
11,FC Crotone,42,13,15,14,45:50,-5,54,https://www.transfermarkt.com.br/fc-crotone/spielplan/verein/4083/saison_id/2010
12,Vicenza Calcio,42,15,9,18,44:54,-10,54,https://www.transfermarkt.com.br/lr-vicenza-virtus/spielplan/verein/2655/saison_id/2010
13,Delfino Pescara 1936,42,14,11,17,44:48,-4,53,https://www.transfermarkt.com.br/delfino-pescara-1936/spielplan/verein/2921/saison_id/2010
14,AS Cittadella,42,12,15,15,50:54,-4,51,https://www.transfermarkt.com.br/as-cittadella/spielplan/verein/4084/saison_id/2010
15,US Grosseto FC,42,12,15,15,43:50,-7,51,https://www.transfermarkt.com.br/us-grosseto-1912/spielplan/verein/4333/saison_id/2010
16,US Sassuolo,42,13,12,17,42:46,-4,51,https://www.transfermarkt.com.br/us-sassuolo/spielplan/verein/6574/saison_id/2010
17,Ascoli Calcio 1898,42,14,14,14,44:48,-4,49,https://www.transfermarkt.com.br/ascoli-calcio/spielplan/verein/408/saison_id/2010
18,UC AlbinoLeffe,42,13,10,19,55:66,-11,49,https://www.transfermarkt.com.br/uc-albinoleffe/spielplan/verein/4541/saison_id/2010
19,Piacenza FC,42,11,13,18,50:63,-13,46,https://www.transfermarkt.com.br/piacenza-calcio-1919/spielplan/verein/1408/saison_id/2010
20,US Triestina,42,8,16,18,34:57,-23,40,https://www.transfermarkt.com.br/us-triestina/spielplan/verein/4271/saison_id/2010
21,Calcio Portogruaro-Summaga,42,10,10,22,39:63,-24,40,https://www.transfermarkt.com.br/portogruaro-calcio-asd/spielplan/verein/15374/saison_id/2010
22,Frosinone Calcio,42,8,14,20,46:64,-18,38,https://www.transfermarkt.com.br/frosinone-calcio/spielplan/verein/8970/saison_id/2010
