position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Olympique Marselha,38,23,9,6,69:36,33,78,https://www.transfermarkt.com.br/olympique-marseille/spielplan/verein/244/saison_id/2009
2,Olympique Lyon,38,20,12,6,64:38,26,72,https://www.transfermarkt.com.br/olympique-lyon/spielplan/verein/1041/saison_id/2009
3,AJ Auxerre,38,20,11,7,42:29,13,71,https://www.transfermarkt.com.br/aj-auxerre/spielplan/verein/290/saison_id/2009
4,LOSC Lille,38,21,7,10,72:40,32,70,https://www.transfermarkt.com.br/losc-lille/spielplan/verein/1082/saison_id/2009
5,Montpellier HSC,38,20,9,9,50:40,10,69,https://www.transfermarkt.com.br/montpellier-hsc/spielplan/verein/969/saison_id/2009
6,FCG Bordeaux,38,19,7,12,58:40,18,64,https://www.transfermarkt.com.br/fc-girondins-bordeaux/spielplan/verein/40/saison_id/2009
7,FC Lorient,38,16,10,12,54:42,12,58,https://www.transfermarkt.com.br/fc-lorient/spielplan/verein/1158/saison_id/2009
8,AS Monaco,38,15,10,13,39:45,-6,55,https://www.transfermarkt.com.br/as-monaco/spielplan/verein/162/saison_id/2009
9,Stade Rennais FC,38,14,11,13,52:41,11,53,https://www.transfermarkt.com.br/fc-stade-rennes/spielplan/verein/273/saison_id/2009
10,Valenciennes FC,38,14,10,14,50:50,0,52,https://www.transfermarkt.com.br/fc-valenciennes/spielplan/verein/1423/saison_id/2009
11,RC Lens,38,12,12,14,40:44,-4,48,https://www.transfermarkt.com.br/rc-lens/spielplan/verein/826/saison_id/2009
12,AS Nancy-Lorraine,38,13,9,16,46:53,-7,48,https://www.transfermarkt.com.br/as-nancy-lorraine/spielplan/verein/1159/saison_id/2009
13,FC Paris Saint-Germain,38,12,11,15,50:46,4,47,https://www.transfermarkt.com.br/fc-paris-saint-germain/spielplan/verein/583/saison_id/2009
14,FC Toulouse,38,12,11,15,36:36,0,47,https://www.transfermarkt.com.br/fc-toulouse/spielplan/verein/415/saison_id/2009
15,OGC Nice,38,11,11,16,41:57,-16,44,https://www.transfermarkt.com.br/ogc-nizza/spielplan/verein/417/saison_id/2009
16,FC Sochaux-Montbéliard,38,11,8,19,28:52,-24,41,https://www.transfermarkt.com.br/fc-sochaux-montbeliard/spielplan/verein/750/saison_id/2009
17,AS Saint-Étienne,38,10,10,18,27:45,-18,40,https://www.transfermarkt.com.br/as-saint-etienne/spielplan/verein/618/saison_id/2009
18,Le Mans Union Club 72,38,8,8,22,36:59,-23,32,https://www.transfermarkt.com.br/le-mans-fc/spielplan/verein/1164/saison_id/2009
19,US Boulogne,38,7,10,21,31:62,-31,31,https://www.transfermarkt.com.br/us-boulogne/spielplan/verein/7042/saison_id/2009
20,Grenoble Foot 38,38,5,8,25,31:61,-30,23,https://www.transfermarkt.com.br/grenoble-foot-38/spielplan/verein/1290/saison_id/2009
