position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Inter de Milão,38,30,7,1,80:34,46,97,https://www.transfermarkt.com.br/inter-mailand/spielplan/verein/46/saison_id/2006
2,AS Roma,38,22,9,7,74:34,40,75,https://www.transfermarkt.com.br/as-rom/spielplan/verein/12/saison_id/2006
3,SS Lazio,38,18,11,9,59:33,26,62,https://www.transfermarkt.com.br/lazio-rom/spielplan/verein/398/saison_id/2006
4,AC Milan,38,19,12,7,57:36,21,61,https://www.transfermarkt.com.br/ac-mailand/spielplan/verein/5/saison_id/2006
5,US Palermo,38,16,10,12,58:51,7,58,https://www.transfermarkt.com.br/palermo-fc/spielplan/verein/458/saison_id/2006
6,ACF Fiorentina,38,21,10,7,62:31,31,58,https://www.transfermarkt.com.br/ac-florenz/spielplan/verein/430/saison_id/2006
7,FC Empoli,38,14,12,12,42:43,-1,54,https://www.transfermarkt.com.br/fc-empoli/spielplan/verein/749/saison_id/2006
8,Atalanta BC,38,12,14,12,56:54,2,50,https://www.transfermarkt.com.br/atalanta-bergamo/spielplan/verein/800/saison_id/2006
9,UC Sampdoria,38,13,10,15,44:48,-4,49,https://www.transfermarkt.com.br/sampdoria-genua/spielplan/verein/1038/saison_id/2006
10,Udinese Calcio,38,12,10,16,49:55,-6,46,https://www.transfermarkt.com.br/udinese-calcio/spielplan/verein/410/saison_id/2006
11,AS Livorno,38,10,13,15,41:54,-13,43,https://www.transfermarkt.com.br/as-livorno/spielplan/verein/1210/saison_id/2006
12,Parma FC,38,10,12,16,41:56,-15,42,https://www.transfermarkt.com.br/parma-calcio-1913/spielplan/verein/130/saison_id/2006
13,Catania Calcio,38,10,11,17,46:68,-22,41,https://www.transfermarkt.com.br/catania-calcio/spielplan/verein/1627/saison_id/2006
14,Reggina Calcio,38,12,15,11,52:50,2,40,https://www.transfermarkt.com.br/reggina-1914/spielplan/verein/1386/saison_id/2006
15,AC Siena,38,9,14,15,35:45,-10,40,https://www.transfermarkt.com.br/acn-siena-1904/spielplan/verein/1387/saison_id/2006
16,Torino FC,38,10,10,18,27:47,-20,40,https://www.transfermarkt.com.br/fc-turin/spielplan/verein/416/saison_id/2006
17,Cagliari Calcio,38,9,13,16,35:46,-11,40,https://www.transfermarkt.com.br/cagliari-calcio/spielplan/verein/1390/saison_id/2006
18,Chievo Verona,38,9,12,17,38:48,-10,39,https://www.transfermarkt.com.br/chievo-verona/spielplan/verein/862/saison_id/2006
19,Ascoli Calcio 1898,38,5,12,21,36:67,-31,27,https://www.transfermarkt.com.br/ascoli-calcio/spielplan/verein/408/saison_id/2006
20,FC Messina Peloro,38,5,11,22,37:69,-32,26,https://www.transfermarkt.com.br/acr-messina/spielplan/verein/1104/saison_id/2006
