position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Arsenal,38,23,9,6,68:33,35,78,https://www.transfermarkt.com.br/fc-arsenal/spielplan/verein/11/saison_id/1997
2,Manchester United FC,38,23,8,7,73:26,47,77,https://www.transfermarkt.com.br/manchester-united/spielplan/verein/985/saison_id/1997
3,FC Liverpool,38,18,11,9,68:42,26,65,https://www.transfermarkt.com.br/fc-liverpool/spielplan/verein/31/saison_id/1997
4,Chelsea FC,38,20,3,15,71:43,28,63,https://www.transfermarkt.com.br/fc-chelsea/spielplan/verein/631/saison_id/1997
5,Leeds United FC,38,17,8,13,57:46,11,59,https://www.transfermarkt.com.br/leeds-united/spielplan/verein/399/saison_id/1997
6,Blackburn Rovers,38,16,10,12,57:52,5,58,https://www.transfermarkt.com.br/blackburn-rovers/spielplan/verein/164/saison_id/1997
7,Aston Villa FC,38,17,6,15,49:48,1,57,https://www.transfermarkt.com.br/aston-villa/spielplan/verein/405/saison_id/1997
8,West Ham United,38,16,8,14,56:57,-1,56,https://www.transfermarkt.com.br/west-ham-united/spielplan/verein/379/saison_id/1997
9,Derby County,38,16,7,15,52:49,3,55,https://www.transfermarkt.com.br/derby-county/spielplan/verein/22/saison_id/1997
10,Leicester City FC,38,13,14,11,51:41,10,53,https://www.transfermarkt.com.br/leicester-city/spielplan/verein/1003/saison_id/1997
11,Coventry City,38,12,16,10,46:44,2,52,https://www.transfermarkt.com.br/coventry-city/spielplan/verein/990/saison_id/1997
12,FC Southampton,38,14,6,18,50:55,-5,48,https://www.transfermarkt.com.br/fc-southampton/spielplan/verein/180/saison_id/1997
13,Newcastle United,38,11,11,16,35:44,-9,44,https://www.transfermarkt.com.br/newcastle-united/spielplan/verein/762/saison_id/1997
14,Tottenham Hotspur,38,11,11,16,44:56,-12,44,https://www.transfermarkt.com.br/tottenham-hotspur/spielplan/verein/148/saison_id/1997
15,Wimbledon FC (- 2004),38,10,14,14,34:46,-12,44,https://www.transfermarkt.com.br/wimbledon-fc-2004-/spielplan/verein/114309/saison_id/1997
16,Sheffield Wednesday,38,12,8,18,52:67,-15,44,https://www.transfermarkt.com.br/sheffield-wednesday/spielplan/verein/1035/saison_id/1997
17,FC Everton,38,9,13,16,41:56,-15,40,https://www.transfermarkt.com.br/fc-everton/spielplan/verein/29/saison_id/1997
18,Bolton Wanderers,38,9,13,16,41:61,-20,40,https://www.transfermarkt.com.br/bolton-wanderers/spielplan/verein/355/saison_id/1997
19,Barnsley FC,38,10,5,23,37:82,-45,35,https://www.transfermarkt.com.br/fc-barnsley/spielplan/verein/349/saison_id/1997
20,Crystal Palace FC,38,8,9,21,37:71,-34,33,https://www.transfermarkt.com.br/crystal-palace/spielplan/verein/873/saison_id/1997
