round,date,time,home_team,away_team,formation,coach,audience,result,match_link
1,sáb 30/07/2022,14:00,FC Annecy,Chamois Niort,3-4-3 plano,Laurent Guyot,5288,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3863135
2,sáb 06/08/2022,14:00,Amiens SC,FC Annecy,3-1-4-2,Laurent Guyot,5479,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3863143
3,sáb 13/08/2022,14:00,FC Annecy,Stade Lavallois,3-1-4-2,Laurent Guyot,4600,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3864771
4,sáb 20/08/2022,14:00,Rodez AF,FC Annecy,3-1-4-2,Laurent Guyot,1339,2:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3864786
5,sáb 27/08/2022,14:00,FC Annecy,Grenoble,3-1-4-2,Laurent Guyot,7618,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3864789
6,ter 30/08/2022,15:45,Dijon,FC Annecy,3-5-2,Laurent Guyot,7662,0:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3864800
7,sex 02/09/2022,15:45,FC Metz,FC Annecy,4-3-3 ofensivo,Laurent Guyot,12880,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3864829
8,sáb 10/09/2022,14:00,FC Annecy,Quevilly Rouen,3-5-2,Laurent Guyot,4114,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3864834
9,sáb 17/09/2022,14:00,Le Havre,FC Annecy,3-5-2,Laurent Guyot,5965,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3864847
10,sáb 01/10/2022,14:00,FC Annecy,SC Bastia,3-5-2,Laurent Guyot,7533,0:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3864870
11,sáb 08/10/2022,14:00,Guingamp,FC Annecy,3-5-2,Laurent Guyot,6473,0:4,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3864882
12,sáb 15/10/2022,14:00,FC Annecy,Pau FC,3-5-2,Laurent Guyot,5875,0:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3864906
13,sáb 22/10/2022,14:00,Bordeaux,FC Annecy,4-5-1 plano,Laurent Guyot,17217,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3888719
14,sáb 05/11/2022,15:00,FC Annecy,FC Sochaux,4-5-1 plano,Laurent Guyot,6145,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3864942
15,sáb 12/11/2022,15:00,SM Caen,FC Annecy,4-5-1 plano,Laurent Guyot,16013,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3864952
16,seg 26/12/2022,13:00,FC Annecy,Saint-Étienne,4-5-1,Laurent Guyot,12000,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3864961
17,sex 30/12/2022,17:00,FC Annecy,Nîmes Olympique,4-5-1 plano,Laurent Guyot,6513,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3864969
18,ter 10/01/2023,16:45,Valenciennes,FC Annecy,4-1-4-1,Laurent Guyot,6277,2:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3864986
19,sex 13/01/2023,16:45,FC Annecy,Paris FC,4-3-3 ofensivo,Laurent Guyot,4215,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3864995
20,sáb 28/01/2023,15:00,Pau FC,FC Annecy,4-3-3 ofensivo,Laurent Guyot,2643,2:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3865014
21,ter 31/01/2023,16:45,FC Annecy,SM Caen,4-3-3 ofensivo,Laurent Guyot,6156,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3865025
22,sáb 04/02/2023,11:00,Saint-Étienne,FC Annecy,4-3-3 ofensivo,Laurent Guyot,17421,3:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3865041
23,sáb 11/02/2023,15:00,Stade Lavallois,FC Annecy,4-3-3 ofensivo,Laurent Guyot,5708,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3865046
24,sáb 18/02/2023,15:00,FC Annecy,Amiens SC,4-3-3 ofensivo,Laurent Guyot,4441,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3865059
25,sáb 25/02/2023,15:00,FC Sochaux,FC Annecy,4-3-3 ofensivo,Laurent Guyot,10645,5:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3865078
26,sáb 04/03/2023,15:00,FC Annecy,FC Metz,4-3-3 ofensivo,Laurent Guyot,10587,0:3,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3865087
27,sáb 11/03/2023,15:00,Grenoble,FC Annecy,4-3-3 ofensivo,Laurent Guyot,6222,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3865134
28,sáb 18/03/2023,15:00,FC Annecy,Guingamp,5-3-2,Laurent Guyot,6134,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3865152
29,sáb 01/04/2023,14:00,Nîmes Olympique,FC Annecy,5-3-2,Laurent Guyot,1700,4:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3865180
30,seg 10/04/2023,15:45,FC Annecy,Valenciennes,4-3-3 ofensivo,Laurent Guyot,4951,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3865196
31,sáb 15/04/2023,14:00,SC Bastia,FC Annecy,4-3-3 ofensivo,Laurent Guyot,9729,3:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3865220
32,sáb 22/04/2023,14:00,FC Annecy,Rodez AF,4-3-3 ofensivo,Laurent Guyot,6802,0:3,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3865274
33,sáb 29/04/2023,14:00,Quevilly Rouen,FC Annecy,4-3-3 ofensivo,Laurent Guyot,3015,2:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3865288
34,sáb 06/05/2023,14:00,FC Annecy,Dijon,4-3-3 ofensivo,Laurent Guyot,6362,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3865292
35,seg 15/05/2023,15:45,FC Annecy,Le Havre,3-4-2-1,Laurent Guyot,8063,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3865300
36,sáb 20/05/2023,14:00,Chamois Niort,FC Annecy,3-4-2-1,Laurent Guyot,1627,2:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3865314
37,sex 26/05/2023,15:45,FC Annecy,Bordeaux,4-3-3 ofensivo,Laurent Guyot,12705,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3888743
38,sex 02/06/2023,15:45,Paris FC,FC Annecy,4-2-3-1,Laurent Guyot,5412,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3865333
