position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Le Havre AC,38,22,12,4,66:30,36,78,https://www.transfermarkt.com.br/ac-le-havre/spielplan/verein/738/saison_id/2007
2,FC Nantes,38,19,13,6,58:34,24,70,https://www.transfermarkt.com.br/fc-nantes/spielplan/verein/995/saison_id/2007
3,Grenoble Foot 38,38,17,12,9,44:30,14,63,https://www.transfermarkt.com.br/grenoble-foot-38/spielplan/verein/1290/saison_id/2007
4,CS Sedan-Ardennes,38,15,13,10,46:40,6,58,https://www.transfermarkt.com.br/cs-sedan-ardennes/spielplan/verein/1081/saison_id/2007
5,Clermont Foot Auvergne 63,38,14,15,9,50:41,9,57,https://www.transfermarkt.com.br/clermont-foot-63/spielplan/verein/3524/saison_id/2007
6,ESTAC Troyes,38,15,12,11,46:44,2,57,https://www.transfermarkt.com.br/es-troyes-ac/spielplan/verein/1095/saison_id/2007
7,Stade Brestois 29,38,15,12,11,38:38,0,57,https://www.transfermarkt.com.br/stade-brest-29/spielplan/verein/3911/saison_id/2007
8,Montpellier HSC,38,14,12,12,43:32,11,54,https://www.transfermarkt.com.br/montpellier-hsc/spielplan/verein/969/saison_id/2007
9,AC Ajaccio,38,14,12,12,37:41,-4,54,https://www.transfermarkt.com.br/ac-ajaccio/spielplan/verein/1147/saison_id/2007
10,Angers SCO,38,13,14,11,39:35,4,53,https://www.transfermarkt.com.br/sco-angers/spielplan/verein/1420/saison_id/2007
11,SC Bastia,38,14,9,15,45:46,-1,51,https://www.transfermarkt.com.br/sc-bastia/spielplan/verein/595/saison_id/2007
12,EA Guingamp,38,11,15,12,41:37,4,48,https://www.transfermarkt.com.br/ea-guingamp/spielplan/verein/855/saison_id/2007
13,Stade Reims,38,12,10,16,44:52,-8,46,https://www.transfermarkt.com.br/stade-reims/spielplan/verein/1421/saison_id/2007
14,Amiens SC,38,11,12,15,49:51,-2,45,https://www.transfermarkt.com.br/amiens-sc/spielplan/verein/1416/saison_id/2007
15,LB Châteauroux,38,11,12,15,34:42,-8,45,https://www.transfermarkt.com.br/lb-chateauroux/spielplan/verein/1175/saison_id/2007
16,US Boulogne,38,12,7,19,37:54,-17,43,https://www.transfermarkt.com.br/us-boulogne/spielplan/verein/7042/saison_id/2007
17,Dijon FCO,38,9,15,14,32:51,-19,42,https://www.transfermarkt.com.br/dijon-fco/spielplan/verein/2969/saison_id/2007
18,Chamois Niortais FC,38,11,8,19,38:48,-10,41,https://www.transfermarkt.com.br/chamois-niortais-fc/spielplan/verein/1161/saison_id/2007
19,FC Libourne-Saint-Seurin,38,7,11,20,41:62,-21,32,https://www.transfermarkt.com.br/fc-libourne/spielplan/verein/2968/saison_id/2007
20,FC Gueugnon,38,5,12,21,39:59,-20,27,https://www.transfermarkt.com.br/fc-gueugnon/spielplan/verein/1397/saison_id/2007
