round,date,time,home_team,away_team,formation,coach,audience,result,match_link
1,sáb 06/08/2016,11:00,Bristol City,Wigan,4-2-3-1,Lee Johnson,17635,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2701251
2,sáb 13/08/2016,11:00,Burton Albion,Bristol City,4-4-2,Lee Johnson,4579,1:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2716133
3,ter 16/08/2016,15:45,Norwich,Bristol City,4-2-3-1,Lee Johnson,26297,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2716146
4,sáb 20/08/2016,11:00,Bristol City,Newcastle,4-2-3-1,Lee Johnson,22512,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2716156
5,sáb 27/08/2016,11:00,Bristol City,Aston Villa,4-2-3-1,Lee Johnson,21099,3:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2716170
6,sáb 10/09/2016,11:00,Rotherham,Bristol City,4-2-3-1,Lee Johnson,8559,2:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2716184
7,ter 13/09/2016,16:00,Sheff Wed,Bristol City,4-2-3-1,Lee Johnson,24151,3:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2716196
8,sáb 17/09/2016,11:00,Bristol City,Derby,5-3-2,Lee Johnson,19451,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2716205
9,sáb 24/09/2016,11:00,Fulham,Bristol City,4-2-3-1,Lee Johnson,20585,0:4,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2716216
10,ter 27/09/2016,15:45,Bristol City,Leeds,4-2-3-1,Lee Johnson,19699,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2716229
11,sáb 01/10/2016,11:00,Bristol City,Nott'm Forest,4-2-3-1,Lee Johnson,18922,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2716240
12,sex 14/10/2016,15:45,Cardiff,Bristol City,4-2-3-1,Lee Johnson,22776,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2716254
13,ter 18/10/2016,16:45,QPR,Bristol City,4-2-3-1,Lee Johnson,12552,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2716271
14,sáb 22/10/2016,12:00,Bristol City,Blackburn,4-2-3-1,Lee Johnson,21452,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2716275
15,sáb 29/10/2016,12:00,Barnsley FC,Bristol City,4-3-1-2,Lee Johnson,11869,2:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2716285
16,sáb 05/11/2016,15:30,Bristol City,Brighton,4-2-3-1,Lee Johnson,19096,0:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2716299
17,sáb 19/11/2016,13:00,Birmingham,Bristol City,4-2-3-1,Lee Johnson,18586,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2716310
18,sáb 26/11/2016,13:00,Reading,Bristol City,4-2-3-1,Lee Johnson,18778,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2716330
19,sáb 03/12/2016,13:00,Bristol City,Ipswich,4-4-2,Lee Johnson,18309,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/2716335
