source_id,source_csv_file,league_name,season_year,num_total_teams,num_total_games,num_null_attendance_games,pct_null_attendance_games,is_valid_url,is_double_rounded,is_valid_attendance,has_all_teams_files
38d820fc75c42ec5c75dd440aa22d8d87a5cf73cfce0940bdfe3a74ebd18cae3,jupilerproleague_2021_standings.csv,jupilerproleague,2021,18,306,39,12.75,True,True,False,True
9a83a1fef9769572fd67aaaac4a755b942765c588e093a84e8f1dab8e83e1adb,jupilerproleague_2018_standings.csv,jupilerproleague,2018,16,240,0,0.0,True,True,True,True
0593177825a89404024f618088ac5c9c26423573df4b00d300c80481eb670ac3,jupilerproleague_2015_standings.csv,jupilerproleague,2015,16,240,0,0.0,True,True,True,True
56ab67a927ed6ce9e66788d0e6470fe901fb5bd0a119f104f3a87034e9d738e3,jupilerproleague_2023_standings.csv,jupilerproleague,2023,16,240,2,0.83,True,True,True,True
5421b7343280cba07e907cd9ac84263b6060e612d79116875cb895a120c51cd7,jupilerproleague_2011_standings.csv,jupilerproleague,2011,16,240,0,0.0,True,True,True,True
ec991f22affe537cb1bedf15a69160c1c600ab9935f54cd28dc1d9cb95ead343,ligue2_2000_standings.csv,ligue2,2000,20,380,0,0.0,True,True,True,True
d497433b563a5044e317f89bfd9aefbf75687194a95d545664e5769b693801ad,ligue2_2014_standings.csv,ligue2,2014,20,380,1,0.26,True,True,True,True
10f6277f30509bcc0a7a085dc8decfe96ae9666db8c332c059027bce36ceec12,ligue2_2013_standings.csv,ligue2,2013,20,380,0,0.0,True,True,True,True
35bc0a9d8db192d8969615c7cf9180f307168679513e90e9c2525d7fae9e149b,ligue2_1995_standings.csv,ligue2,1995,22,462,1,0.22,True,True,True,True
3e06f88363bcd37b47881ca40a6c0d6aed43ba553242abe6bc6b8d628eb9b54c,ligue2_1999_standings.csv,ligue2,1999,20,380,0,0.0,True,True,True,True
343caa5aa6972630bed98fdfc025f9047524fcaea190a4952cbe9c535d5f2277,ligue2_2003_standings.csv,ligue2,2003,20,380,0,0.0,True,True,True,True
354ff78c9a4f41209b8799346b165e28fbcd2fca1fc1a5394d7333c0b6166fc2,ligue2_1998_standings.csv,ligue2,1998,20,380,0,0.0,True,True,True,True
3b3fe8dad1287545f77e17d929214216e092cc614b80350a9a5454edc72cadeb,ligue2_2002_standings.csv,ligue2,2002,20,380,3,0.79,True,True,True,True
8c5a9ccdf710a99b7c492ba760f830ddfccf94d302be65a1790a411a12808a2a,ligue2_2009_standings.csv,ligue2,2009,20,380,2,0.53,True,True,True,True
a29aef56e52e4a04f94b6dbdbf0bfdb85a9c2e7235c20f2ce52f85ba7cea2cdf,ligue2_2008_standings.csv,ligue2,2008,20,380,0,0.0,True,True,True,True
1edc9dea82282831ec92e8295e823b7830f00b4c9cdce75490e1755ce8db8e38,ligue2_2007_standings.csv,ligue2,2007,20,380,1,0.26,True,True,True,True
9a534c7db08a2badf97ca64ec61650328bd897ed1d96cd8d79c79ff3a758f93c,ligue2_1997_standings.csv,ligue2,1997,22,462,0,0.0,True,True,True,True
701ff33852e7f0c09955677d8a89dcac13a5d143623e3b95b1508828262c5fe6,ligue2_2024_standings.csv,ligue2,2024,18,304,2,0.66,True,False,True,True
b90f26f2c72518615ffdd59d867a770b535303acd846a0e9acf316c0db54f9ba,ligue2_2020_standings.csv,ligue2,2020,20,378,303,80.16,True,False,False,True
a47dffd521a5fce320ef1e9ce376b96923d0a83687c5aac101b10b188f72cfcb,ligue2_2019_standings.csv,ligue2,2019,20,280,2,0.71,True,False,True,True
6b040eda582727553b13689d1d776380eff0d1654905555e93f5873ba7f96202,ligue2_2010_standings.csv,ligue2,2010,20,380,0,0.0,True,True,True,True
6d4fdbdd010b14188dd352d1ac054780c6d596f84b40a3a81e0dfde1c7f15085,ligue2_1994_standings.csv,ligue2,1994,22,462,1,0.22,True,True,True,True
9f607f19e369492a9d5135890d6cff05fff5f423d61d6fc24909495e20f7d710,ligue2_2012_standings.csv,ligue2,2012,20,380,1,0.26,True,True,True,True
1c77037c733dfa8b8119c80f15e7a9148c8a29c9d5a6b62445c5a2db206db6b5,ligue2_2017_standings.csv,ligue2,2017,20,378,1,0.26,True,False,True,True
0630d88e2601d12dde43a4c1679dbfab509b4440d93e5541db921e5aa4190a00,ligue2_2016_standings.csv,ligue2,2016,20,382,1,0.26,True,False,True,True
c806ef0d1fe11cdd53afbd247608662f692b2c2d7d58429be39ea2d47b9ebea1,ligue2_2022_standings.csv,ligue2,2022,20,380,6,1.58,True,True,True,True
30d780168ca1cf8e2787fcef0f4d706522f0a570b48b5a2a6f4c4e5a72cb6b1f,ligue2_2021_standings.csv,ligue2,2021,20,378,3,0.79,True,False,True,True
d1ed37208647a90a05679dee62c847d6f44fbf71ce63b70b2a0737fa11a8bf84,ligue2_2006_standings.csv,ligue2,2006,20,380,0,0.0,True,True,True,True
b5a101e398c727d764fb5865165744683d3dfbd23ce701ddb0a2e6e736a48f77,ligue2_2018_standings.csv,ligue2,2018,20,378,3,0.79,True,False,True,True
6be33aa2ddfc717f90773dcf24d1aec349f5cbcd55cc4c1a6c25e5382f8833ac,ligue2_2001_standings.csv,ligue2,2001,20,380,1,0.26,True,True,True,True
aa4be3a0a4a036cbbe7d79c2f3c31adc06825f368cb2de107ef7522d9ac65477,ligue2_2015_standings.csv,ligue2,2015,20,380,0,0.0,True,True,True,True
23afbffffa703f5f55d4a6100f86e81474ab089faae88dedaa02d82232cfd4cd,ligue2_1996_standings.csv,ligue2,1996,22,462,12,2.6,True,True,True,True
67b74ed4193a08bf9ef01cb1046890386c109c55198f9bef90c682c53493289e,ligue2_2023_standings.csv,ligue2,2023,20,378,5,1.32,True,False,True,True
135905b713e132c890b2d7116717026ea927ec23c9873ff596a5e405ceba4891,ligue2_2011_standings.csv,ligue2,2011,20,380,0,0.0,True,True,True,True
cab04864c482927c7bf7334c0e594f6aa506653a252e9cc7c26cea016bdf33d8,ligue2_2005_standings.csv,ligue2,2005,20,380,0,0.0,True,True,True,True
5224788215f5bfbd02252eea770b55d90a0cbd5b729d48b8e75133e92d809ab0,ligue2_2004_standings.csv,ligue2,2004,20,380,0,0.0,True,True,True,True
d0f1788fd68846d68c78f9a0e97cf05ce7436ce4a8f76953bb1f1d105a089724,laliga_2000_standings.csv,laliga,2000,20,380,109,28.68,True,True,False,True
658bbbf00ea648fa4ee6804286ba1a8eb3931ee1b315c53bc2c7a4a3e913bca4,laliga_2014_standings.csv,laliga,2014,20,380,0,0.0,True,True,True,True
0888a42980b45de8070881603049f14df52a7d844f6808d12bb6b577b5d1894a,laliga_2013_standings.csv,laliga,2013,20,380,0,0.0,True,True,True,True
7c3391e35f023d04d8090eccb19afb05d6ed29823b889a94f087a43084392515,laliga_2003_standings.csv,laliga,2003,20,380,190,50.0,True,True,False,True
48313504f60d925f4cb22faaecf675c363d9619019b285d5dbd4570e8832a69a,laliga_2002_standings.csv,laliga,2002,20,380,239,62.89,True,True,False,True
77f145305a6990c3c303089ece7c0a47bbb73183fdddc14f051d74c45df0c73c,laliga_2009_standings.csv,laliga,2009,20,380,0,0.0,True,True,True,True
f3c552c8ab2c1b9c06a4fbc1bc8770a155ef86356e40f249e3122d22c32d4464,laliga_2008_standings.csv,laliga,2008,20,380,0,0.0,True,True,True,True
89a14cbaf4c649f4ae562ec2edc72cf35e0c831be156da4d481672d206980fea,laliga_2007_standings.csv,laliga,2007,20,380,0,0.0,True,True,True,True
e6943c5b54b9c0ccd35079e873c9beb19fe795751c8b919dc9cd3f2ea232042d,laliga_2024_standings.csv,laliga,2024,20,380,0,0.0,True,True,True,True
6b2cee00e99442b0a7376597286689fd98be7c64cd3d232249d827093ef97a02,laliga_2020_standings.csv,laliga,2020,20,380,375,98.68,True,True,False,True
192a0044ba6d23d00bf4dba2a7951588e928acf4a2dafbab826242dcda3fa7a8,laliga_2019_standings.csv,laliga,2019,20,380,111,29.21,True,True,False,True
6776a391aaef2753c0f411fd6ecf007cf0dc2079254eb6cca68884c5c151694e,laliga_2010_standings.csv,laliga,2010,20,380,0,0.0,True,True,True,True
bb499f8ea30e25b1e380bebf4f3b33969435e58fdcb33c5ddf9cf57cc12b4fb8,laliga_2012_standings.csv,laliga,2012,20,380,0,0.0,True,True,True,True
2a05a56f9f42e85252aab269bd7b0d86f28098cb09c6f1d42fd4bdd45e0612d1,laliga_2017_standings.csv,laliga,2017,20,380,1,0.26,True,True,True,True
9e4336aab2ff7bf10e0220202b9dac68e0542a234d090bae4be9070f8fca27bc,laliga_2016_standings.csv,laliga,2016,20,380,0,0.0,True,True,True,True
32f66935fcf1bc1e48d3c94764f994ee193fd2609d464df9a10ad3dbe6191166,laliga_2022_standings.csv,laliga,2022,20,380,0,0.0,True,True,True,True
426f1de7fbf62fbbcf58894607b7cf160eb048f1027ee5dae73d4cbcb990979e,laliga_2021_standings.csv,laliga,2021,20,380,0,0.0,True,True,True,True
9fda28734220dbfbbe85b94bc769327e3f17fd12c63529ddaf1ef14c46d93a4a,laliga_2006_standings.csv,laliga,2006,20,380,0,0.0,True,True,True,True
fcc6048132605d82ff5ef7e722c25a71ff6b8dda8667bb39ccdf73baa065d41e,laliga_2018_standings.csv,laliga,2018,20,380,1,0.26,True,True,True,True
c09ad9c13a2f4a22a14ba0dceb1e992adfa04730d4075d80b1331a84c729b5f1,laliga_2001_standings.csv,laliga,2001,20,380,0,0.0,True,True,True,True
c5b0f9ba7db5098607c826d020edd7e2bcac64823628cde4000bcbfb1d58c3c5,laliga_2015_standings.csv,laliga,2015,20,380,0,0.0,True,True,True,True
069d1b346192969f4b6d43a75a70fd9cbc441873c187602a46d21f82902c735e,laliga_2023_standings.csv,laliga,2023,20,380,0,0.0,True,True,True,True
dddb0e8fe7cb0b6f3883cac9f9266f26641347b1a44c1449b91132cb1b566bdd,laliga_2011_standings.csv,laliga,2011,20,380,1,0.26,True,True,True,True
7df21f3da94e7421b1d4614467f91f42f7e35ff2b8fdb6daefca9f8530f23166,laliga_2005_standings.csv,laliga,2005,20,380,0,0.0,True,True,True,True
cf4fa8ea17a205716fa091f1ecf6d6de43f8990360049e5d5c070e53ec76ed9f,laliga_2004_standings.csv,laliga,2004,20,380,39,10.26,True,True,False,True
df3d4af95bba43d1a46af7403b9a4ad21d66d06c719025772f9964877b9fbb52,ligaportugal2_2014_standings.csv,ligaportugal2,2014,24,552,0,0.0,True,True,True,True
b3e8220da518a5b14c91b00dc70897c984caf08b49f9670e0203323937af9cca,ligaportugal2_2013_standings.csv,ligaportugal2,2013,22,462,0,0.0,True,True,True,True
d0df2f96d4636edf968a9898833a58ac400d141462745f5282ecb09179bd9504,ligaportugal2_2009_standings.csv,ligaportugal2,2009,16,240,0,0.0,True,True,True,True
2c9afca621c11b0dd4f82315809acb144cb1d87305033ce4f77789613aa32010,ligaportugal2_2008_standings.csv,ligaportugal2,2008,16,240,0,0.0,True,True,True,True
87d415157294fad31069b10224b52b9451e06b66c6c12ea900afb940dd02f97d,ligaportugal2_2007_standings.csv,ligaportugal2,2007,16,240,0,0.0,True,True,True,True
bf8b5b672cf4cd39fd70a158b1e6a7a9b9ba420d9b5f04e2eb887542f2ae5e21,ligaportugal2_2024_standings.csv,ligaportugal2,2024,18,306,0,0.0,True,True,True,True
6e45fb5a298c3355ca887aecaedb0585d081f225a43522eefd9eadc40e004156,ligaportugal2_2020_standings.csv,ligaportugal2,2020,18,306,306,100.0,True,True,False,True
ca04747e3163a8fc65e7e725d5bec81caf473757c0f7a443bccfb7cbea146219,ligaportugal2_2019_standings.csv,ligaportugal2,2019,18,216,0,0.0,True,False,True,True
57f0bc57b791e55658e63b1c20a7a3a21a3fccaf2b74c6c16ef371605eb35a98,ligaportugal2_2010_standings.csv,ligaportugal2,2010,16,240,0,0.0,True,True,True,True
48f823f99715ef28359d9fb551aa6efb163c7d532830b9f62d28a485b3477774,ligaportugal2_2012_standings.csv,ligaportugal2,2012,22,462,2,0.43,True,True,True,True
36f56922d05aef91e65700b0f87e9471618b12947564dc15a52d00489148726f,ligaportugal2_2017_standings.csv,ligaportugal2,2017,20,380,0,0.0,True,True,True,True
0101e7367024af4b93813577639c7d0064dece28e1d889b41671bfaf51bcc61b,ligaportugal2_2016_standings.csv,ligaportugal2,2016,22,462,2,0.43,True,True,True,True
8b3c76ececb7b7e405ff863ab7dbb33fd275f06c4a3c1de2e59916ad0ba37fb3,ligaportugal2_2022_standings.csv,ligaportugal2,2022,18,306,0,0.0,True,True,True,True
94e174c9628245c8a1e89c94539954482147f92365ac90032858eb6d701b0052,ligaportugal2_2021_standings.csv,ligaportugal2,2021,18,306,1,0.33,True,True,True,True
61201ada185291ea84aa202086ac1c8ad2afc1ce1823337affba36a839809eae,ligaportugal2_2018_standings.csv,ligaportugal2,2018,18,306,0,0.0,True,True,True,True
f34e5e8b745eaeec4c619d53ea052210facd67104f3da15f5bcb782dda58d2ff,ligaportugal2_2015_standings.csv,ligaportugal2,2015,24,552,3,0.54,True,True,True,True
3c7da1aad635b05de98447c8e30eaf5b3994bfface96a7f89033aa843613e436,ligaportugal2_2023_standings.csv,ligaportugal2,2023,18,306,0,0.0,True,True,True,True
fa439abd4a986028a82364b44fc1bea244af0cc4c8497403f5999c97f10caf3c,ligaportugal2_2011_standings.csv,ligaportugal2,2011,16,240,0,0.0,True,True,True,True
1d5c0d7889820067fc6309c083253ca9d2511604c9794fd8a5a963f359758a61,seriea_2000_standings.csv,seriea,2000,18,306,0,0.0,True,True,True,True
fece14d3b4c09984cba5e9c5abfba93404e4c7dadbcdccd3c77398ded8db85cf,seriea_2014_standings.csv,seriea,2014,20,380,0,0.0,True,True,True,True
0772326cf50235d3df10a2c8f21e28e22bca7dfeb15b2a74c42b66a151ec24fd,seriea_2013_standings.csv,seriea,2013,20,380,0,0.0,True,True,True,True
fa6c2e5f62a6081d47dabc372a55dadf9c7f9ba389a0cba69e9f3117580a8c67,seriea_1995_standings.csv,seriea,1995,18,306,161,52.61,True,True,False,True
1852659fc555f26d43257aa992ebb3c8b0f97b4aab0b3b2765334ec8b4d74a76,seriea_1999_standings.csv,seriea,1999,18,306,0,0.0,True,True,True,True
81e49b19588f3dcd592e1a0780895507fa74d94b363871fd2f1b85a5b069d92c,seriea_2003_standings.csv,seriea,2003,18,306,0,0.0,True,True,True,True
0ead6346441f484c4fec0cce283e7768b065a46b216d4356c5cb9b4028888f9b,seriea_1998_standings.csv,seriea,1998,18,306,0,0.0,True,True,True,True
e482e3a4de7fcfbb39adec8a9d9d1a5c5aca1c4f155b8ea8083a7b18d16f35fc,seriea_2002_standings.csv,seriea,2002,18,306,0,0.0,True,True,True,True
11d17c88834750df28da26146f576e35dce0ae896afa976cffd776f8f1b4d7c0,seriea_2009_standings.csv,seriea,2009,20,380,1,0.26,True,True,True,True
5c4a25ff008f6259bad7898a7feda9226aeb95f7798b2284d78808def5428e5f,seriea_2008_standings.csv,seriea,2008,20,380,1,0.26,True,True,True,True
f5cfb6249e5def2582c50434eb15adf4178c0db0003ed45285a0274e0d608895,seriea_2007_standings.csv,seriea,2007,20,380,2,0.53,True,True,True,True
e45f60ac3a48449bfaf6860391bc8e60b811c338466130e77def0a38577375f2,seriea_1997_standings.csv,seriea,1997,18,306,0,0.0,True,True,True,True
9e6028614e255402af185f388684e372c161eb2d83b5f8469a4d8d6970fbbf1e,seriea_1992_standings.csv,seriea,1992,18,306,145,47.39,True,True,False,True
e1f2c81120a34fdbb70e9b1e445d17484503a4cd6e307f150a3698d3580a6515,seriea_2024_standings.csv,seriea,2024,20,380,1,0.26,True,True,True,True
4796f583b608ce215eefd492f793c930f085182a0aa4825133f284c1fa26b892,seriea_2020_standings.csv,seriea,2020,20,380,335,88.16,True,True,False,True
5b5d1fc40a20c6600370d5cdead34a2f653bc61841c4f8fd89f428b0b51ce93d,seriea_2019_standings.csv,seriea,2019,20,380,130,34.21,True,True,False,True
461741a814171a881184320d30c0e17f1d31c9b496a0977f745a6fcf26cc040e,seriea_2010_standings.csv,seriea,2010,20,380,0,0.0,True,True,True,True
238e086b2f6c9c61573783b6a8a66ebcba8e3ed87bce8823f47cab24d7001028,seriea_1994_standings.csv,seriea,1994,18,306,115,37.58,True,True,False,True
540861f3e797e692a38bf7eb019fbaf87c28913987102feb7facdfe336b97770,seriea_1991_standings.csv,seriea,1991,18,306,156,50.98,True,True,False,True
d6a1effdaf0b867954c25a884075581f71cdd1f722f403533a31b6718be747f5,seriea_2012_standings.csv,seriea,2012,20,380,2,0.53,True,True,True,True
d3713f30d2cc1e926027f66d1b20cbf5c586a9654abd67b0c07f113975d2c928,seriea_2017_standings.csv,seriea,2017,20,380,0,0.0,True,True,True,True
30575bae72b9f20fe0e7986c60fc4228ff64a6fa502266cf2c9db8dd1023d2bd,seriea_1990_standings.csv,seriea,1990,18,306,100,32.68,True,True,False,True
85cc10990e9513b31e3cd2b4bea28d0f6318d6c81fc0cd42d61853e8555e4ae4,seriea_2016_standings.csv,seriea,2016,20,380,0,0.0,True,True,True,True
7e15bc019f086601fbeec8c30248c6423cb9b77c65bb583bbd234595e5e157a0,seriea_2022_standings.csv,seriea,2022,20,380,0,0.0,True,True,True,True
2a3f97b727e5d64c1456a0b3f6462fd07a8d1fbcdfa509b0e2453011b06c7b9f,seriea_2021_standings.csv,seriea,2021,20,380,0,0.0,True,True,True,True
41156e752527dd9491268b91d3a6c46f33660baeff1def9a1949097246d40ec0,seriea_2006_standings.csv,seriea,2006,20,380,15,3.95,True,True,True,True
78d5024d05a91212bfe0f048d0525d807e9b3c27c62fc607e5b8013e5edbc3ce,seriea_2018_standings.csv,seriea,2018,20,380,2,0.53,True,True,True,True
4cb21e7068f9085afb723dd7fcfac27acbfb647de97a6e4dd6b86c17491d50b9,seriea_2001_standings.csv,seriea,2001,18,306,0,0.0,True,True,True,True
ecfcc333a60d16a13fb882da2dea353e273673aa89fd3fba0aa9c93cc1df210a,seriea_2015_standings.csv,seriea,2015,20,380,0,0.0,True,True,True,True
fbf6d64e8fffcf0ad19a0a2994abe62107a5228a552831d1dcc024184ae8ad6c,seriea_1996_standings.csv,seriea,1996,18,306,0,0.0,True,True,True,True
fd75868ee7c3ac82c6c2f9c409875d01ebd6f518ec6ccd47d9f91aea064a4e6e,seriea_2023_standings.csv,seriea,2023,20,380,0,0.0,True,True,True,True
d0d4f902fbce2bedd4559990960a25a6234f9f0e029f0b171fc6e44ea392c18b,seriea_2011_standings.csv,seriea,2011,20,380,2,0.53,True,True,True,True
96171b904ea05e9cd9ae58346bebff18c5871fc9fb828995266b7e186f571bb2,seriea_2005_standings.csv,seriea,2005,20,380,3,0.79,True,True,True,True
798ec9a7b0325fe76995c6bd31a7207e32b2530e5420353f4642f091a1d01ad0,seriea_1993_standings.csv,seriea,1993,18,306,114,37.25,True,True,False,True
7dee758fb8d13105e97dd7b5ffadcb8291f2df543d5a0c240ff71e584450f7ce,seriea_2004_standings.csv,seriea,2004,20,380,0,0.0,True,True,True,True
3ada367c194434ea23193bd6449d6dd5862297fb31c57b8022d283169e2a3a43,j1league_2014_standings.csv,j1league,2014,18,306,1,0.33,True,True,True,True
8c6a4f3e8aa407b74feb527e998de3d643891045abf196bbe88f066404d2fce2,j1league_2013_standings.csv,j1league,2013,18,306,0,0.0,True,True,True,True
a616f3dcb509bb4165cddb1a8e147becdc49f0a1f492b4c889481644acde5075,j1league_2009_standings.csv,j1league,2009,18,306,0,0.0,True,True,True,True
219bb7efa1828432ac8d12b6be7be63415ca2b68e12c2654b77aadbb8a9d1eef,j1league_2008_standings.csv,j1league,2008,18,306,0,0.0,True,True,True,True
3f016bea8bcde79abe60cbd57d67b04d2567e6499cfc3c477ab486f6f56a0511,j1league_2007_standings.csv,j1league,2007,18,306,0,0.0,True,True,True,True
ff737a08316dfb56a5bc97dbcc8cfc3d31bfcfc5355e168b9ae98655012d3e72,j1league_2024_standings.csv,j1league,2024,20,380,0,0.0,True,True,True,True
4aa2970af70a96e5e5b64f79868114c895587b6eb6a0ded9add3178f0546930b,j1league_2020_standings.csv,j1league,2020,18,306,18,5.88,True,True,False,True
fbce53cd04b8d4c7b2c912fabbe58b6f2244ee10a166bfd2027e94f969cdb693,j1league_2019_standings.csv,j1league,2019,18,306,0,0.0,True,True,True,True
61dbe6e59be340381416412ac38a16b3c62ce7d889324ba6c4afb1f3d91cef10,j1league_2010_standings.csv,j1league,2010,18,306,0,0.0,True,True,True,True
f58cdbdaa38b28be1d59472f1974678d426cec7ded47cc9a96daebe1aecf4d4a,j1league_2012_standings.csv,j1league,2012,18,306,0,0.0,True,True,True,True
d6137590629fe54299707b9518a2ec5efd78d31967f77af0ddd294343cdddea3,j1league_2017_standings.csv,j1league,2017,18,306,0,0.0,True,True,True,True
54dd5f097abf9ca4089e7bad7eba69513286a7d9c0a68ffd2aa8dc862a137f40,j1league_2016_standings.csv,j1league,2016,20,380,50,13.16,False,True,False,True
3b92b426e1d2ae427dd6c6db467f22de67dbe2b657ba3ae377d7ea9a42b02a62,j1league_2022_standings.csv,j1league,2022,18,306,0,0.0,True,True,True,True
638f3f99d6f9c1f37fbeb0dea280ca7bbf833dee5eef613c1b3a420d4916c1b7,j1league_2021_standings.csv,j1league,2021,20,380,10,2.63,True,True,True,True
a477ddf2bb0602cc0c7fbc20d69ffa03171a0980c17c8fa5cc16a6005cf5c5dc,j1league_2006_standings.csv,j1league,2006,18,306,0,0.0,True,True,True,True
fde270a0940169c2d05c3c181cd9b93f86cf18d1c335830f11b37a6eb8914508,j1league_2018_standings.csv,j1league,2018,18,306,0,0.0,True,True,True,True
ca7c53f20fb11bdda5be97d4f1c7b349bda9623a85c7521141c9d62182e7c52f,j1league_2015_standings.csv,j1league,2015,20,380,50,13.16,False,True,False,True
f4064cde643107ece5aba9e5fdc35d808103c9719411eee888f31107e3d0e999,j1league_2023_standings.csv,j1league,2023,18,306,0,0.0,True,True,True,True
4796eb33ceedd05efd4b4e6d87fa96f63ce99f700a71ee33f6f1ba9a9218398d,j1league_2011_standings.csv,j1league,2011,18,306,0,0.0,True,True,True,True
aa94974275265aa50d86d9e2e2d68fb7f9b9074f12a08a2e555a30f5ad61a622,j1league_2005_standings.csv,j1league,2005,18,306,0,0.0,True,True,True,True
8a353d8a86bd5499e2f91d3a6b89fad9933e100bef99c70c8f98b1dc38ffb916,ligue1_2000_standings.csv,ligue1,2000,18,306,1,0.33,True,True,True,True
c8573e7efe15d02b31201c900ce1ed03b2c115f7aeeff9576c51dd2ae460c859,ligue1_2014_standings.csv,ligue1,2014,20,380,2,0.53,True,True,True,True
ebea5720d78696667ec5998b861c5972e262ed27d58ea96d3fb14dc1468eac34,ligue1_2013_standings.csv,ligue1,2013,20,380,3,0.79,True,True,True,True
378d746b2eba0b22a3dea2145e2f6f543b9aaa7c6ecaeb7b8ce396ceb12d0ece,ligue1_1995_standings.csv,ligue1,1995,20,380,0,0.0,True,True,True,True
434834a5fb2d2f82607af0eac10ef09f585e84de9c4ec44a1d4deea2b8a140c1,ligue1_1999_standings.csv,ligue1,1999,18,306,0,0.0,True,True,True,True
21da89bce36c667be407fa999a681f393fa7488390ae3aa942c4f5233328a193,ligue1_2003_standings.csv,ligue1,2003,20,380,0,0.0,True,True,True,True
8961123a36fd4c2a9563a21f78d82677abce58abce0ec0559d251db903e33473,ligue1_1998_standings.csv,ligue1,1998,18,306,0,0.0,True,True,True,True
7bf50d196b025426476e4234ef22858b19e364bf618134d7d1d819f32d303e8e,ligue1_2002_standings.csv,ligue1,2002,20,380,0,0.0,True,True,True,True
03c35ea6cf65cba4a40ffa9f6243db7ad248e00cb8fc98c173b722b208d4941f,ligue1_2009_standings.csv,ligue1,2009,20,380,3,0.79,True,True,True,True
7fabee41475368a3b2eead1a699d2e7012de8048d6d8ebafa6cf36842a5bc72c,ligue1_2008_standings.csv,ligue1,2008,20,380,0,0.0,True,True,True,True
f39ff8d19d4813dfefc94c0ab4974cffd12d1197f274cb44764a76905f41cc45,ligue1_2007_standings.csv,ligue1,2007,20,380,1,0.26,True,True,True,True
5718fb868c87d4a638091c8116e25a417b2dcdab525c567d28b001da09e7230b,ligue1_1997_standings.csv,ligue1,1997,18,306,0,0.0,True,True,True,True
c9117023fb1a6261ea1390f4b650ff64af5a97f3f2dbe6ff5cd306334e64c5eb,ligue1_1992_standings.csv,ligue1,1992,20,380,0,0.0,True,True,True,True
11e68423a8e8254f902db8faa23e2d81a05cc77d478dca888096777c080a1a2a,ligue1_2024_standings.csv,ligue1,2024,18,306,0,0.0,True,True,True,True
7b6887a89c52edf696e3484d2cc1ba91b25922f07a62d0ff7d5bfd86dff2d0ed,ligue1_2020_standings.csv,ligue1,2020,20,380,313,82.37,True,True,False,True
3b2e286f3b9dc50b1d5b45309b4d43bb825b2f638e719b4416c4c4ee47747708,ligue1_2019_standings.csv,ligue1,2019,20,279,0,0.0,True,False,True,True
844e65aa6875fed4ff676af9f11f6ed85f44c7cd6ca002ccfba32d4c6bca67bf,ligue1_2010_standings.csv,ligue1,2010,20,380,0,0.0,True,True,True,True
bd5a77e4a6a527652b7ac84e9c555817b1dab21cd482830315b72b462f1487f5,ligue1_1994_standings.csv,ligue1,1994,20,380,0,0.0,True,True,True,True
fc59f4bf1e209ea1802253c8afa827b6d02f54382b012f7dfe39f5e3f3f8e8a1,ligue1_1991_standings.csv,ligue1,1991,20,380,0,0.0,True,True,True,True
d9215196c7075bd08700703d48384a042474af89a5682dd002d0be03dea5aaed,ligue1_2012_standings.csv,ligue1,2012,20,380,1,0.26,True,True,True,True
d3ed98798884c2d020948d72c6eeea31fa26fb0124dc72e0f792bfc7f63f156e,ligue1_2017_standings.csv,ligue1,2017,20,380,1,0.26,True,True,True,True
e01d2114f7785b4289edbbb04ec04e674a2ae67f48c74e1b9e5f02479f4d0e31,ligue1_1990_standings.csv,ligue1,1990,20,380,0,0.0,True,True,True,True
4225a78ba6f42aff51b98078de6dbee7712cc40f2552932001cd71c1966ca128,ligue1_2016_standings.csv,ligue1,2016,20,380,4,1.05,True,True,True,True
06a76dc6f73c6857abc45f6d8e0646091df422aad30e65f6037891bfd56c677a,ligue1_2022_standings.csv,ligue1,2022,20,380,0,0.0,True,True,True,True
3e4f9e524ad5c75fabc92be54e48141431c69198b61cbe342a7ad933b5910d71,ligue1_2021_standings.csv,ligue1,2021,20,380,12,3.16,True,True,True,True
11593493e9c4512d7c3e6592f80c31e1abf160a50622d7a54b454e2f41c5c60a,ligue1_2006_standings.csv,ligue1,2006,20,380,1,0.26,True,True,True,True
7a88647d159e5127b330e13e6eed6101dc2764dc20a076a4124e316b76d7871a,ligue1_2018_standings.csv,ligue1,2018,20,380,1,0.26,True,True,True,True
17706a1641908d3a5fcf574796c76303dc0153bc13d87e28a9e8bfe2cef5abda,ligue1_2001_standings.csv,ligue1,2001,18,306,0,0.0,True,True,True,True
c59a38ef4660c02a56f31af82429d6a0699229577a0585c7aeaaa161f5ab446e,ligue1_2015_standings.csv,ligue1,2015,20,380,0,0.0,True,True,True,True
cb99546fe9953d00fc7009b9e812b20e9973a67ba64584a0345f5837dc1bba40,ligue1_1996_standings.csv,ligue1,1996,20,380,0,0.0,True,True,True,True
f87f04db98373d1147fca25422727c306db797e117e58ebcae967ac0fc16f528,ligue1_2023_standings.csv,ligue1,2023,18,306,3,0.98,True,True,True,True
3b8aee9377039f01c94ee85932dbb2a83cd988fa97573166e5ec7a798b14d38e,ligue1_2011_standings.csv,ligue1,2011,20,380,0,0.0,True,True,True,True
3bfeb3f82ec67a0a80900688c87ca06537ed3177a5b0ef45f3c30f445527fa76,ligue1_2005_standings.csv,ligue1,2005,20,380,1,0.26,True,True,True,True
d345953e51c1e6b79709dbcb69e8c5c667e800c65e4e587e0fd51d3d2723601c,ligue1_1993_standings.csv,ligue1,1993,20,380,0,0.0,True,True,True,True
