position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Porto,30,21,7,2,61:18,43,70,https://www.transfermarkt.com.br/fc-porto/spielplan/verein/720/saison_id/2008
2,Sporting CP,30,20,6,4,45:20,25,66,https://www.transfermarkt.com.br/sporting-lissabon/spielplan/verein/336/saison_id/2008
3,SL Benfica,30,17,8,5,54:32,22,59,https://www.transfermarkt.com.br/benfica-lissabon/spielplan/verein/294/saison_id/2008
4,CD Nacional,30,15,7,8,47:32,15,52,https://www.transfermarkt.com.br/cd-nacional/spielplan/verein/982/saison_id/2008
5,SC Braga,30,13,11,6,38:21,17,50,https://www.transfermarkt.com.br/sc-braga/spielplan/verein/1075/saison_id/2008
6,Leixões SC,30,12,9,9,30:31,-1,45,https://www.transfermarkt.com.br/leixoes-sc/spielplan/verein/3345/saison_id/2008
7,Académica de Coimbra,30,10,9,11,28:32,-4,39,https://www.transfermarkt.com.br/academica-coimbra/spielplan/verein/2990/saison_id/2008
8,Vitória Sport Clube,30,10,8,12,32:36,-4,38,https://www.transfermarkt.com.br/vitoria-guimaraes-sc/spielplan/verein/2420/saison_id/2008
9,Club Sport Marítimo,30,9,10,11,35:36,-1,37,https://www.transfermarkt.com.br/cs-maritimo/spielplan/verein/1301/saison_id/2008
10,FC Paços de Ferreira,30,9,7,14,37:42,-5,34,https://www.transfermarkt.com.br/fc-pacos-de-ferreira/spielplan/verein/2995/saison_id/2008
11,Clube Futebol Estrela da Amadora,30,8,10,12,26:38,-12,34,https://www.transfermarkt.com.br/cf-estrela-amadora-sad/spielplan/verein/2431/saison_id/2008
12,Rio Ave Futebol Clube,30,8,6,16,20:35,-15,30,https://www.transfermarkt.com.br/rio-ave-fc/spielplan/verein/2425/saison_id/2008
13,Naval 1º de Maio,30,7,8,15,25:39,-14,29,https://www.transfermarkt.com.br/associacao-naval-1893/spielplan/verein/4814/saison_id/2008
14,Vitória Futebol Clube,30,7,5,18,21:46,-25,26,https://www.transfermarkt.com.br/vitoria-setubal-fc/spielplan/verein/1085/saison_id/2008
15,CF Os Belenenses,30,5,9,16,28:52,-24,24,https://www.transfermarkt.com.br/cf-os-belenenses/spielplan/verein/68608/saison_id/2008
16,Clube Desportivo Trofense,30,5,8,17,25:42,-17,23,https://www.transfermarkt.com.br/cd-trofense/spielplan/verein/3348/saison_id/2008
