position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,RSC Anderlecht,30,19,8,3,58:20,38,65,https://www.transfermarkt.com.br/rsc-anderlecht/spielplan/verein/58/saison_id/2010
2,KRC Genk,30,19,7,4,64:27,37,64,https://www.transfermarkt.com.br/krc-genk/spielplan/verein/1184/saison_id/2010
3,KAA Gent,30,17,6,7,59:42,17,57,https://www.transfermarkt.com.br/kaa-gent/spielplan/verein/157/saison_id/2010
4,Club Brugge,30,16,5,9,60:35,25,53,https://www.transfermarkt.com.br/fc-brugge/spielplan/verein/2282/saison_id/2010
5,KSC Lokeren (-2020),30,13,11,6,43:36,7,50,https://www.transfermarkt.com.br/ksc-lokeren/spielplan/verein/498/saison_id/2010
6,Standard de Liège,30,15,4,11,50:38,12,49,https://www.transfermarkt.com.br/standard-luttich/spielplan/verein/3057/saison_id/2010
7,KV Mechelen,30,13,9,8,34:30,4,48,https://www.transfermarkt.com.br/kv-mechelen/spielplan/verein/354/saison_id/2010
8,KVC Westerlo,30,11,8,11,41:40,1,41,https://www.transfermarkt.com.br/kvc-westerlo/spielplan/verein/968/saison_id/2010
9,Cercle Brügge,30,11,6,13,33:34,-1,39,https://www.transfermarkt.com.br/cercle-brugge/spielplan/verein/520/saison_id/2010
10,KV Kortrijk,30,11,5,14,36:39,-3,38,https://www.transfermarkt.com.br/kv-kortrijk/spielplan/verein/601/saison_id/2010
11,Zulte Waregem,30,7,12,11,39:41,-2,33,https://www.transfermarkt.com.br/sv-zulte-waregem/spielplan/verein/3508/saison_id/2010
12,VV St.Truiden,30,8,5,17,20:51,-31,29,https://www.transfermarkt.com.br/vv-st-truiden/spielplan/verein/475/saison_id/2010
13,Germinal Beerschot Antwerpen,30,5,11,14,24:40,-16,26,https://www.transfermarkt.com.br/beerschot-ac/spielplan/verein/566/saison_id/2010
14,Lierse SK (-2018),30,4,12,14,26:58,-32,24,https://www.transfermarkt.com.br/lierse-sk/spielplan/verein/204/saison_id/2010
15,KAS Eupen,30,5,8,17,28:50,-22,23,https://www.transfermarkt.com.br/kas-eupen/spielplan/verein/1245/saison_id/2010
16,R Charleroi SC,30,4,7,19,20:54,-34,19,https://www.transfermarkt.com.br/rsc-charleroi/spielplan/verein/172/saison_id/2010
