position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,SPAL 2013,42,22,12,8,66:39,27,78,https://www.transfermarkt.com.br/spal/spielplan/verein/2722/saison_id/2016
2,Hellas Verona,42,20,14,8,64:40,24,74,https://www.transfermarkt.com.br/hellas-verona/spielplan/verein/276/saison_id/2016
3,Frosinone Calcio,42,21,11,10,57:42,15,74,https://www.transfermarkt.com.br/frosinone-calcio/spielplan/verein/8970/saison_id/2016
4,AC Perugia Calcio,42,15,20,7,54:40,14,65,https://www.transfermarkt.com.br/ac-perugia-calcio/spielplan/verein/839/saison_id/2016
5,Benevento Calcio,42,18,12,12,56:42,14,65,https://www.transfermarkt.com.br/benevento-calcio/spielplan/verein/4171/saison_id/2016
6,AS Cittadella,42,19,6,17,60:54,6,63,https://www.transfermarkt.com.br/as-cittadella/spielplan/verein/4084/saison_id/2016
7,Carpi FC 1909,42,16,14,12,41:40,1,62,https://www.transfermarkt.com.br/carpi-fc-1909/spielplan/verein/4102/saison_id/2016
8,Spezia Calcio,42,15,15,12,38:34,4,60,https://www.transfermarkt.com.br/spezia-calcio/spielplan/verein/3522/saison_id/2016
9,Novara Calcio 1908,42,15,11,16,48:50,-2,56,https://www.transfermarkt.com.br/novara-calcio/spielplan/verein/6692/saison_id/2016
10,US Salernitana 1919,42,13,15,14,44:44,0,54,https://www.transfermarkt.com.br/us-salernitana-1919/spielplan/verein/380/saison_id/2016
11,ACDV Entella Chiaveri,42,13,15,14,54:51,3,54,https://www.transfermarkt.com.br/virtus-entella/spielplan/verein/20519/saison_id/2016
12,FC Bari 1908,42,13,14,15,39:44,-5,53,https://www.transfermarkt.com.br/ssc-bari/spielplan/verein/332/saison_id/2016
13,AC Cesena,42,12,17,13,51:48,3,53,https://www.transfermarkt.com.br/cesena-fc/spielplan/verein/1429/saison_id/2016
14,US Avellino 1912,42,13,13,16,40:55,-15,50,https://www.transfermarkt.com.br/us-avellino-1912/spielplan/verein/2331/saison_id/2016
15,Brescia Calcio,42,11,17,14,49:58,-9,50,https://www.transfermarkt.com.br/brescia-calcio/spielplan/verein/19/saison_id/2016
16,Ascoli Picchio,42,10,19,13,44:48,-4,49,https://www.transfermarkt.com.br/ascoli-calcio/spielplan/verein/408/saison_id/2016
17,FC Pro Vercelli 1892,42,10,19,13,34:45,-11,49,https://www.transfermarkt.com.br/fc-pro-vercelli-1892/spielplan/verein/26789/saison_id/2016
18,Ternana Calcio,42,13,10,19,42:53,-11,49,https://www.transfermarkt.com.br/ternana-calcio/spielplan/verein/1103/saison_id/2016
19,Trapani Calcio,42,10,14,18,45:55,-10,44,https://www.transfermarkt.com.br/trapani-calcio/spielplan/verein/4331/saison_id/2016
20,Vicenza Calcio,42,9,14,19,33:52,-19,41,https://www.transfermarkt.com.br/lr-vicenza-virtus/spielplan/verein/2655/saison_id/2016
21,US Latina Calcio,42,6,21,15,38:50,-12,35,https://www.transfermarkt.com.br/latina-calcio-1932/spielplan/verein/22045/saison_id/2016
22,AC Pisa 1909,42,6,21,15,23:36,-13,35,https://www.transfermarkt.com.br/ac-pisa-1909/spielplan/verein/4172/saison_id/2016
