position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,US Lecce,38,19,14,5,59:31,28,71,https://www.transfermarkt.com.br/us-lecce/spielplan/verein/1005/saison_id/2021
2,US Cremonese,38,20,9,9,57:39,18,69,https://www.transfermarkt.com.br/us-cremonese/spielplan/verein/2239/saison_id/2021
3,Pisa Sporting Club,38,18,13,7,48:35,13,67,https://www.transfermarkt.com.br/ac-pisa-1909/spielplan/verein/4172/saison_id/2021
4,AC Monza,38,19,10,9,60:38,22,67,https://www.transfermarkt.com.br/ac-monza/spielplan/verein/2919/saison_id/2021
5,Brescia Calcio (- 2025),38,17,15,6,55:35,20,66,https://www.transfermarkt.com.br/brescia-calcio/spielplan/verein/19/saison_id/2021
6,Ascoli Calcio,38,19,8,11,52:42,10,65,https://www.transfermarkt.com.br/ascoli-calcio/spielplan/verein/408/saison_id/2021
7,Benevento Calcio,38,18,9,11,62:39,23,63,https://www.transfermarkt.com.br/benevento-calcio/spielplan/verein/4171/saison_id/2021
8,AC Perugia Calcio,38,14,16,8,40:32,8,58,https://www.transfermarkt.com.br/ac-perugia-calcio/spielplan/verein/839/saison_id/2021
9,Frosinone Calcio,38,15,13,10,58:45,13,58,https://www.transfermarkt.com.br/frosinone-calcio/spielplan/verein/8970/saison_id/2021
10,Ternana Calcio,38,15,9,14,58:61,-3,54,https://www.transfermarkt.com.br/ternana-calcio/spielplan/verein/1103/saison_id/2021
11,AS Cittadella,38,13,13,12,38:36,2,52,https://www.transfermarkt.com.br/as-cittadella/spielplan/verein/4084/saison_id/2021
12,Parma Calcio 1913,38,11,16,11,48:43,5,49,https://www.transfermarkt.com.br/parma-calcio-1913/spielplan/verein/130/saison_id/2021
13,Como 1907,38,11,14,13,49:54,-5,47,https://www.transfermarkt.com.br/como-1907/spielplan/verein/1047/saison_id/2021
14,Reggina 1914,38,13,9,16,31:49,-18,46,https://www.transfermarkt.com.br/reggina-1914/spielplan/verein/1386/saison_id/2021
15,SPAL,38,9,15,14,46:54,-8,42,https://www.transfermarkt.com.br/spal/spielplan/verein/2722/saison_id/2021
16,Cosenza Calcio,38,8,11,19,36:59,-23,35,https://www.transfermarkt.com.br/cosenza-calcio/spielplan/verein/4031/saison_id/2021
17,LR Vicenza,38,9,7,22,38:59,-21,34,https://www.transfermarkt.com.br/lr-vicenza-virtus/spielplan/verein/2655/saison_id/2021
18,US Alessandria Calcio 1912,38,8,10,20,37:59,-22,34,https://www.transfermarkt.com.br/us-alessandria-calcio-1912/spielplan/verein/2721/saison_id/2021
19,FC Crotone,38,4,14,20,41:61,-20,26,https://www.transfermarkt.com.br/fc-crotone/spielplan/verein/4083/saison_id/2021
20,Pordenone Calcio,38,3,9,26,29:71,-42,18,https://www.transfermarkt.com.br/pordenone-calcio/spielplan/verein/21331/saison_id/2021
