position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,AS Monaco,38,23,10,5,69:30,39,79,https://www.transfermarkt.com.br/as-monaco/spielplan/verein/162/saison_id/1996
2,FC Paris Saint-Germain,38,18,13,7,57:31,26,67,https://www.transfermarkt.com.br/fc-paris-saint-germain/spielplan/verein/583/saison_id/1996
3,FC Nantes,38,16,16,6,61:32,29,64,https://www.transfermarkt.com.br/fc-nantes/spielplan/verein/995/saison_id/1996
4,FCG Bordeaux,38,16,15,7,59:42,17,63,https://www.transfermarkt.com.br/fc-girondins-bordeaux/spielplan/verein/40/saison_id/1996
5,FC Metz,38,17,11,10,40:30,10,62,https://www.transfermarkt.com.br/fc-metz/spielplan/verein/347/saison_id/1996
6,AJ Auxerre,38,17,10,11,49:32,17,61,https://www.transfermarkt.com.br/aj-auxerre/spielplan/verein/290/saison_id/1996
7,SC Bastia,38,17,10,11,54:47,7,61,https://www.transfermarkt.com.br/sc-bastia/spielplan/verein/595/saison_id/1996
8,Olympique Lyon,38,16,12,10,59:50,9,60,https://www.transfermarkt.com.br/olympique-lyon/spielplan/verein/1041/saison_id/1996
9,RC Strasbourg Alsace,38,19,3,16,52:49,3,60,https://www.transfermarkt.com.br/rc-strassburg-alsace/spielplan/verein/667/saison_id/1996
10,Montpellier HSC,38,12,15,11,40:40,0,51,https://www.transfermarkt.com.br/montpellier-hsc/spielplan/verein/969/saison_id/1996
11,Olympique Marselha,38,12,13,13,43:48,-5,49,https://www.transfermarkt.com.br/olympique-marseille/spielplan/verein/244/saison_id/1996
12,EA Guingamp,38,11,13,14,32:36,-4,46,https://www.transfermarkt.com.br/ea-guingamp/spielplan/verein/855/saison_id/1996
13,RC Lens,38,12,9,17,40:52,-12,45,https://www.transfermarkt.com.br/rc-lens/spielplan/verein/826/saison_id/1996
14,Le Havre AC,38,10,13,15,34:43,-9,43,https://www.transfermarkt.com.br/ac-le-havre/spielplan/verein/738/saison_id/1996
15,AS Cannes,38,9,14,15,25:41,-16,41,https://www.transfermarkt.com.br/as-cannes/spielplan/verein/895/saison_id/1996
16,Stade Rennais FC,38,10,10,18,40:58,-18,40,https://www.transfermarkt.com.br/fc-stade-rennes/spielplan/verein/273/saison_id/1996
17,SM Caen,38,7,16,15,35:46,-11,37,https://www.transfermarkt.com.br/sm-caen/spielplan/verein/1162/saison_id/1996
18,AS Nancy-Lorraine,38,9,10,19,33:51,-18,37,https://www.transfermarkt.com.br/as-nancy-lorraine/spielplan/verein/1159/saison_id/1996
19,LOSC Lille,38,8,11,19,32:58,-26,35,https://www.transfermarkt.com.br/losc-lille/spielplan/verein/1082/saison_id/1996
20,OGC Nice,38,5,8,25,30:68,-38,23,https://www.transfermarkt.com.br/ogc-nizza/spielplan/verein/417/saison_id/1996
