position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Trabzonspor,38,23,12,3,69:36,33,81,https://www.transfermarkt.com.br/trabzonspor/spielplan/verein/449/saison_id/2021
2,Fenerbahce,38,21,10,7,73:38,35,73,https://www.transfermarkt.com.br/fenerbahce-istanbul/spielplan/verein/36/saison_id/2021
3,Konyaspor,38,20,8,10,66:45,21,68,https://www.transfermarkt.com.br/konyaspor/spielplan/verein/2293/saison_id/2021
4,Basaksehir FK,38,19,8,11,56:36,20,65,https://www.transfermarkt.com.br/istanbul-basaksehir-fk/spielplan/verein/6890/saison_id/2021
5,Alanyaspor,38,19,7,12,67:58,9,64,https://www.transfermarkt.com.br/alanyaspor/spielplan/verein/11282/saison_id/2021
6,Besiktas JK,38,15,14,9,56:48,8,59,https://www.transfermarkt.com.br/besiktas-istanbul/spielplan/verein/114/saison_id/2021
7,Antalyaspor,38,16,11,11,54:47,7,59,https://www.transfermarkt.com.br/antalyaspor/spielplan/verein/589/saison_id/2021
8,Fatih Karagümrük,38,16,9,13,47:52,-5,57,https://www.transfermarkt.com.br/fatih-karagumruk/spielplan/verein/6646/saison_id/2021
9,Adana Demirspor,38,15,10,13,60:47,13,55,https://www.transfermarkt.com.br/adana-demirspor/spielplan/verein/3840/saison_id/2021
10,Sivasspor,38,14,12,12,52:50,2,54,https://www.transfermarkt.com.br/sivasspor/spielplan/verein/2381/saison_id/2021
11,Kasimpasa,38,15,8,15,67:57,10,53,https://www.transfermarkt.com.br/kasimpasa/spielplan/verein/10484/saison_id/2021
12,Hatayspor,38,15,8,15,56:60,-4,53,https://www.transfermarkt.com.br/hatayspor/spielplan/verein/7775/saison_id/2021
13,Galatasaray,38,14,10,14,51:53,-2,52,https://www.transfermarkt.com.br/galatasaray-istanbul/spielplan/verein/141/saison_id/2021
14,Kayserispor,38,12,11,15,54:61,-7,47,https://www.transfermarkt.com.br/kayserispor/spielplan/verein/3205/saison_id/2021
15,Gaziantep FK,38,12,10,16,48:56,-8,46,https://www.transfermarkt.com.br/gaziantep-fk/spielplan/verein/2832/saison_id/2021
16,Giresunspor,38,12,9,17,41:47,-6,45,https://www.transfermarkt.com.br/giresunspor/spielplan/verein/11688/saison_id/2021
17,Caykur Rizespor,38,10,6,22,44:71,-27,36,https://www.transfermarkt.com.br/caykur-rizespor/spielplan/verein/126/saison_id/2021
18,Altay SK,38,9,7,22,39:57,-18,34,https://www.transfermarkt.com.br/altay-sk/spielplan/verein/2375/saison_id/2021
19,Göztepe,38,7,7,24,40:77,-37,28,https://www.transfermarkt.com.br/goztepe/spielplan/verein/1467/saison_id/2021
20,Yeni Malatyaspor,38,5,5,28,27:71,-44,20,https://www.transfermarkt.com.br/yeni-malatyaspor/spielplan/verein/19789/saison_id/2021
