position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Vissel Kobe,34,21,8,5,60:29,31,71,https://www.transfermarkt.com.br/vissel-kobe/spielplan/verein/3958/saison_id/2022
2,Yokohama F. Marinos,34,19,7,8,63:40,23,64,https://www.transfermarkt.com.br/yokohama-f-marinos/spielplan/verein/3828/saison_id/2022
3,Sanfrecce Hiroshima,34,17,7,10,42:28,14,58,https://www.transfermarkt.com.br/sanfrecce-hiroshima/spielplan/verein/2697/saison_id/2022
4,Urawa Red Diamonds,34,15,12,7,42:27,15,57,https://www.transfermarkt.com.br/urawa-red-diamonds/spielplan/verein/828/saison_id/2022
5,Kashima Antlers,34,14,10,10,43:34,9,52,https://www.transfermarkt.com.br/kashima-antlers/spielplan/verein/2241/saison_id/2022
6,Nagoya Grampus,34,14,10,10,41:36,5,52,https://www.transfermarkt.com.br/nagoya-grampus/spielplan/verein/1066/saison_id/2022
7,Avispa Fukuoka,34,15,6,13,37:43,-6,51,https://www.transfermarkt.com.br/avispa-fukuoka/spielplan/verein/9597/saison_id/2022
8,Kawasaki Frontale,34,14,8,12,51:45,6,50,https://www.transfermarkt.com.br/kawasaki-frontale/spielplan/verein/9598/saison_id/2022
9,Cerezo Osaka,34,15,4,15,39:34,5,49,https://www.transfermarkt.com.br/cerezo-osaka/spielplan/verein/1022/saison_id/2022
10,Albirex Niigata,34,11,12,11,36:40,-4,45,https://www.transfermarkt.com.br/albirex-niigata/spielplan/verein/8344/saison_id/2022
11,FC Tokyo,34,12,7,15,42:46,-4,43,https://www.transfermarkt.com.br/fc-tokyo/spielplan/verein/6631/saison_id/2022
12,Hokkaido Consadole Sapporo,34,10,10,14,56:61,-5,40,https://www.transfermarkt.com.br/hokkaido-consadole-sapporo/spielplan/verein/16032/saison_id/2022
13,Kyoto Sanga,34,12,4,18,40:45,-5,40,https://www.transfermarkt.com.br/kyoto-sanga/spielplan/verein/593/saison_id/2022
14,Sagan Tosu,34,9,11,14,43:47,-4,38,https://www.transfermarkt.com.br/sagan-tosu/spielplan/verein/22177/saison_id/2022
15,Shonan Bellmare,34,8,10,16,40:56,-16,34,https://www.transfermarkt.com.br/shonan-bellmare/spielplan/verein/8457/saison_id/2022
16,Gamba Osaka,34,9,7,18,38:61,-23,34,https://www.transfermarkt.com.br/gamba-osaka/spielplan/verein/596/saison_id/2022
17,Kashiwa Reysol,34,6,15,13,33:47,-14,33,https://www.transfermarkt.com.br/kashiwa-reysol/spielplan/verein/6632/saison_id/2022
18,Yokohama FC,34,7,8,19,31:58,-27,29,https://www.transfermarkt.com.br/yokohama-fc/spielplan/verein/943/saison_id/2022
