position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Sanfrecce Hiroshima,34,19,7,8,63:34,29,64,https://www.transfermarkt.com.br/sanfrecce-hiroshima/spielplan/verein/2697/saison_id/2011
2,Vegalta Sendai,34,15,12,7,59:43,16,57,https://www.transfermarkt.com.br/vegalta-sendai/spielplan/verein/6395/saison_id/2011
3,Urawa Red Diamonds,34,15,10,9,47:42,5,55,https://www.transfermarkt.com.br/urawa-red-diamonds/spielplan/verein/828/saison_id/2011
4,Yokohama F. Marinos,34,13,14,7,44:33,11,53,https://www.transfermarkt.com.br/yokohama-f-marinos/spielplan/verein/3828/saison_id/2011
5,Sagan Tosu,34,15,8,11,48:39,9,53,https://www.transfermarkt.com.br/sagan-tosu/spielplan/verein/22177/saison_id/2011
6,Kashiwa Reysol,34,15,7,12,57:52,5,52,https://www.transfermarkt.com.br/kashiwa-reysol/spielplan/verein/6632/saison_id/2011
7,Nagoya Grampus,34,15,7,12,46:47,-1,52,https://www.transfermarkt.com.br/nagoya-grampus/spielplan/verein/1066/saison_id/2011
8,Kawasaki Frontale,34,14,8,12,51:50,1,50,https://www.transfermarkt.com.br/kawasaki-frontale/spielplan/verein/9598/saison_id/2011
9,Shimizu S-Pulse,34,14,7,13,39:40,-1,49,https://www.transfermarkt.com.br/shimizu-s-pulse/spielplan/verein/1062/saison_id/2011
10,FC Tokyo,34,14,6,14,47:44,3,48,https://www.transfermarkt.com.br/fc-tokyo/spielplan/verein/6631/saison_id/2011
11,Kashima Antlers,34,12,10,12,50:43,7,46,https://www.transfermarkt.com.br/kashima-antlers/spielplan/verein/2241/saison_id/2011
12,Júbilo Iwata,34,13,7,14,57:53,4,46,https://www.transfermarkt.com.br/jubilo-iwata/spielplan/verein/937/saison_id/2011
13,Omiya Ardija,34,11,11,12,38:45,-7,44,https://www.transfermarkt.com.br/omiya-ardija/spielplan/verein/7452/saison_id/2011
14,Cerezo Osaka,34,11,9,14,47:53,-6,42,https://www.transfermarkt.com.br/cerezo-osaka/spielplan/verein/1022/saison_id/2011
15,Albirex Niigata,34,10,10,14,29:34,-5,40,https://www.transfermarkt.com.br/albirex-niigata/spielplan/verein/8344/saison_id/2011
16,Vissel Kobe,34,11,6,17,41:50,-9,39,https://www.transfermarkt.com.br/vissel-kobe/spielplan/verein/3958/saison_id/2011
17,Gamba Osaka,34,9,11,14,67:65,2,38,https://www.transfermarkt.com.br/gamba-osaka/spielplan/verein/596/saison_id/2011
18,Consadole Sapporo,34,4,2,28,25:88,-63,14,https://www.transfermarkt.com.br/hokkaido-consadole-sapporo/spielplan/verein/16032/saison_id/2011
