position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,SG Eintracht Frankfurt,34,17,13,4,50:32,18,64,https://www.transfermarkt.com.br/eintracht-frankfurt/spielplan/verein/24/saison_id/1997
2,SC Freiburg,34,18,7,9,57:36,21,61,https://www.transfermarkt.com.br/sc-freiburg/spielplan/verein/60/saison_id/1997
3,1.FC Nuremberg,34,17,8,9,52:35,17,59,https://www.transfermarkt.com.br/1-fc-nurnberg/spielplan/verein/4/saison_id/1997
4,FC St. Pauli,34,14,14,6,43:31,12,56,https://www.transfermarkt.com.br/fc-st-pauli/spielplan/verein/35/saison_id/1997
5,FC Gütersloh (1978 - 2000),34,13,16,5,43:26,17,55,https://www.transfermarkt.com.br/fc-gutersloh-1978-2000-/spielplan/verein/132994/saison_id/1997
6,SC Fortuna Köln,34,11,13,10,53:53,0,46,https://www.transfermarkt.com.br/sc-fortuna-koln/spielplan/verein/92/saison_id/1997
7,Fortuna Düsseldorf 95,34,13,7,14,52:54,-2,46,https://www.transfermarkt.com.br/fortuna-dusseldorf/spielplan/verein/38/saison_id/1997
8,FC Energie Cottbus,34,10,15,9,38:36,2,45,https://www.transfermarkt.com.br/fc-energie-cottbus/spielplan/verein/25/saison_id/1997
9,SpVgg Greuther Fürth,34,11,12,11,32:32,0,45,https://www.transfermarkt.com.br/spvgg-greuther-furth/spielplan/verein/65/saison_id/1997
10,1.FSV Mainz 05,34,10,14,10,55:48,7,44,https://www.transfermarkt.com.br/1-fsv-mainz-05/spielplan/verein/39/saison_id/1997
11,SpVgg Unterhaching,34,10,14,10,41:35,6,44,https://www.transfermarkt.com.br/spvgg-unterhaching/spielplan/verein/66/saison_id/1997
12,Stuttgarter Kickers,34,12,8,14,44:47,-3,44,https://www.transfermarkt.com.br/stuttgarter-kickers/spielplan/verein/71/saison_id/1997
13,KFC Uerdingen 05,34,11,10,13,36:40,-4,43,https://www.transfermarkt.com.br/kfc-uerdingen-05/spielplan/verein/95/saison_id/1997
14,SG Wattenscheid 09,34,10,10,14,41:41,0,40,https://www.transfermarkt.com.br/sg-wattenscheid-09/spielplan/verein/97/saison_id/1997
15,VfB Leipzig,34,10,9,15,31:51,-20,39,https://www.transfermarkt.com.br/1-fc-lokomotive-leipzig/spielplan/verein/497/saison_id/1997
16,FC Carl Zeiss Jena,34,8,9,17,39:61,-22,33,https://www.transfermarkt.com.br/fc-carl-zeiss-jena/spielplan/verein/113/saison_id/1997
17,FSV Zwickau,34,6,10,18,32:55,-23,28,https://www.transfermarkt.com.br/fsv-zwickau/spielplan/verein/275/saison_id/1997
18,SV Meppen,34,6,9,19,35:61,-26,27,https://www.transfermarkt.com.br/sv-meppen/spielplan/verein/247/saison_id/1997
