position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Oud-Heverlee Leuven,34,22,7,5,75:38,37,73,https://www.transfermarkt.com.br/oud-heverlee-leuven/spielplan/verein/2727/saison_id/2010
2,Lommel United,34,20,5,9,73:44,29,65,https://www.transfermarkt.com.br/lommel-sk/spielplan/verein/5026/saison_id/2010
3,RAEC Mons (-2015),34,17,8,9,63:38,25,59,https://www.transfermarkt.com.br/raec-mons/spielplan/verein/1411/saison_id/2010
4,KVRS Waasland - SK Beveren,34,15,11,8,51:35,16,56,https://www.transfermarkt.com.br/waasland-beveren/spielplan/verein/28643/saison_id/2010
5,CS Visé (-2015),34,14,9,11,52:48,4,51,https://www.transfermarkt.com.br/cs-vise/spielplan/verein/3172/saison_id/2010
6,Royal Antuérpia FC,34,14,8,12,54:53,1,50,https://www.transfermarkt.com.br/royal-antwerpen-fc/spielplan/verein/1096/saison_id/2010
7,FCV Dender EH,34,15,4,15,54:54,0,49,https://www.transfermarkt.com.br/fcv-dender-eh/spielplan/verein/9010/saison_id/2010
8,AFC Tubize,34,13,8,13,46:55,-9,47,https://www.transfermarkt.com.br/afc-tubize/spielplan/verein/3772/saison_id/2010
9,KV Oostende (-2024),34,13,6,15,41:48,-7,45,https://www.transfermarkt.com.br/kv-oostende/spielplan/verein/2861/saison_id/2010
10,KSK Heist,34,12,7,15,57:67,-10,43,https://www.transfermarkt.com.br/ksk-heist/spielplan/verein/9888/saison_id/2010
11,FC Brüssel,34,12,6,16,50:51,-1,42,https://www.transfermarkt.com.br/rwdm-brussel-fc/spielplan/verein/3898/saison_id/2010
12,Standaard Wetteren (-2015),34,10,12,12,42:51,-9,42,https://www.transfermarkt.com.br/standaard-wetteren/spielplan/verein/3083/saison_id/2010
13,Royal Boussu Dour Borinage,34,11,8,15,48:52,-4,41,https://www.transfermarkt.com.br/royal-francs-borains/spielplan/verein/2974/saison_id/2010
14,KSV Roeselare (-2020),34,10,11,13,38:42,-4,41,https://www.transfermarkt.com.br/ksv-roeselare/spielplan/verein/2977/saison_id/2010
15,KVK Tienen,34,11,8,15,35:47,-12,41,https://www.transfermarkt.com.br/kvk-tienen/spielplan/verein/3315/saison_id/2010
16,KV Turnhout,34,10,10,14,48:59,-11,40,https://www.transfermarkt.com.br/kfc-turnhout/spielplan/verein/3230/saison_id/2010
17,FC Rupel Boom,34,10,7,17,36:56,-20,37,https://www.transfermarkt.com.br/fc-rupel-boom/spielplan/verein/9804/saison_id/2010
18,RFC Tournai,34,5,9,20,38:63,-25,24,https://www.transfermarkt.com.br/rfc-tournai/spielplan/verein/3751/saison_id/2010
