position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,AS Monaco,34,20,5,9,69:38,31,65,https://www.transfermarkt.com.br/as-monaco/spielplan/verein/162/saison_id/1999
2,FC Paris Saint-Germain,34,16,10,8,54:40,14,58,https://www.transfermarkt.com.br/fc-paris-saint-germain/spielplan/verein/583/saison_id/1999
3,Olympique Lyon,34,16,8,10,45:42,3,56,https://www.transfermarkt.com.br/olympique-lyon/spielplan/verein/1041/saison_id/1999
4,FCG Bordeaux,34,15,9,10,52:40,12,54,https://www.transfermarkt.com.br/fc-girondins-bordeaux/spielplan/verein/40/saison_id/1999
5,RC Lens,34,14,7,13,42:41,1,49,https://www.transfermarkt.com.br/rc-lens/spielplan/verein/826/saison_id/1999
6,AS Saint-Étienne,34,13,9,12,46:47,-1,48,https://www.transfermarkt.com.br/as-saint-etienne/spielplan/verein/618/saison_id/1999
7,CS Sedan-Ardennes,34,13,9,12,43:44,-1,48,https://www.transfermarkt.com.br/cs-sedan-ardennes/spielplan/verein/1081/saison_id/1999
8,AJ Auxerre,34,13,8,13,37:39,-2,47,https://www.transfermarkt.com.br/aj-auxerre/spielplan/verein/290/saison_id/1999
9,RC Strasbourg Alsace,34,13,7,14,42:52,-10,46,https://www.transfermarkt.com.br/rc-strassburg-alsace/spielplan/verein/667/saison_id/1999
10,SC Bastia,34,11,12,11,43:39,4,45,https://www.transfermarkt.com.br/sc-bastia/spielplan/verein/595/saison_id/1999
11,FC Metz,34,9,17,8,38:33,5,44,https://www.transfermarkt.com.br/fc-metz/spielplan/verein/347/saison_id/1999
12,FC Nantes,34,12,7,15,39:40,-1,43,https://www.transfermarkt.com.br/fc-nantes/spielplan/verein/995/saison_id/1999
13,Stade Rennais FC,34,12,7,15,44:48,-4,43,https://www.transfermarkt.com.br/fc-stade-rennes/spielplan/verein/273/saison_id/1999
14,Association Troyes Aube Champagne,34,13,4,17,36:52,-16,43,https://www.transfermarkt.com.br/es-troyes-ac/spielplan/verein/1095/saison_id/1999
15,Olympique Marselha,34,9,15,10,45:45,0,42,https://www.transfermarkt.com.br/olympique-marseille/spielplan/verein/244/saison_id/1999
16,AS Nancy-Lorraine,34,11,9,14,43:45,-2,42,https://www.transfermarkt.com.br/as-nancy-lorraine/spielplan/verein/1159/saison_id/1999
17,Le Havre AC,34,9,7,18,30:52,-22,34,https://www.transfermarkt.com.br/ac-le-havre/spielplan/verein/738/saison_id/1999
18,Montpellier HSC,34,7,10,17,39:50,-11,31,https://www.transfermarkt.com.br/montpellier-hsc/spielplan/verein/969/saison_id/1999
