position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Barcelona,38,30,4,4,110:21,89,94,https://www.transfermarkt.com.br/fc-barcelona/spielplan/verein/131/saison_id/2014
2,Real Madrid CF,38,30,2,6,118:38,80,92,https://www.transfermarkt.com.br/real-madrid/spielplan/verein/418/saison_id/2014
3,Atlético de Madrid,38,23,9,6,67:29,38,78,https://www.transfermarkt.com.br/atletico-madrid/spielplan/verein/13/saison_id/2014
4,Valencia CF,38,22,11,5,70:32,38,77,https://www.transfermarkt.com.br/fc-valencia/spielplan/verein/1049/saison_id/2014
5,Sevilla FC,38,23,7,8,71:45,26,76,https://www.transfermarkt.com.br/fc-sevilla/spielplan/verein/368/saison_id/2014
6,FC Villarreal,38,16,12,10,48:37,11,60,https://www.transfermarkt.com.br/fc-villarreal/spielplan/verein/1050/saison_id/2014
7,Athletic Bilbao,38,15,10,13,42:41,1,55,https://www.transfermarkt.com.br/athletic-bilbao/spielplan/verein/621/saison_id/2014
8,Celta de Vigo,38,13,12,13,47:44,3,51,https://www.transfermarkt.com.br/celta-vigo/spielplan/verein/940/saison_id/2014
9,Málaga CF,38,14,8,16,42:48,-6,50,https://www.transfermarkt.com.br/fc-malaga/spielplan/verein/1084/saison_id/2014
10,RCD Espanyol,38,13,10,15,47:51,-4,49,https://www.transfermarkt.com.br/espanyol-barcelona/spielplan/verein/714/saison_id/2014
11,Rayo Vallecano,38,15,4,19,46:68,-22,49,https://www.transfermarkt.com.br/rayo-vallecano/spielplan/verein/367/saison_id/2014
12,Real Sociedad,38,11,13,14,44:51,-7,46,https://www.transfermarkt.com.br/real-sociedad-san-sebastian/spielplan/verein/681/saison_id/2014
13,Elche CF,38,11,8,19,35:62,-27,41,https://www.transfermarkt.com.br/fc-elche/spielplan/verein/1531/saison_id/2014
14,Levante UD,38,9,10,19,34:67,-33,37,https://www.transfermarkt.com.br/ud-levante/spielplan/verein/3368/saison_id/2014
15,Getafe CF,38,10,7,21,33:64,-31,37,https://www.transfermarkt.com.br/fc-getafe/spielplan/verein/3709/saison_id/2014
16,RC Deportivo de Corunha,38,7,14,17,35:60,-25,35,https://www.transfermarkt.com.br/deportivo-la-coruna/spielplan/verein/897/saison_id/2014
17,Granada CF,38,7,14,17,29:64,-35,35,https://www.transfermarkt.com.br/fc-granada/spielplan/verein/16795/saison_id/2014
18,SD Eibar,38,9,8,21,34:55,-21,35,https://www.transfermarkt.com.br/sd-eibar/spielplan/verein/1533/saison_id/2014
19,UD Almería,38,8,8,22,35:64,-29,29,https://www.transfermarkt.com.br/ud-almeria/spielplan/verein/3302/saison_id/2014
20,Córdoba CF,38,3,11,24,22:68,-46,20,https://www.transfermarkt.com.br/fc-cordoba/spielplan/verein/993/saison_id/2014
