position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Bayern Munique,34,27,3,4,92:28,64,84,https://www.transfermarkt.com.br/fc-bayern-munchen/spielplan/verein/27/saison_id/2017
2,Schalke 04,34,18,9,7,53:37,16,63,https://www.transfermarkt.com.br/fc-schalke-04/spielplan/verein/33/saison_id/2017
3,TSG 1899 Hoffenheim,34,15,10,9,66:48,18,55,https://www.transfermarkt.com.br/tsg-1899-hoffenheim/spielplan/verein/533/saison_id/2017
4,Borussia Dortmund,34,15,10,9,64:47,17,55,https://www.transfermarkt.com.br/borussia-dortmund/spielplan/verein/16/saison_id/2017
5,Bayer 04 Leverkusen,34,15,10,9,58:44,14,55,https://www.transfermarkt.com.br/bayer-04-leverkusen/spielplan/verein/15/saison_id/2017
6,RB Leipzig,34,15,8,11,57:53,4,53,https://www.transfermarkt.com.br/rasenballsport-leipzig/spielplan/verein/23826/saison_id/2017
7,VfB Stuttgart,34,15,6,13,36:36,0,51,https://www.transfermarkt.com.br/vfb-stuttgart/spielplan/verein/79/saison_id/2017
8,SG Eintracht Frankfurt,34,14,7,13,45:45,0,49,https://www.transfermarkt.com.br/eintracht-frankfurt/spielplan/verein/24/saison_id/2017
9,Borussia Mönchengladbach,34,13,8,13,47:52,-5,47,https://www.transfermarkt.com.br/borussia-monchengladbach/spielplan/verein/18/saison_id/2017
10,Hertha Berlim,34,10,13,11,43:46,-3,43,https://www.transfermarkt.com.br/hertha-bsc/spielplan/verein/44/saison_id/2017
11,Werder Bremen,34,10,12,12,37:40,-3,42,https://www.transfermarkt.com.br/sv-werder-bremen/spielplan/verein/86/saison_id/2017
12,FC Augsburg,34,10,11,13,43:46,-3,41,https://www.transfermarkt.com.br/fc-augsburg/spielplan/verein/167/saison_id/2017
13,Hannover 96,34,10,9,15,44:54,-10,39,https://www.transfermarkt.com.br/hannover-96/spielplan/verein/42/saison_id/2017
14,1.FSV Mainz 05,34,9,9,16,38:52,-14,36,https://www.transfermarkt.com.br/1-fsv-mainz-05/spielplan/verein/39/saison_id/2017
15,SC Freiburg,34,8,12,14,32:56,-24,36,https://www.transfermarkt.com.br/sc-freiburg/spielplan/verein/60/saison_id/2017
16,VfL Wolfsburg,34,6,15,13,36:48,-12,33,https://www.transfermarkt.com.br/vfl-wolfsburg/spielplan/verein/82/saison_id/2017
17,Hamburger SV,34,8,7,19,29:53,-24,31,https://www.transfermarkt.com.br/hamburger-sv/spielplan/verein/41/saison_id/2017
18,1.FC Colônia,34,5,7,22,35:70,-35,22,https://www.transfermarkt.com.br/1-fc-koln/spielplan/verein/3/saison_id/2017
