position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Hertha Berlim,34,23,5,6,69:28,41,74,https://www.transfermarkt.com.br/hertha-bsc/spielplan/verein/44/saison_id/2010
2,FC Augsburg,34,19,8,7,58:27,31,65,https://www.transfermarkt.com.br/fc-augsburg/spielplan/verein/167/saison_id/2010
3,VfL Bochum,34,20,5,9,49:35,14,65,https://www.transfermarkt.com.br/vfl-bochum/spielplan/verein/80/saison_id/2010
4,SpVgg Greuther Fürth,34,17,10,7,47:27,20,61,https://www.transfermarkt.com.br/spvgg-greuther-furth/spielplan/verein/65/saison_id/2010
5,FC Erzgebirge Aue,34,16,8,10,40:37,3,56,https://www.transfermarkt.com.br/fc-erzgebirge-aue/spielplan/verein/94/saison_id/2010
6,FC Energie Cottbus,34,16,7,11,65:52,13,55,https://www.transfermarkt.com.br/fc-energie-cottbus/spielplan/verein/25/saison_id/2010
7,Fortuna Düsseldorf 95,34,16,5,13,49:39,10,53,https://www.transfermarkt.com.br/fortuna-dusseldorf/spielplan/verein/38/saison_id/2010
8,MSV Duisburg,34,15,7,12,53:38,15,52,https://www.transfermarkt.com.br/msv-duisburg/spielplan/verein/52/saison_id/2010
9,TSV 1860 Munique,34,14,10,10,50:36,14,50,https://www.transfermarkt.com.br/tsv-1860-munchen/spielplan/verein/72/saison_id/2010
10,Alemannia Aachen,34,13,9,12,58:60,-2,48,https://www.transfermarkt.com.br/alemannia-aachen/spielplan/verein/8/saison_id/2010
11,1.FC Union Berlim,34,11,9,14,39:45,-6,42,https://www.transfermarkt.com.br/1-fc-union-berlin/spielplan/verein/89/saison_id/2010
12,SC Paderborn 07,34,10,9,15,32:47,-15,39,https://www.transfermarkt.com.br/sc-paderborn-07/spielplan/verein/127/saison_id/2010
13,FSV Frankfurt,34,11,5,18,42:54,-12,38,https://www.transfermarkt.com.br/fsv-frankfurt/spielplan/verein/293/saison_id/2010
14,FC Ingolstadt 04,34,9,10,15,40:46,-6,37,https://www.transfermarkt.com.br/fc-ingolstadt-04/spielplan/verein/4795/saison_id/2010
15,Karlsruher SC,34,8,9,17,46:72,-26,33,https://www.transfermarkt.com.br/karlsruher-sc/spielplan/verein/48/saison_id/2010
16,VfL Osnabrück,34,8,7,19,40:62,-22,31,https://www.transfermarkt.com.br/vfl-osnabruck/spielplan/verein/81/saison_id/2010
17,Rot-Weiß Oberhausen,34,7,7,20,30:65,-35,28,https://www.transfermarkt.com.br/rot-weiss-oberhausen/spielplan/verein/57/saison_id/2010
18,Arminia Bielefeld,34,4,8,22,28:65,-37,17,https://www.transfermarkt.com.br/arminia-bielefeld/spielplan/verein/10/saison_id/2010
