position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,1.FC Kaiserslautern,34,19,10,5,56:28,28,67,https://www.transfermarkt.com.br/1-fc-kaiserslautern/spielplan/verein/2/saison_id/2009
2,FC St. Pauli,34,20,4,10,72:37,35,64,https://www.transfermarkt.com.br/fc-st-pauli/spielplan/verein/35/saison_id/2009
3,FC Augsburg,34,17,11,6,60:40,20,62,https://www.transfermarkt.com.br/fc-augsburg/spielplan/verein/167/saison_id/2009
4,Fortuna Düsseldorf 95,34,17,8,9,48:31,17,59,https://www.transfermarkt.com.br/fortuna-dusseldorf/spielplan/verein/38/saison_id/2009
5,SC Paderborn 07,34,14,9,11,49:49,0,51,https://www.transfermarkt.com.br/sc-paderborn-07/spielplan/verein/127/saison_id/2009
6,MSV Duisburg,34,14,8,12,51:46,5,50,https://www.transfermarkt.com.br/msv-duisburg/spielplan/verein/52/saison_id/2009
7,Arminia Bielefeld,34,16,5,13,48:41,7,49,https://www.transfermarkt.com.br/arminia-bielefeld/spielplan/verein/10/saison_id/2009
8,TSV 1860 Munique,34,14,6,14,43:45,-2,48,https://www.transfermarkt.com.br/tsv-1860-munchen/spielplan/verein/72/saison_id/2009
9,FC Energie Cottbus,34,13,8,13,55:49,6,47,https://www.transfermarkt.com.br/fc-energie-cottbus/spielplan/verein/25/saison_id/2009
10,Karlsruher SC,34,13,7,14,43:45,-2,46,https://www.transfermarkt.com.br/karlsruher-sc/spielplan/verein/48/saison_id/2009
11,SpVgg Greuther Fürth,34,12,8,14,51:50,1,44,https://www.transfermarkt.com.br/spvgg-greuther-furth/spielplan/verein/65/saison_id/2009
12,1.FC Union Berlim,34,11,11,12,42:45,-3,44,https://www.transfermarkt.com.br/1-fc-union-berlin/spielplan/verein/89/saison_id/2009
13,Alemannia Aachen,34,11,10,13,37:41,-4,43,https://www.transfermarkt.com.br/alemannia-aachen/spielplan/verein/8/saison_id/2009
14,Rot-Weiß Oberhausen,34,12,5,17,38:52,-14,41,https://www.transfermarkt.com.br/rot-weiss-oberhausen/spielplan/verein/57/saison_id/2009
15,FSV Frankfurt,34,9,11,14,29:50,-21,38,https://www.transfermarkt.com.br/fsv-frankfurt/spielplan/verein/293/saison_id/2009
16,FC Hansa Rostock,34,10,6,18,33:45,-12,36,https://www.transfermarkt.com.br/fc-hansa-rostock/spielplan/verein/30/saison_id/2009
17,TuS Koblenz,34,7,10,17,35:60,-25,31,https://www.transfermarkt.com.br/tus-koblenz/spielplan/verein/996/saison_id/2009
18,Rot Weiss Ahlen,34,5,7,22,19:55,-36,22,https://www.transfermarkt.com.br/rot-weiss-ahlen/spielplan/verein/50/saison_id/2009
