position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,AS Nancy-Lorraine,38,21,11,6,60:32,28,74,https://www.transfermarkt.com.br/as-nancy-lorraine/spielplan/verein/1159/saison_id/2015
2,Dijon FCO,38,20,10,8,62:36,26,70,https://www.transfermarkt.com.br/dijon-fco/spielplan/verein/2969/saison_id/2015
3,FC Metz,38,19,8,11,54:39,15,65,https://www.transfermarkt.com.br/fc-metz/spielplan/verein/347/saison_id/2015
4,Le Havre AC,38,19,8,11,52:37,15,65,https://www.transfermarkt.com.br/ac-le-havre/spielplan/verein/738/saison_id/2015
5,Red Star FC,38,18,10,10,43:38,5,64,https://www.transfermarkt.com.br/red-star-fc/spielplan/verein/1154/saison_id/2015
6,RC Lens,38,15,13,10,39:35,4,58,https://www.transfermarkt.com.br/rc-lens/spielplan/verein/826/saison_id/2015
7,Clermont Foot 63,38,16,10,12,56:53,3,58,https://www.transfermarkt.com.br/clermont-foot-63/spielplan/verein/3524/saison_id/2015
8,AJ Auxerre,38,15,10,13,47:46,1,55,https://www.transfermarkt.com.br/aj-auxerre/spielplan/verein/290/saison_id/2015
9,Tours FC,38,11,14,13,36:41,-5,47,https://www.transfermarkt.com.br/fc-tours/spielplan/verein/3161/saison_id/2015
10,Stade Brestois 29,38,12,11,15,34:41,-7,47,https://www.transfermarkt.com.br/stade-brest-29/spielplan/verein/3911/saison_id/2015
11,Football Bourg-en-Bresse Péronnas 01,38,13,8,17,47:59,-12,47,https://www.transfermarkt.com.br/bourg-en-bresse-peronnas-01/spielplan/verein/2972/saison_id/2015
12,Valenciennes FC,38,10,14,14,39:43,-4,44,https://www.transfermarkt.com.br/fc-valenciennes/spielplan/verein/1423/saison_id/2015
13,Stade Lavallois,38,9,17,12,35:42,-7,44,https://www.transfermarkt.com.br/stade-laval/spielplan/verein/1080/saison_id/2015
14,Nîmes Olympique,38,13,12,13,50:52,-2,43,https://www.transfermarkt.com.br/nimes-olympique/spielplan/verein/1160/saison_id/2015
15,FC Sochaux-Montbéliard,38,9,15,14,34:36,-2,42,https://www.transfermarkt.com.br/fc-sochaux-montbeliard/spielplan/verein/750/saison_id/2015
16,Chamois Niortais FC,38,8,18,12,38:45,-7,42,https://www.transfermarkt.com.br/chamois-niortais-fc/spielplan/verein/1161/saison_id/2015
17,AC Ajaccio,38,9,15,14,34:42,-8,42,https://www.transfermarkt.com.br/ac-ajaccio/spielplan/verein/1147/saison_id/2015
18,FC Évian Thonon Gaillard,38,9,12,17,41:41,0,39,https://www.transfermarkt.com.br/thonon-evian-grand-geneve-fc/spielplan/verein/14171/saison_id/2015
19,US Créteil-Lusitanos,38,8,10,20,42:66,-24,34,https://www.transfermarkt.com.br/us-creteil-lusitanos/spielplan/verein/2067/saison_id/2015
20,Paris FC,38,4,18,16,32:51,-19,30,https://www.transfermarkt.com.br/paris-fc/spielplan/verein/10004/saison_id/2015
