round,date,time,home_team,away_team,formation,coach,audience,result,match_link
1,sáb 03/08/1991,10:30,Dynamo Dresden,K'lautern,3-5-2,Helmut Schulte,23000,0:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/15633
2,sex 09/08/1991,15:00,Hamburgo,Dynamo Dresden,5-3-2,Helmut Schulte,24900,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/15639
3,ter 13/08/1991,15:00,Dynamo Dresden,Frankfurt,3-5-2 ofensivo,Helmut Schulte,20500,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/15648
4,ter 20/08/1991,15:00,Nuremberg,Dynamo Dresden,4-4-2 líbero losango,Helmut Schulte,30700,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/15659
5,sex 23/08/1991,15:00,Dynamo Dresden,Bayern,3-1-4-2,Helmut Schulte,30000,0:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/15668
6,qua 28/08/1991,15:00,Dortmund,Dynamo Dresden,3-4-1-2,Helmut Schulte,35000,4:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/15682
7,sáb 31/08/1991,10:30,Dynamo Dresden,Stuttgart,3-5-2,Helmut Schulte,17000,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/15691
8,sáb 07/09/1991,10:30,M'gladbach,Dynamo Dresden,3-5-2,Helmut Schulte,13600,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/15706
9,sáb 14/09/1991,10:30,Dynamo Dresden,Wattenscheid 09,3-4-1-2,Helmut Schulte,13000,3:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/15716
10,sáb 21/09/1991,10:30,Leverkusen,Dynamo Dresden,3-5-2 plano,Helmut Schulte,11300,4:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/15724
11,sáb 28/09/1991,10:30,Dynamo Dresden,MSV Duisburg,3-5-2 plano,Helmut Schulte,12700,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/15736
12,sex 04/10/1991,16:00,Karlsruher,Dynamo Dresden,3-4-1-2,Helmut Schulte,14000,1:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/15739
13,sáb 12/10/1991,11:30,Dynamo Dresden,Werder Bremen,3-5-2,Helmut Schulte,15000,2:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/15754
14,sáb 19/10/1991,11:30,Hansa Rostock,Dynamo Dresden,3-4-2-1,Helmut Schulte,9000,3:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/15766
15,sex 25/10/1991,17:00,Dynamo Dresden,Düsseldorf,3-4-1-2,Helmut Schulte,11000,2:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/15769
16,sáb 02/11/1991,12:30,Schalke,Dynamo Dresden,3-4-1-2,Helmut Schulte,43700,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/15786
17,sáb 09/11/1991,12:30,Dynamo Dresden,Stuttg. Kickers,3-4-1-2,Helmut Schulte,13000,2:2,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/15796
18,sáb 16/11/1991,12:30,Dynamo Dresden,Bochum,3-4-1-2,Helmut Schulte,14000,0:0,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/15807
19,ter 10/12/1991,17:00,Colônia,Dynamo Dresden,3-5-2 plano,Helmut Schulte,15000,1:1,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/15817
