position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Levante UD,42,25,9,8,57:32,25,84,https://www.transfermarkt.com.br/ud-levante/spielplan/verein/3368/saison_id/2016
2,Girona FC,42,20,10,12,65:45,20,70,https://www.transfermarkt.com.br/fc-girona/spielplan/verein/12321/saison_id/2016
3,Getafe CF,42,18,14,10,55:43,12,68,https://www.transfermarkt.com.br/fc-getafe/spielplan/verein/3709/saison_id/2016
4,CD Tenerife,42,16,18,8,50:37,13,66,https://www.transfermarkt.com.br/cd-teneriffa/spielplan/verein/648/saison_id/2016
5,Cádiz CF,42,16,16,10,55:40,15,64,https://www.transfermarkt.com.br/fc-cadiz/spielplan/verein/2687/saison_id/2016
6,SD Huesca,42,16,15,11,53:43,10,63,https://www.transfermarkt.com.br/sd-huesca/spielplan/verein/5358/saison_id/2016
7,Real Valladolid CF,42,18,9,15,52:47,5,63,https://www.transfermarkt.com.br/real-valladolid/spielplan/verein/366/saison_id/2016
8,Real Oviedo,42,17,10,15,47:47,0,61,https://www.transfermarkt.com.br/real-oviedo/spielplan/verein/2497/saison_id/2016
9,CD Lugo,42,14,13,15,49:52,-3,55,https://www.transfermarkt.com.br/cd-lugo/spielplan/verein/11000/saison_id/2016
10,Córdoba CF,42,14,13,15,42:52,-10,55,https://www.transfermarkt.com.br/fc-cordoba/spielplan/verein/993/saison_id/2016
11,CF Reus Deportiu,42,13,16,13,31:29,2,55,https://www.transfermarkt.com.br/fc-reus-deportiu-aufgel-/spielplan/verein/13225/saison_id/2016
12,Rayo Vallecano,42,14,11,17,44:44,0,53,https://www.transfermarkt.com.br/rayo-vallecano/spielplan/verein/367/saison_id/2016
13,Sevilha Atlético,42,13,14,15,55:56,-1,53,https://www.transfermarkt.com.br/fc-sevilla-b-atletico-/spielplan/verein/8519/saison_id/2016
14,Gimnàstic de Tarragona,42,12,16,14,47:51,-4,52,https://www.transfermarkt.com.br/gimnastic-de-tarragona/spielplan/verein/5648/saison_id/2016
15,UD Almería,42,14,9,19,44:49,-5,51,https://www.transfermarkt.com.br/ud-almeria/spielplan/verein/3302/saison_id/2016
16,Real Zaragoza,42,12,14,16,50:52,-2,50,https://www.transfermarkt.com.br/real-saragossa/spielplan/verein/142/saison_id/2016
17,CD Numância,42,11,17,14,40:49,-9,50,https://www.transfermarkt.com.br/cd-numancia/spielplan/verein/2296/saison_id/2016
18,AD Alcorcón,42,13,11,18,32:43,-11,50,https://www.transfermarkt.com.br/ad-alcorcon/spielplan/verein/11596/saison_id/2016
19,UCAM Murcia CF,42,11,15,16,42:51,-9,48,https://www.transfermarkt.com.br/ucam-murcia/spielplan/verein/34148/saison_id/2016
20,RCD Mallorca,42,9,18,15,42:50,-8,45,https://www.transfermarkt.com.br/rcd-mallorca/spielplan/verein/237/saison_id/2016
21,Elche CF,42,11,10,21,49:63,-14,43,https://www.transfermarkt.com.br/fc-elche/spielplan/verein/1531/saison_id/2016
22,CD Mirandés,42,9,14,19,40:66,-26,41,https://www.transfermarkt.com.br/cd-mirandes/spielplan/verein/13222/saison_id/2016
