position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,FC Porto,34,24,5,5,75:38,37,77,https://www.transfermarkt.com.br/fc-porto/spielplan/verein/720/saison_id/1997
2,SL Benfica,34,20,8,6,62:29,33,68,https://www.transfermarkt.com.br/benfica-lissabon/spielplan/verein/294/saison_id/1997
3,Vitória Sport Clube,34,17,8,9,42:25,17,59,https://www.transfermarkt.com.br/vitoria-guimaraes-sc/spielplan/verein/2420/saison_id/1997
4,Sporting CP,34,15,11,8,45:33,12,56,https://www.transfermarkt.com.br/sporting-lissabon/spielplan/verein/336/saison_id/1997
5,Club Sport Marítimo,34,16,8,10,44:35,9,56,https://www.transfermarkt.com.br/cs-maritimo/spielplan/verein/1301/saison_id/1997
6,Boavista FC,34,15,10,9,54:31,23,55,https://www.transfermarkt.com.br/boavista-porto-fc/spielplan/verein/2503/saison_id/1997
7,Clube Futebol Estrela da Amadora,34,14,8,12,42:41,1,50,https://www.transfermarkt.com.br/cf-estrela-amadora-sad/spielplan/verein/2431/saison_id/1997
8,SC Salgueiros,34,13,10,11,48:44,4,49,https://www.transfermarkt.com.br/sc-salgueiros/spielplan/verein/2434/saison_id/1997
9,Rio Ave Futebol Clube,34,12,10,12,43:43,0,46,https://www.transfermarkt.com.br/rio-ave-fc/spielplan/verein/2425/saison_id/1997
10,SC Braga,34,11,12,11,48:49,-1,45,https://www.transfermarkt.com.br/sc-braga/spielplan/verein/1075/saison_id/1997
11,SC Campomaiorense (-2013),34,11,7,16,53:58,-5,40,https://www.transfermarkt.com.br/sc-campomaiorense/spielplan/verein/59/saison_id/1997
12,Leça FC,34,10,8,16,29:52,-23,38,https://www.transfermarkt.com.br/leca-fc/spielplan/verein/3267/saison_id/1997
13,Vitória Futebol Clube,34,10,7,17,38:43,-5,37,https://www.transfermarkt.com.br/vitoria-setubal-fc/spielplan/verein/1085/saison_id/1997
14,SC Farense,34,8,13,13,41:50,-9,37,https://www.transfermarkt.com.br/sc-farense/spielplan/verein/4294/saison_id/1997
15,Académica de Coimbra,34,8,12,14,27:41,-14,36,https://www.transfermarkt.com.br/academica-coimbra/spielplan/verein/2990/saison_id/1997
16,GD Chaves,34,10,5,19,31:55,-24,35,https://www.transfermarkt.com.br/gd-chaves/spielplan/verein/3325/saison_id/1997
17,Varzim SC,34,6,11,17,26:51,-25,29,https://www.transfermarkt.com.br/varzim-sc/spielplan/verein/4297/saison_id/1997
18,CF Os Belenenses,34,5,9,20,22:52,-30,24,https://www.transfermarkt.com.br/cf-os-belenenses/spielplan/verein/68608/saison_id/1997
