position,team,played,won,drawn,lost,goal_ratio,goal_difference,points,team_url
1,Yokohama F. Marinos,34,22,4,8,68:38,30,70,https://www.transfermarkt.com.br/yokohama-f-marinos/spielplan/verein/3828/saison_id/2018
2,FC Tokyo,34,19,7,8,46:29,17,64,https://www.transfermarkt.com.br/fc-tokyo/spielplan/verein/6631/saison_id/2018
3,Kashima Antlers,34,18,9,7,54:30,24,63,https://www.transfermarkt.com.br/kashima-antlers/spielplan/verein/2241/saison_id/2018
4,Kawasaki Frontale,34,16,12,6,57:34,23,60,https://www.transfermarkt.com.br/kawasaki-frontale/spielplan/verein/9598/saison_id/2018
5,Cerezo Osaka,34,18,5,11,39:25,14,59,https://www.transfermarkt.com.br/cerezo-osaka/spielplan/verein/1022/saison_id/2018
6,Sanfrecce Hiroshima,34,15,10,9,45:29,16,55,https://www.transfermarkt.com.br/sanfrecce-hiroshima/spielplan/verein/2697/saison_id/2018
7,Gamba Osaka,34,12,11,11,54:48,6,47,https://www.transfermarkt.com.br/gamba-osaka/spielplan/verein/596/saison_id/2018
8,Vissel Kobe,34,14,5,15,61:59,2,47,https://www.transfermarkt.com.br/vissel-kobe/spielplan/verein/3958/saison_id/2018
9,Oita Trinita,34,12,11,11,35:35,0,47,https://www.transfermarkt.com.br/oita-trinita/spielplan/verein/3935/saison_id/2018
10,Hokkaido Consadole Sapporo,34,13,7,14,54:49,5,46,https://www.transfermarkt.com.br/hokkaido-consadole-sapporo/spielplan/verein/16032/saison_id/2018
11,Vegalta Sendai,34,12,5,17,38:45,-7,41,https://www.transfermarkt.com.br/vegalta-sendai/spielplan/verein/6395/saison_id/2018
12,Shimizu S-Pulse,34,11,6,17,45:69,-24,39,https://www.transfermarkt.com.br/shimizu-s-pulse/spielplan/verein/1062/saison_id/2018
13,Nagoya Grampus,34,9,10,15,45:50,-5,37,https://www.transfermarkt.com.br/nagoya-grampus/spielplan/verein/1066/saison_id/2018
14,Urawa Red Diamonds,34,9,10,15,34:50,-16,37,https://www.transfermarkt.com.br/urawa-red-diamonds/spielplan/verein/828/saison_id/2018
15,Sagan Tosu,34,10,6,18,32:53,-21,36,https://www.transfermarkt.com.br/sagan-tosu/spielplan/verein/22177/saison_id/2018
16,Shonan Bellmare,34,10,6,18,40:63,-23,36,https://www.transfermarkt.com.br/shonan-bellmare/spielplan/verein/8457/saison_id/2018
17,Matsumoto Yamaga,34,6,13,15,21:40,-19,31,https://www.transfermarkt.com.br/matsumoto-yamaga/spielplan/verein/25765/saison_id/2018
18,Júbilo Iwata,34,8,7,19,29:51,-22,31,https://www.transfermarkt.com.br/jubilo-iwata/spielplan/verein/937/saison_id/2018
